task,layer,tau,metric,mean,sem,n
push,6,-5,pr,3.0378716945648194,0.08664374980622752,30
push,6,-4,pr,2.9917423844337465,0.09269646779790042,30
push,6,-3,pr,2.949680042266846,0.08916979684039969,30
push,6,-2,pr,2.853424604733785,0.07338618949396733,30
push,6,-1,pr,2.8307739019393923,0.07024651293632118,30
push,6,0,pr,2.74118115901947,0.07023020361346134,30
push,6,1,pr,2.704521910349528,0.08990440325663142,30
push,6,2,pr,2.6963218291600546,0.11064112172962562,30
push,6,3,pr,2.593746002515157,0.09161627590601215,30
push,6,4,pr,2.610417139530182,0.09197461705841868,30
push,6,5,pr,2.648209838072459,0.08821577916936368,30
push,6,6,pr,2.6983479420344034,0.09694311071988047,30
push,6,7,pr,2.7770694931348165,0.08290210166169007,30
push,6,8,pr,2.7467293818791707,0.09509706683782129,30
push,7,-8,speed,1.201048626502355,0.04966269346535561,30
push,7,-7,speed,1.2071085790793101,0.046791342836239654,30
push,7,-6,speed,1.2186374127864839,0.03705152022905057,30
push,7,-5,speed,1.2829140404860178,0.057819120919540126,30
push,7,-4,speed,1.257003782192866,0.04307544716427116,30
push,7,-3,speed,1.2793460249900819,0.04692747183987397,30
push,7,-2,speed,1.2578091681003571,0.04288187649331226,30
push,7,-1,speed,1.3071250518163045,0.04943718334208449,30
push,7,0,speed,1.2727643370628356,0.03742277188670424,30
push,7,1,speed,1.266329836845398,0.03789825009987065,30
push,7,2,speed,1.24127170642217,0.034889808238729884,30
push,7,3,speed,1.2365259031454723,0.038868053614344256,30
push,7,4,speed,1.353050994873047,0.057798839614405614,30
push,7,5,speed,1.3363745709260304,0.06190346829900021,30
push,7,6,speed,1.3474845270315805,0.048479877128341384,30
push,7,7,speed,1.4264160494009654,0.05625639254679646,30
push,7,8,speed,1.3591484944025676,0.05168068169593652,30
push,7,-8,curvature,2.3949024484052277,0.029853685157578358,30
push,7,-7,curvature,2.433150892386435,0.028044226886665687,30
push,7,-6,curvature,2.420123229029346,0.03588493321241132,30
push,7,-5,curvature,2.42972844981306,0.029973075694389215,30
push,7,-4,curvature,2.3729915325221094,0.03692599603754819,30
push,7,-3,curvature,2.399896674827299,0.028693897352233537,30
push,7,-2,curvature,2.3728607356799434,0.030122977348008097,30
push,7,-1,curvature,2.3331826905618516,0.03094656891479033,30
push,7,0,curvature,2.3318402612097087,0.028429942647050115,30
push,7,1,curvature,2.282420321042473,0.03437739433076724,30
push,7,2,curvature,2.2427119516168106,0.04304497926860181,30
push,7,3,curvature,2.1935724377978967,0.04071317691279617,30
push,7,4,curvature,2.2601524956151176,0.03878721809262011,30
push,7,5,curvature,2.315009885042076,0.027888091817248974,30
push,7,6,curvature,2.283668534018816,0.03773003121674278,30
push,7,7,curvature,2.3532174911066788,0.03502862588721201,30
push,7,8,curvature,2.3121770525064784,0.0355993686037218,30
push,7,-8,tortuosity,6.027482335417996,0.22161275252590132,30
push,7,-7,tortuosity,5.960345968864681,0.22601548212226413,30
push,7,-6,tortuosity,5.923452572294471,0.24811746384278932,30
push,7,-5,tortuosity,5.717926313423786,0.18986653653957142,30
push,7,-4,tortuosity,5.528142104312403,0.21443819080160773,30
push,7,-3,tortuosity,5.329769264323779,0.14845988928274495,30
push,7,-2,tortuosity,5.232278513707438,0.1858938977200228,30
push,7,-1,tortuosity,5.059307682649972,0.15285418966303274,30
push,7,0,tortuosity,4.736103478737257,0.17243793143656727,30
push,7,1,tortuosity,4.44743000515991,0.15217069640045702,30
push,7,2,tortuosity,4.409234741681685,0.15813311489998566,30
push,7,3,tortuosity,4.29435756339752,0.14097991353483832,30
push,7,4,tortuosity,4.246139280772394,0.1307656074529687,30
push,7,5,tortuosity,4.407802380286735,0.11914895975052132,30
push,7,6,tortuosity,4.417887738497788,0.16075108843250252,30
push,7,7,tortuosity,4.60628619701171,0.15663668553700802,30
push,7,8,tortuosity,4.65143775770618,0.18325736896144595,30
push,7,-8,pr,3.3494197289148966,0.08571460720484408,30
push,7,-7,pr,3.331950243314107,0.08312765199230701,30
push,7,-6,pr,3.325758679707845,0.08840540335221862,30
push,7,-5,pr,3.2684296131134034,0.06814930319089517,30
push,7,-4,pr,3.2134986321131387,0.07637388173997288,30
push,7,-3,pr,3.1545791228612265,0.0724133651220286,30
push,7,-2,pr,3.088366405169169,0.07108851611559494,30
push,7,-1,pr,3.0376447200775147,0.07304000961592212,30
push,7,0,pr,2.931868235270182,0.07489991912841445,30
push,7,1,pr,2.889544975757599,0.09122872316204111,30
push,7,2,pr,2.877901566028595,0.11286192037267531,30
push,7,3,pr,2.774125917752584,0.09719406097837342,30
push,7,4,pr,2.777201700210571,0.09519917377991484,30
push,7,5,pr,2.773578389485677,0.08572156288784728,30
push,7,6,pr,2.824153923988342,0.094898530219858,30
push,7,7,pr,2.9363338708877564,0.08823869888043459,30
push,7,8,pr,2.889043196042379,0.09227234450860305,30
push,8,-8,speed,1.272287247578303,0.04480693088498106,30
push,8,-7,speed,1.2859870036443075,0.04203965765129865,30
push,8,-6,speed,1.30076717933019,0.033674413615641385,30
push,8,-5,speed,1.33045095205307,0.04648427939555058,30
push,8,-4,speed,1.3123929977416993,0.029167012129809506,30
push,8,-3,speed,1.3623441298802694,0.043639730570302446,30
push,8,-2,speed,1.3233803749084472,0.038717508218758835,30
push,8,-1,speed,1.3595597704251607,0.0416310038484924,30
push,8,0,speed,1.3592053095499674,0.029815177360511185,30
push,8,1,speed,1.3429720520973205,0.03036178113259415,30
push,8,2,speed,1.348201286792755,0.0303578503606096,30
push,8,3,speed,1.3466635425885518,0.03296488270633121,30
push,8,4,speed,1.4514633456865946,0.04737268979048481,30
push,8,5,speed,1.4308595736821492,0.0467753001061814,30
push,8,6,speed,1.4149040579795837,0.0342884219060711,30
push,8,7,speed,1.5005541404088338,0.04289286701650015,30
push,8,8,speed,1.434228241443634,0.04214191606880997,30
push,8,-8,curvature,2.3296933032539964,0.02571998974763598,30
push,8,-7,curvature,2.349295969180336,0.02483247019347944,30
push,8,-6,curvature,2.367239628060524,0.024963527318517247,30
push,8,-5,curvature,2.3644352232088175,0.02175335699593446,30
push,8,-4,curvature,2.3076403094018616,0.02599359944564437,30
push,8,-3,curvature,2.3343592426379156,0.02818444553861005,30
push,8,-2,curvature,2.305722184857969,0.02721038048194224,30
push,8,-1,curvature,2.231633936387537,0.025072201921673545,30
push,8,0,curvature,2.261062576874891,0.024822934582955303,30
push,8,1,curvature,2.2176408789942204,0.024241839695615684,30
push,8,2,curvature,2.191955251952218,0.035372267377782186,30
push,8,3,curvature,2.160954717011499,0.03531055536419298,30
push,8,4,curvature,2.248708747451359,0.03066024981012763,30
push,8,5,curvature,2.260261989808643,0.02128731690054165,30
push,8,6,curvature,2.2414835953597434,0.03258187327833799,30
push,8,7,curvature,2.2773303430965033,0.024162215657751934,30
push,8,8,curvature,2.2698083673583787,0.024529515594412434,30
push,8,-8,tortuosity,5.566279821829576,0.15933984595762196,30
push,8,-7,tortuosity,5.448701541065275,0.14384401535233196,30
push,8,-6,tortuosity,5.395735935997738,0.14429261641236682,30
push,8,-5,tortuosity,5.312880734165829,0.14037228846721314,30
push,8,-4,tortuosity,5.089055607602518,0.1442749825280744,30
push,8,-3,tortuosity,4.885296274965607,0.11445617144747787,30
push,8,-2,tortuosity,4.80396983550582,0.12887604940183758,30
push,8,-1,tortuosity,4.5697475079272625,0.11500460743556375,30
push,8,0,tortuosity,4.357409909625005,0.13152086290241088,30
push,8,1,tortuosity,4.159550507776611,0.11770563019133293,30
push,8,2,tortuosity,4.190592404623457,0.1134975222390335,30
push,8,3,tortuosity,4.105189246128619,0.09990091182367414,30
push,8,4,tortuosity,4.1371099507213485,0.1000926700819766,30
push,8,5,tortuosity,4.240857369945384,0.08242442174277895,30
push,8,6,tortuosity,4.353726376563228,0.1263691602404951,30
push,8,7,tortuosity,4.482895541684302,0.1135961450130544,30
push,8,8,tortuosity,4.5926978986951195,0.13169408845295888,30
push,8,-8,pr,3.5767393191655477,0.07424584286399259,30
push,8,-7,pr,3.485047539075216,0.06383578817420742,30
push,8,-6,pr,3.475335645675659,0.07041642162454183,30
push,8,-5,pr,3.4399120728174846,0.06194723463175025,30
push,8,-4,pr,3.3731122255325316,0.07916511552692165,30
push,8,-3,pr,3.255768648783366,0.07406704783014395,30
push,8,-2,pr,3.0979740778605143,0.07143403642037652,30
push,8,-1,pr,2.9842842976252237,0.056934882325268374,30
push,8,0,pr,2.8727832198143006,0.05907532438413111,30
push,8,1,pr,2.8125773151715596,0.06616927557932548,30
push,8,2,pr,2.8183099150657656,0.08845733758782331,30
push,8,3,pr,2.8128761609395343,0.0913010717005509,30
push,8,4,pr,2.8436113238334655,0.0913495376725208,30
push,8,5,pr,2.857096568743388,0.07950244988469027,30
push,8,6,pr,2.949735975265503,0.08962976865919868,30
push,8,7,pr,3.095643496513367,0.07969178658211354,30
push,8,8,pr,3.120143755276998,0.09071728167955867,30
push,9,-8,speed,1.9691085735956828,0.17481632825441848,30
push,9,-7,speed,1.9890133341153462,0.19618435547031868,30
push,9,-6,speed,1.7825878063837688,0.07973759962478942,30
push,9,-5,speed,1.8308323582013448,0.07380697764994004,30
push,9,-4,speed,1.884236184755961,0.09360478788292641,30
push,9,-3,speed,1.8331072052319846,0.07651065157726984,30
push,9,-2,speed,1.8303918957710266,0.06131130993131464,30
push,9,-1,speed,1.8813054005304972,0.048589660669177866,30
push,9,0,speed,1.9067531824111938,0.048795777472796974,30
push,9,1,speed,1.9221639037132263,0.04404651674175132,30
push,9,2,speed,2.067936845620473,0.10982418505974291,30
push,9,3,speed,2.2085586984952292,0.14965927685115618,30
push,9,4,speed,2.121915904680888,0.0946350452468152,30
push,9,5,speed,2.160635546843211,0.10761555465778808,30
push,9,6,speed,2.368157128492991,0.2043738557273899,30
push,9,7,speed,2.3149504621823627,0.12810155337068876,30
push,9,8,speed,2.297555641333262,0.1560184601979136,30
push,9,-8,curvature,2.1828846752659743,0.04045444144631524,30
push,9,-7,curvature,2.132984237138271,0.04106411081436448,30
push,9,-6,curvature,2.1560920335788767,0.035004993792427844,30
push,9,-5,curvature,2.2475266290260767,0.027859111798846793,30
push,9,-4,curvature,2.1337168224189176,0.0340548338154863,30
push,9,-3,curvature,2.1246504601246525,0.033912282722143396,30
push,9,-2,curvature,2.076193258403955,0.037238821620369934,30
push,9,-1,curvature,2.0240610569583413,0.031269313065803966,30
push,9,0,curvature,2.0201743166489137,0.032158190477878934,30
push,9,1,curvature,2.0264856888863583,0.03326245090683183,30
push,9,2,curvature,1.9688796066908452,0.0537751172688192,30
push,9,3,curvature,2.0419711651272956,0.03607669010805506,30
push,9,4,curvature,2.1305228875635787,0.03464686600936311,30
push,9,5,curvature,2.0734587869790686,0.034748824105787945,30
push,9,6,curvature,2.1385646234057787,0.03597589949282785,30
push,9,7,curvature,2.1475844682727816,0.03990601583660468,30
push,9,8,curvature,2.165457245556724,0.04454718645005398,30
push,9,-8,tortuosity,5.301633101917308,0.3314902784523747,30
push,9,-7,tortuosity,4.830674919905476,0.1381202709749068,30
push,9,-6,tortuosity,4.878608021537551,0.20805397055403452,30
push,9,-5,tortuosity,4.48307718359774,0.13656041338870722,30
push,9,-4,tortuosity,4.504662401942341,0.1433175275949175,30
push,9,-3,tortuosity,4.013587025444004,0.12201642389304883,30
push,9,-2,tortuosity,3.9995352955516172,0.1037908261977473,30
push,9,-1,tortuosity,3.78270284678593,0.11300439255213422,30
push,9,0,tortuosity,3.5727328088985852,0.11768916100352005,30
push,9,1,tortuosity,3.562039503846767,0.0958313750485079,30
push,9,2,tortuosity,3.4793053812675576,0.09665328898486497,30
push,9,3,tortuosity,3.5339923601170633,0.09949740720689534,30
push,9,4,tortuosity,3.5092014768281166,0.0682202433828511,30
push,9,5,tortuosity,3.8644636650546365,0.15933440202662405,30
push,9,6,tortuosity,3.8187881144022016,0.13617261905462627,30
push,9,7,tortuosity,4.0995241873316095,0.19460449441971633,30
push,9,8,tortuosity,4.207941764722645,0.18046379687533656,30
push,9,-8,pr,3.3556143681208295,0.14241798881355047,30
push,9,-7,pr,3.350713225205739,0.13989628727043274,30
push,9,-6,pr,3.3596802830696104,0.14053961332813372,30
push,9,-5,pr,3.2739398161570232,0.13490032916119085,30
push,9,-4,pr,3.1843148787816364,0.1117665410203632,30
push,9,-3,pr,2.9826164126396177,0.10203548239433938,30
push,9,-2,pr,2.854297959804535,0.09410785078874621,30
push,9,-1,pr,2.667432630062103,0.09170744751820917,30
push,9,0,pr,2.561929178237915,0.08819670332983358,30
push,9,1,pr,2.4999233444531757,0.0832485324051916,30
push,9,2,pr,2.419457538922628,0.07895516600341135,30
push,9,3,pr,2.4675392627716066,0.08310205709259862,30
push,9,4,pr,2.508951958020528,0.08678620010200527,30
push,9,5,pr,2.605076825618744,0.09211121437871997,30
push,9,6,pr,2.6841002225875856,0.0893879851879477,30
push,9,7,pr,2.783802576859792,0.09552361108377203,30
push,9,8,pr,2.8743069330851236,0.12051018419074845,30
push,10,-8,speed,1.7724640488624572,0.1485262756767877,30
push,10,-7,speed,1.7718295176823935,0.16986213186956156,30
push,10,-6,speed,1.5938797473907471,0.06933160306610847,30
push,10,-5,speed,1.6253068447113037,0.0564134051486626,30
push,10,-4,speed,1.6671096086502075,0.06989715365017819,30
push,10,-3,speed,1.6369207183519998,0.06512916600295095,30
push,10,-2,speed,1.6218836943308512,0.05440561604752193,30
push,10,-1,speed,1.6645448327064514,0.03866102424357906,30
push,10,0,speed,1.6784479777018229,0.03876855266040557,30
push,10,1,speed,1.6723500172297159,0.041831042809836745,30
push,10,2,speed,1.794020164012909,0.0804180272194364,30
push,10,3,speed,1.9216472228368124,0.1355529655828778,30
push,10,4,speed,1.8590318123499552,0.09896358229263509,30
push,10,5,speed,1.861300492286682,0.09638045427410359,30
push,10,6,speed,2.0144513209660846,0.1568302579300396,30
push,10,7,speed,1.9574758450190226,0.09259329589172184,30
push,10,8,speed,1.9152299880981445,0.11697909683935766,30
push,10,-8,curvature,2.193623211698125,0.03765778917797277,30
push,10,-7,curvature,2.1342108581105106,0.03837648335073233,30
push,10,-6,curvature,2.155344372083628,0.030969608044126854,30
push,10,-5,curvature,2.223244213497338,0.0215412545332386,30
push,10,-4,curvature,2.1259807731962206,0.028775258856304515,30
push,10,-3,curvature,2.1181809805966796,0.029264879666267406,30
push,10,-2,curvature,2.0746031389420545,0.03302724100892007,30
push,10,-1,curvature,2.0349822540876956,0.02592955367655595,30
push,10,0,curvature,2.0118950962952047,0.030187037915653105,30
push,10,1,curvature,2.018909506608542,0.033375693489813306,30
push,10,2,curvature,1.9806796199965917,0.05203882458256065,30
push,10,3,curvature,2.0578457670797268,0.03592869700662985,30
push,10,4,curvature,2.1268562424198305,0.030999068802428656,30
push,10,5,curvature,2.075055527416524,0.03306775215401624,30
push,10,6,curvature,2.132761963140791,0.03344880583444717,30
push,10,7,curvature,2.12803142689913,0.0391213852918336,30
push,10,8,curvature,2.1333719305591616,0.04106687189735,30
push,10,-8,tortuosity,5.239744052009002,0.30726715466005605,30
push,10,-7,tortuosity,4.764813127441155,0.11713895484275907,30
push,10,-6,tortuosity,4.7971483816723195,0.19143942301437686,30
push,10,-5,tortuosity,4.41759185844948,0.12388281977408797,30
push,10,-4,tortuosity,4.456941982053652,0.13621116138317121,30
push,10,-3,tortuosity,3.9740526193224874,0.09864156575492346,30
push,10,-2,tortuosity,3.9832127731767586,0.0959808218737983,30
push,10,-1,tortuosity,3.798534037537337,0.09780943523555338,30
push,10,0,tortuosity,3.63949528473819,0.11123695352228903,30
push,10,1,tortuosity,3.6433207802247556,0.09090180071697986,30
push,10,2,tortuosity,3.5571491108592,0.08950809537742735,30
push,10,3,tortuosity,3.6357907939766694,0.09798061670161358,30
push,10,4,tortuosity,3.6394928609455577,0.06863630201831337,30
push,10,5,tortuosity,3.9465109342387032,0.15381439774867853,30
push,10,6,tortuosity,3.8817327610782013,0.13152800047706728,30
push,10,7,tortuosity,4.185866981187998,0.1892030876956292,30
push,10,8,tortuosity,4.2354883041568225,0.1571255589752896,30
push,10,-8,pr,3.364067721366882,0.1305611279095022,30
push,10,-7,pr,3.353478209177653,0.1264621371788079,30
push,10,-6,pr,3.3330371101697285,0.1321690160017284,30
push,10,-5,pr,3.2383651971817016,0.12396089667608519,30
push,10,-4,pr,3.163209108511607,0.10621966928076355,30
push,10,-3,pr,2.9849632660547893,0.09731155942679913,30
push,10,-2,pr,2.886100693543752,0.09255137870203549,30
push,10,-1,pr,2.7479560017585754,0.09774256011854386,30
push,10,0,pr,2.6584121425946554,0.09519337202206504,30
push,10,1,pr,2.587773056825002,0.08373654102281505,30
push,10,2,pr,2.5171154657999675,0.07971351204322624,30
push,10,3,pr,2.5729117234547934,0.082419434884603,30
push,10,4,pr,2.6297927856445313,0.088037325783525,30
push,10,5,pr,2.716787294546763,0.09163792460875017,30
push,10,6,pr,2.8014413992563885,0.08859012274573079,30
push,10,7,pr,2.9153321901957194,0.09575550740709782,30
push,10,8,pr,2.985616755485535,0.1084434412001413,30
push,11,-8,speed,1.531756321589152,0.1135827693381537,30
push,11,-7,speed,1.53797105550766,0.1325906005636304,30
push,11,-6,speed,1.3728744169076283,0.055240489661394825,30
push,11,-5,speed,1.3895036737124125,0.04418129142586264,30
push,11,-4,speed,1.41995902856191,0.054831356728203655,30
push,11,-3,speed,1.3826616883277894,0.051958805200511646,30
push,11,-2,speed,1.3687741080919902,0.04391096497183863,30
push,11,-1,speed,1.4115058660507203,0.030985042554641518,30
push,11,0,speed,1.4298446536064149,0.030990224057898377,30
push,11,1,speed,1.397272026538849,0.034246085249798705,30
push,11,2,speed,1.5039228002230327,0.061455384922535806,30
push,11,3,speed,1.6088157018025717,0.10513391916654641,30
push,11,4,speed,1.541696592171987,0.07891884870768767,30
push,11,5,speed,1.5572020411491394,0.07213934666224898,30
push,11,6,speed,1.6767014265060425,0.11999323234752096,30
push,11,7,speed,1.6324420849482217,0.06986316417829447,30
push,11,8,speed,1.5912972927093505,0.08922484424137242,30
push,11,-8,curvature,2.1946410819020086,0.037119754299642246,30
push,11,-7,curvature,2.125648666836623,0.03774045923548779,30
push,11,-6,curvature,2.1465168040038765,0.03095027308663335,30
push,11,-5,curvature,2.2089315759786583,0.021693720247640096,30
push,11,-4,curvature,2.1244152674043946,0.026673217055335024,30
