task,layer,tau,metric,mean,sem,n
drawer,10,3,speed,11.85412213007609,0.2976451252315478,30
drawer,10,4,speed,11.223540274302165,0.15463320502244762,30
drawer,10,5,speed,11.005953152974447,0.1394806708953564,30
drawer,10,6,speed,10.87859026590983,0.1585554217106176,30
drawer,10,7,speed,10.587879689534505,0.1553130609571593,30
drawer,10,8,speed,10.633034229278564,0.23205070318513873,30
drawer,10,-8,curvature,1.5687184455300003,0.0,1
drawer,10,-7,curvature,1.6019927213906475,0.0,1
drawer,10,-6,curvature,1.6762657116636688,0.0,1
drawer,10,-5,curvature,1.745982095267463,0.0,1
drawer,10,-4,curvature,1.6600338935748897,0.0,1
drawer,10,-3,curvature,1.6617060161824504,0.0,1
drawer,10,-2,curvature,1.654238889417146,0.0,1
drawer,10,-1,curvature,1.5820205572829515,0.0,1
drawer,10,0,curvature,1.8636274908963233,0.03197551431930341,30
drawer,10,1,curvature,1.8962607131640774,0.0296501906448176,30
drawer,10,2,curvature,1.879691178563148,0.036400672269980984,30
drawer,10,3,curvature,1.8253160649226636,0.020253478136248275,30
drawer,10,4,curvature,1.8305836674567644,0.01691372878558033,30
drawer,10,5,curvature,1.854582840855057,0.012509207053546469,30
drawer,10,6,curvature,1.8220552624345356,0.019779309287787747,30
drawer,10,7,curvature,1.8985424488381837,0.014986377588164151,30
drawer,10,8,curvature,1.9006659746018806,0.023748930589633347,30
drawer,10,-8,tortuosity,4.168858686288596,0.0,1
drawer,10,-7,tortuosity,4.114443110280591,0.0,1
drawer,10,-6,tortuosity,4.168869176709956,0.0,1
drawer,10,-5,tortuosity,4.389619741482081,0.0,1
drawer,10,-4,tortuosity,4.493784056257312,0.0,1
drawer,10,-3,tortuosity,4.334994595110284,0.0,1
drawer,10,-2,tortuosity,4.255571532580655,0.0,1
drawer,10,-1,tortuosity,4.040633974698119,0.0,1
drawer,10,0,tortuosity,2.6813985295680145,0.07723559683439113,30
drawer,10,1,tortuosity,3.0303137839119096,0.06640047713366592,30
drawer,10,2,tortuosity,3.415322739539385,0.07258469532456477,30
drawer,10,3,tortuosity,3.819744235442057,0.06448513359568767,30
drawer,10,4,tortuosity,4.329445685269064,0.07609080348702782,30
drawer,10,5,tortuosity,4.34654207434636,0.05751515892415276,30
drawer,10,6,tortuosity,4.395731542630701,0.05456698770311624,30
drawer,10,7,tortuosity,4.355049016121872,0.06334275069185633,30
drawer,10,8,tortuosity,4.474446717915617,0.06201980522120012,30
drawer,10,-8,pr,3.498432159423828,0.0,1
drawer,10,-7,pr,3.342641592025757,0.0,1
drawer,10,-6,pr,3.370927572250366,0.0,1
drawer,10,-5,pr,3.627516269683838,0.0,1
drawer,10,-4,pr,3.830004930496216,0.0,1
drawer,10,-3,pr,3.6699068546295166,0.0,1
drawer,10,-2,pr,3.285672664642334,0.0,1
drawer,10,-1,pr,3.054988384246826,0.0,1
drawer,10,0,pr,2.6992754141489663,0.04088273121084797,30
drawer,10,1,pr,2.986070720354716,0.0440249022165604,30
drawer,10,2,pr,3.201682949066162,0.04447404243015392,30
drawer,10,3,pr,3.391571593284607,0.04945906472855584,30
drawer,10,4,pr,3.5940218130747477,0.053037985686053356,30
drawer,10,5,pr,3.6622394323349,0.05467703537058031,30
drawer,10,6,pr,3.7599615255991616,0.050785659862306834,30
drawer,10,7,pr,3.784114861488342,0.056634456926591366,30
drawer,10,8,pr,3.8347578922907513,0.060459079292387294,30
drawer,11,-8,speed,10.951889038085938,0.0,1
drawer,11,-7,speed,10.066856384277344,0.0,1
drawer,11,-6,speed,11.162795066833496,0.0,1
drawer,11,-5,speed,10.62937068939209,0.0,1
drawer,11,-4,speed,10.736710548400879,0.0,1
drawer,11,-3,speed,10.390438079833984,0.0,1
drawer,11,-2,speed,12.499488830566406,0.0,1
drawer,11,-1,speed,10.984846115112305,0.0,1
drawer,11,0,speed,11.073310089111327,0.3492867834945746,30
drawer,11,1,speed,10.957741705576579,0.2732611857924038,30
drawer,11,2,speed,11.220878314971923,0.24678240892438996,30
drawer,11,3,speed,10.847333685557048,0.1904605465477908,30
drawer,11,4,speed,10.461284033457439,0.12359805187849408,30
drawer,11,5,speed,10.24960470199585,0.10430217570516606,30
drawer,11,6,speed,10.101518535614014,0.12205562799296893,30
drawer,11,7,speed,9.854686450958251,0.12173075975369292,30
drawer,11,8,speed,9.894972324371338,0.19827755626407095,30
drawer,11,-8,curvature,1.531972491665668,0.0,1
drawer,11,-7,curvature,1.5931695896924771,0.0,1
drawer,11,-6,curvature,1.6685677703844293,0.0,1
drawer,11,-5,curvature,1.7388664060135843,0.0,1
drawer,11,-4,curvature,1.6671440467136107,0.0,1
drawer,11,-3,curvature,1.6816127488847636,0.0,1
drawer,11,-2,curvature,1.660351191739354,0.0,1
drawer,11,-1,curvature,1.6061961853183437,0.0,1
drawer,11,0,curvature,1.828554051295073,0.026292780488878936,30
drawer,11,1,curvature,1.8575007074705703,0.02418599039987861,30
drawer,11,2,curvature,1.839437487247595,0.029489881363620997,30
drawer,11,3,curvature,1.8068503504441886,0.017919617504958296,30
drawer,11,4,curvature,1.810934036306151,0.014223552765337549,30
drawer,11,5,curvature,1.8360122101376746,0.010458938265722641,30
drawer,11,6,curvature,1.8007044665693013,0.017941701117069185,30
drawer,11,7,curvature,1.8819969240618641,0.013723281592097436,30
drawer,11,8,curvature,1.8830887045252602,0.021601990594954202,30
drawer,11,-8,tortuosity,4.265846341647876,0.0,1
drawer,11,-7,tortuosity,4.209624182474963,0.0,1
drawer,11,-6,tortuosity,4.2109471614754135,0.0,1
drawer,11,-5,tortuosity,4.39508304356614,0.0,1
drawer,11,-4,tortuosity,4.4821413588653325,0.0,1
drawer,11,-3,tortuosity,4.353442667089432,0.0,1
drawer,11,-2,tortuosity,4.309570306918681,0.0,1
drawer,11,-1,tortuosity,4.111473972514047,0.0,1
drawer,11,0,tortuosity,2.605216762026967,0.060898706087867745,30
drawer,11,1,tortuosity,2.977188465759115,0.05343215017580895,30
drawer,11,2,tortuosity,3.342653998523533,0.05314018714221483,30
drawer,11,3,tortuosity,3.76850582182579,0.0490331780508914,30
drawer,11,4,tortuosity,4.263676625365032,0.058121507383902496,30
drawer,11,5,tortuosity,4.29614681652062,0.04461959456559689,30
drawer,11,6,tortuosity,4.345130800067902,0.04375337795428154,30
drawer,11,7,tortuosity,4.334024079655241,0.054197869650958214,30
drawer,11,8,tortuosity,4.42744516122791,0.05402767413207987,30
drawer,11,-8,pr,3.6046950817108154,0.0,1
drawer,11,-7,pr,3.4668633937835693,0.0,1
drawer,11,-6,pr,3.4548420906066895,0.0,1
drawer,11,-5,pr,3.6794164180755615,0.0,1
drawer,11,-4,pr,3.904263973236084,0.0,1
drawer,11,-3,pr,3.7563297748565674,0.0,1
drawer,11,-2,pr,3.393291473388672,0.0,1
drawer,11,-1,pr,3.169318437576294,0.0,1
drawer,11,0,pr,2.7098615884780886,0.034059948001694686,30
drawer,11,1,pr,2.9956513086954755,0.03813428477265349,30
drawer,11,2,pr,3.205622982978821,0.03852399499603402,30
drawer,11,3,pr,3.3962904771169025,0.04360931031937872,30
drawer,11,4,pr,3.6032162507375083,0.04799597644848418,30
drawer,11,5,pr,3.661976130803426,0.05031015099300712,30
drawer,11,6,pr,3.7483702898025513,0.048856129827664845,30
drawer,11,7,pr,3.7891273895899453,0.053652902574941735,30
drawer,11,8,pr,3.8464247783025107,0.055558477357565375,30
drawer,12,-8,speed,11.167978286743164,0.0,1
drawer,12,-7,speed,10.947320938110352,0.0,1
drawer,12,-6,speed,11.703908920288086,0.0,1
drawer,12,-5,speed,11.219338417053223,0.0,1
drawer,12,-4,speed,11.483331680297852,0.0,1
drawer,12,-3,speed,11.362988471984863,0.0,1
drawer,12,-2,speed,12.560943603515625,0.0,1
drawer,12,-1,speed,12.064298629760742,0.0,1
drawer,12,0,speed,11.378326765696208,0.24079637494044567,30
drawer,12,1,speed,11.34518903096517,0.22431849202976398,30
drawer,12,2,speed,11.453935654958089,0.1693521820159723,30
drawer,12,3,speed,11.210576915740967,0.1391974148851354,30
drawer,12,4,speed,11.021666399637859,0.1156884029203723,30
drawer,12,5,speed,10.818116346995035,0.10432917349129878,30
drawer,12,6,speed,10.688493474324543,0.10379981749987774,30
drawer,12,7,speed,10.411986414591471,0.10302497699767907,30
drawer,12,8,speed,10.461238384246826,0.17040576648880534,30
drawer,12,-8,curvature,1.5371247495319376,0.0,1
drawer,12,-7,curvature,1.6407214141097999,0.0,1
drawer,12,-6,curvature,1.7165473153972204,0.0,1
drawer,12,-5,curvature,1.764383781887588,0.0,1
drawer,12,-4,curvature,1.72169874717557,0.0,1
drawer,12,-3,curvature,1.7242472838970742,0.0,1
drawer,12,-2,curvature,1.6949019789047641,0.0,1
drawer,12,-1,curvature,1.6392081763610074,0.0,1
drawer,12,0,curvature,1.8328717549177287,0.021534844011195074,30
drawer,12,1,curvature,1.8561830510314714,0.01953904177506893,30
drawer,12,2,curvature,1.8328597677791725,0.021753479130447978,30
drawer,12,3,curvature,1.82603359289808,0.01704425391673708,30
drawer,12,4,curvature,1.8222936712649707,0.013695001221853657,30
drawer,12,5,curvature,1.8506515295791877,0.010204796694352371,30
drawer,12,6,curvature,1.8163532315792073,0.015108227765704451,30
drawer,12,7,curvature,1.8852932826820685,0.010410925289108015,30
drawer,12,8,curvature,1.8938672883813146,0.01803616769199547,30
drawer,12,-8,tortuosity,4.607336656029008,0.0,1
drawer,12,-7,tortuosity,4.43846597722704,0.0,1
drawer,12,-6,tortuosity,4.463584180970053,0.0,1
drawer,12,-5,tortuosity,4.5580965050082165,0.0,1
drawer,12,-4,tortuosity,4.701800862963755,0.0,1
drawer,12,-3,tortuosity,4.495971900336378,0.0,1
drawer,12,-2,tortuosity,4.563433278035896,0.0,1
drawer,12,-1,tortuosity,4.277071850993916,0.0,1
drawer,12,0,tortuosity,2.655348888684832,0.05728948063607324,30
drawer,12,1,tortuosity,3.0507059572564525,0.047348201579569274,30
drawer,12,2,tortuosity,3.416357854439673,0.045249460142509614,30
drawer,12,3,tortuosity,3.8772529550777204,0.03965433077090451,30
drawer,12,4,tortuosity,4.394435161711757,0.049481441181598716,30
drawer,12,5,tortuosity,4.4100809117601765,0.0388301327118966,30
drawer,12,6,tortuosity,4.464410241673926,0.038242947066608704,30
drawer,12,7,tortuosity,4.47280346388388,0.04325680195117941,30
drawer,12,8,tortuosity,4.559340402117479,0.04637960309329491,30
drawer,12,-8,pr,3.9490554332733154,0.0,1
drawer,12,-7,pr,3.822793960571289,0.0,1
drawer,12,-6,pr,3.7950234413146973,0.0,1
drawer,12,-5,pr,3.9755756855010986,0.0,1
drawer,12,-4,pr,4.239949703216553,0.0,1
drawer,12,-3,pr,4.118247985839844,0.0,1
drawer,12,-2,pr,3.7184133529663086,0.0,1
drawer,12,-1,pr,3.411529064178467,0.0,1
drawer,12,0,pr,2.827846717834473,0.027529372670725912,30
drawer,12,1,pr,3.142598096529643,0.03046047542757313,30
drawer,12,2,pr,3.371819345156352,0.03650233512692937,30
drawer,12,3,pr,3.5837772210439045,0.04344730468432032,30
drawer,12,4,pr,3.8097472270329793,0.04996684854985619,30
drawer,12,5,pr,3.869960641860962,0.05278560476072679,30
drawer,12,6,pr,3.954294721285502,0.04820465208445135,30
drawer,12,7,pr,3.9988653659820557,0.04880300807518235,30
drawer,12,8,pr,4.082737922668457,0.051240918105696746,30
drawer,13,-8,speed,10.48206901550293,0.0,1
drawer,13,-7,speed,10.490897178649902,0.0,1
drawer,13,-6,speed,10.880892753601074,0.0,1
drawer,13,-5,speed,10.37533950805664,0.0,1
drawer,13,-4,speed,10.712779998779297,0.0,1
drawer,13,-3,speed,10.34851360321045,0.0,1
drawer,13,-2,speed,11.512445449829102,0.0,1
drawer,13,-1,speed,11.200387954711914,0.0,1
drawer,13,0,speed,10.625331497192382,0.17441761725593663,30
drawer,13,1,speed,10.610886637369791,0.176587335522898,30
drawer,13,2,speed,10.682258160909017,0.12276497219216888,30
drawer,13,3,speed,10.546707439422608,0.10336859417085517,30
drawer,13,4,speed,10.415739758809407,0.09167220590876564,30
drawer,13,5,speed,10.24705769220988,0.08876375880805323,30
drawer,13,6,speed,10.053516101837157,0.08516954962971769,30
drawer,13,7,speed,9.872496477762859,0.08003078173848573,30
drawer,13,8,speed,9.947018591562907,0.1473577043023048,30
drawer,13,-8,curvature,1.5534570875170277,0.0,1
drawer,13,-7,curvature,1.6275321549063917,0.0,1
drawer,13,-6,curvature,1.7138165442295679,0.0,1
drawer,13,-5,curvature,1.7413661968671568,0.0,1
drawer,13,-4,curvature,1.7343338685007907,0.0,1
drawer,13,-3,curvature,1.7058830901958855,0.0,1
drawer,13,-2,curvature,1.656817172763866,0.0,1
drawer,13,-1,curvature,1.6152653094991212,0.0,1
drawer,13,0,curvature,1.802198523791899,0.019630572457915555,30
drawer,13,1,curvature,1.8292287506241698,0.01639272759833589,30
drawer,13,2,curvature,1.807372578012027,0.018157931887651906,30
drawer,13,3,curvature,1.8082150338470329,0.016196800448950006,30
drawer,13,4,curvature,1.8051653596481598,0.013183884553448223,30
drawer,13,5,curvature,1.8322589278233063,0.010457143256076353,30
drawer,13,6,curvature,1.797191012519528,0.012775532393809857,30
drawer,13,7,curvature,1.8653948569303935,0.009761357479906977,30
drawer,13,8,curvature,1.8746305791248312,0.016636400246360816,30
drawer,13,-8,tortuosity,4.607511435879666,0.0,1
drawer,13,-7,tortuosity,4.489513450313059,0.0,1
drawer,13,-6,tortuosity,4.473682583433355,0.0,1
drawer,13,-5,tortuosity,4.516944210457871,0.0,1
drawer,13,-4,tortuosity,4.625634773709375,0.0,1
drawer,13,-3,tortuosity,4.370597147076059,0.0,1
drawer,13,-2,tortuosity,4.460160850187198,0.0,1
drawer,13,-1,tortuosity,4.23767716617287,0.0,1
drawer,13,0,tortuosity,2.598493362663462,0.05413790736471519,30
drawer,13,1,tortuosity,2.983095317580226,0.042798241151649125,30
drawer,13,2,tortuosity,3.3273086642721585,0.0382032959267682,30
drawer,13,3,tortuosity,3.770108642824854,0.03396075273804443,30
drawer,13,4,tortuosity,4.240012898652919,0.0430110584839495,30
drawer,13,5,tortuosity,4.265842599340622,0.036140209495874605,30
drawer,13,6,tortuosity,4.316591866382799,0.03375217282991136,30
drawer,13,7,tortuosity,4.3385651900118996,0.03670783557555075,30
drawer,13,8,tortuosity,4.412669788626747,0.043273965699084684,30
drawer,13,-8,pr,3.907304286956787,0.0,1
drawer,13,-7,pr,3.7935919761657715,0.0,1
drawer,13,-6,pr,3.750687837600708,0.0,1
drawer,13,-5,pr,3.9198455810546875,0.0,1
drawer,13,-4,pr,4.216564655303955,0.0,1
drawer,13,-3,pr,4.063704490661621,0.0,1
drawer,13,-2,pr,3.63834810256958,0.0,1
drawer,13,-1,pr,3.336289644241333,0.0,1
drawer,13,0,pr,2.7802710135777793,0.02541205244037033,30
drawer,13,1,pr,3.081802320480347,0.027599595266887645,30
drawer,13,2,pr,3.2923499504725138,0.033568084260405466,30
drawer,13,3,pr,3.4835358619689942,0.03922027248864739,30
drawer,13,4,pr,3.689549724260966,0.04519342031927414,30
drawer,13,5,pr,3.7476375579833983,0.04758139795570165,30
drawer,13,6,pr,3.820938245455424,0.04152560999826945,30
drawer,13,7,pr,3.863239057858785,0.04022359116411305,30
drawer,13,8,pr,3.9250215848286945,0.04216878475112215,30
drawer,14,-8,speed,9.52733039855957,0.0,1
drawer,14,-7,speed,9.831546783447266,0.0,1
drawer,14,-6,speed,9.612696647644043,0.0,1
drawer,14,-5,speed,9.554320335388184,0.0,1
drawer,14,-4,speed,9.582294464111328,0.0,1
drawer,14,-3,speed,9.39547348022461,0.0,1
drawer,14,-2,speed,10.16273021697998,0.0,1
drawer,14,-1,speed,10.033211708068848,0.0,1
drawer,14,0,speed,9.526430416107178,0.13910910930428935,30
drawer,14,1,speed,9.453674157460531,0.1389103653670025,30
drawer,14,2,speed,9.546740818023682,0.10013021422884474,30
drawer,14,3,speed,9.445724519093831,0.08478543131567745,30
drawer,14,4,speed,9.337591902414959,0.07022159668387476,30
drawer,14,5,speed,9.224155171712239,0.07715321694115168,30
drawer,14,6,speed,9.004675515492757,0.06656164804777402,30
drawer,14,7,speed,8.892593479156494,0.07017701714037634,30
drawer,14,8,speed,8.954340489705404,0.12237088399367156,30
drawer,14,-8,curvature,1.5578788223321005,0.0,1
drawer,14,-7,curvature,1.6462305572029554,0.0,1
drawer,14,-6,curvature,1.6907738746112368,0.0,1
drawer,14,-5,curvature,1.7208872259355448,0.0,1
drawer,14,-4,curvature,1.7145609152076617,0.0,1
drawer,14,-3,curvature,1.6852064831974973,0.0,1
drawer,14,-2,curvature,1.612694713837607,0.0,1
drawer,14,-1,curvature,1.5710341112737567,0.0,1
drawer,14,0,curvature,1.7828918544355508,0.01741472817199958,30
drawer,14,1,curvature,1.799012543421463,0.01479471582184549,30
drawer,14,2,curvature,1.7897247403570133,0.015707888342749974,30
drawer,14,3,curvature,1.7792474748231428,0.014816741420912147,30
drawer,14,4,curvature,1.7906504944832762,0.012228498441139471,30
drawer,14,5,curvature,1.8014686316482131,0.011506982143523171,30
drawer,14,6,curvature,1.7785122833327158,0.010846677144845494,30
drawer,14,7,curvature,1.8305285735201298,0.00838076566406816,30
drawer,14,8,curvature,1.8512237448768998,0.014769849792382396,30
drawer,14,-8,tortuosity,4.537779756021721,0.0,1
drawer,14,-7,tortuosity,4.461815007894154,0.0,1
drawer,14,-6,tortuosity,4.440151504269837,0.0,1
drawer,14,-5,tortuosity,4.4888281408699555,0.0,1
drawer,14,-4,tortuosity,4.524905940708172,0.0,1
drawer,14,-3,tortuosity,4.28319507430882,0.0,1
drawer,14,-2,tortuosity,4.314292386048706,0.0,1
drawer,14,-1,tortuosity,4.225142569915734,0.0,1
drawer,14,0,tortuosity,2.543193632546526,0.05120886671901944,30
drawer,14,1,tortuosity,2.905211863578072,0.03843743245673909,30
drawer,14,2,tortuosity,3.247493815963981,0.03223972895673756,30
drawer,14,3,tortuosity,3.665550703081698,0.02753345017285081,30
drawer,14,4,tortuosity,4.106496269636662,0.03597815920370192,30
drawer,14,5,tortuosity,4.112289978451772,0.029260338901627384,30
drawer,14,6,tortuosity,4.143727544722881,0.028100059008872164,30
drawer,14,7,tortuosity,4.160780256778085,0.027786841807321713,30
drawer,14,8,tortuosity,4.223716659791259,0.03445555831751353,30
drawer,14,-8,pr,3.9243767261505127,0.0,1
drawer,14,-7,pr,3.8141872882843018,0.0,1
drawer,14,-6,pr,3.750521183013916,0.0,1
drawer,14,-5,pr,3.8732411861419678,0.0,1
drawer,14,-4,pr,4.132388591766357,0.0,1
drawer,14,-3,pr,3.9971976280212402,0.0,1
drawer,14,-2,pr,3.5561861991882324,0.0,1
drawer,14,-1,pr,3.2262916564941406,0.0,1
drawer,14,0,pr,2.713302000363668,0.023828520391779934,30
drawer,14,1,pr,2.9902344862620036,0.02564659024603255,30
drawer,14,2,pr,3.182212058703105,0.02729756343986608,30
drawer,14,3,pr,3.3548736254374187,0.030012746591012086,30
drawer,14,4,pr,3.543566131591797,0.03363105271361575,30
drawer,14,5,pr,3.581701707839966,0.034898164315199896,30
drawer,14,6,pr,3.630349111557007,0.029553475835763936,30
drawer,14,7,pr,3.659563597043355,0.027987511191609967,30
drawer,14,8,pr,3.6920882860819497,0.027430377132929045,30
drawer,15,-8,speed,9.640164375305176,0.0,1
drawer,15,-7,speed,10.251214027404785,0.0,1
drawer,15,-6,speed,9.463513374328613,0.0,1
drawer,15,-5,speed,9.841242790222168,0.0,1
drawer,15,-4,speed,9.769775390625,0.0,1
drawer,15,-3,speed,9.522930145263672,0.0,1
drawer,15,-2,speed,10.167437553405762,0.0,1
drawer,15,-1,speed,10.21859073638916,0.0,1
drawer,15,0,speed,9.518946901957195,0.1081792377603829,30
drawer,15,1,speed,9.465519746144613,0.12537345626064497,30
drawer,15,2,speed,9.517798296610515,0.09387417715054693,30
drawer,15,3,speed,9.446549161275227,0.09015487199868776,30
drawer,15,4,speed,9.350230312347412,0.06678837689667347,30
drawer,15,5,speed,9.245242087046305,0.07306393317142446,30
drawer,15,6,speed,9.094517103830974,0.0692126815815152,30
drawer,15,7,speed,8.996834023793538,0.07623304927339158,30
drawer,15,8,speed,9.104927857716879,0.11208341483656999,30
drawer,15,-8,curvature,1.561628468980876,0.0,1
drawer,15,-7,curvature,1.6873676638869086,0.0,1
drawer,15,-6,curvature,1.6777046580180361,0.0,1
drawer,15,-5,curvature,1.7405025995846135,0.0,1
drawer,15,-4,curvature,1.7184870587140497,0.0,1
drawer,15,-3,curvature,1.7092717940512736,0.0,1
drawer,15,-2,curvature,1.6029964263047658,0.0,1
drawer,15,-1,curvature,1.5843005315249086,0.0,1
drawer,15,0,curvature,1.8048636366265107,0.01540731879078684,30
drawer,15,1,curvature,1.80763077378458,0.013259941002021214,30
drawer,15,2,curvature,1.8118598180393617,0.01468310290912352,30
drawer,15,3,curvature,1.8018667047413182,0.015010702741044796,30
drawer,15,4,curvature,1.8186064066282954,0.012490273038651961,30
drawer,15,5,curvature,1.8207293612775597,0.012206087209754956,30
drawer,15,6,curvature,1.805642784340063,0.010570249025579456,30
drawer,15,7,curvature,1.8358527085314178,0.009306154656543423,30
drawer,15,8,curvature,1.8605577765438606,0.012835404748103733,30
drawer,15,-8,tortuosity,4.675805704235466,0.0,1
drawer,15,-7,tortuosity,4.57612287612819,0.0,1
drawer,15,-6,tortuosity,4.558298778560389,0.0,1
drawer,15,-5,tortuosity,4.6291875036026555,0.0,1
drawer,15,-4,tortuosity,4.629956167113308,0.0,1
drawer,15,-3,tortuosity,4.503883086305359,0.0,1
drawer,15,-2,tortuosity,4.330573624829802,0.0,1
drawer,15,-1,tortuosity,4.3487416200717455,0.0,1
drawer,15,0,tortuosity,2.595000271101936,0.05134816648180472,30
drawer,15,1,tortuosity,2.955580807478882,0.03797930420473901,30
drawer,15,2,tortuosity,3.294339758813906,0.030832529145975965,30
drawer,15,3,tortuosity,3.7056996117891363,0.025198935147823863,30
drawer,15,4,tortuosity,4.124719455403214,0.03145824812964242,30
