task,layer,target,scheme,scheme_param,r2_mean,r2_std
drawer,17,contact_force_log1p_mag,prefix,0,0.5039112210273743,0.06789511614827463
drawer,17,contact_force_log1p_mag,prefix,3,0.38232853412628176,0.041835922815043176
drawer,17,contact_force_log1p_mag,prefix,7,0.40948398113250734,0.06403469497776318
drawer,17,contact_force_log1p_mag,reverse,-1,0.4120316982269287,0.05858371514900157
drawer,17,contact_force_log1p_mag,random_global_perm,-1,0.41116206645965575,0.05770618746971417
drawer,17,contact_force_log1p_mag,random_per_sample,-2,-0.20719127655029296,0.15601490003693153
drawer,19,ee_acceleration,baseline_full,-1,-1.08787542283535,0.9735714706735692
drawer,19,ee_acceleration,mean_over_slots,-1,-0.017915371060371398,0.32520602340672544
drawer,19,ee_acceleration,single_slot,0,-0.05231793522834778,0.3552374616458692
drawer,19,ee_acceleration,single_slot,3,0.12858682870864868,0.25741925901317264
drawer,19,ee_acceleration,single_slot,7,0.41692142859101294,0.20103714318071247
drawer,19,ee_acceleration,prefix,0,-0.052320221066474916,0.3552971008613817
drawer,19,ee_acceleration,prefix,3,-0.7013490373268724,0.6940164051311808
drawer,19,ee_acceleration,prefix,7,-1.08787542283535,0.9735714706735692
drawer,19,ee_acceleration,reverse,-1,-1.098363181948662,0.9767123749399207
drawer,19,ee_acceleration,random_global_perm,-1,-1.0986930131912231,0.978000484301787
drawer,19,ee_acceleration,random_per_sample,-2,-2.347613179683685,1.4390148330083243
drawer,19,obj_acceleration,baseline_full,-1,-1.4559312343597413,0.16442617442248914
drawer,19,obj_acceleration,mean_over_slots,-1,-0.0016791941598057747,0.17983504991681115
drawer,19,obj_acceleration,single_slot,0,-0.003781437873840332,0.14556883232943746
drawer,19,obj_acceleration,single_slot,3,0.15338586568832396,0.07426125518165805
drawer,19,obj_acceleration,single_slot,7,0.3444109320640564,0.046567617710151415
drawer,19,obj_acceleration,prefix,0,-0.0037850022315979006,0.14557176695365062
drawer,19,obj_acceleration,prefix,3,-0.7130335450172425,0.11871601332870066
drawer,19,obj_acceleration,prefix,7,-1.4559312343597413,0.16442617442248914
drawer,19,obj_acceleration,reverse,-1,-1.4425941944122314,0.15869485855485263
drawer,19,obj_acceleration,random_global_perm,-1,-1.4636751174926759,0.17245247272644942
drawer,19,obj_acceleration,random_per_sample,-2,-1.6796021938323975,0.15703667762258497
drawer,19,contact_flag,baseline_full,-1,0.09806782007217407,0.13938488158352383
drawer,19,contact_flag,mean_over_slots,-1,0.5883724570274353,0.03737391335946526
drawer,19,contact_flag,single_slot,0,0.5070233106613159,0.07060154092721872
drawer,19,contact_flag,single_slot,3,0.5912817597389222,0.02986509010563317
drawer,19,contact_flag,single_slot,7,0.666154146194458,0.04162909845304554
drawer,19,contact_flag,prefix,0,0.5070530951023102,0.0705587485881595
drawer,19,contact_flag,prefix,3,0.3649043619632721,0.06336960739608152
drawer,19,contact_flag,prefix,7,0.09806782007217407,0.13938488158352383
drawer,19,contact_flag,reverse,-1,0.1009545445907861,0.1320231370901079
drawer,19,contact_flag,random_global_perm,-1,0.10092202425003052,0.13960684419927738
drawer,19,contact_flag,random_per_sample,-2,-0.22712357044219972,0.2073510048989425
drawer,19,contact_force_log1p_mag,baseline_full,-1,0.3355650663375854,0.10226540726632823
drawer,19,contact_force_log1p_mag,mean_over_slots,-1,0.6214226961135865,0.036569330910846236
drawer,19,contact_force_log1p_mag,single_slot,0,0.4847441554069519,0.08462689429828568
drawer,19,contact_force_log1p_mag,single_slot,3,0.6117637276649475,0.05117246521228043
drawer,19,contact_force_log1p_mag,single_slot,7,0.7560688257217407,0.017725851240430614
drawer,19,contact_force_log1p_mag,prefix,0,0.4847776651382446,0.08459451343650722
drawer,19,contact_force_log1p_mag,prefix,3,0.39874404668807983,0.0967306918133314
drawer,19,contact_force_log1p_mag,prefix,7,0.3355650663375854,0.10226540726632823
drawer,19,contact_force_log1p_mag,reverse,-1,0.33596665859222413,0.10134525993769357
drawer,19,contact_force_log1p_mag,random_global_perm,-1,0.338342559337616,0.09742313049246958
drawer,19,contact_force_log1p_mag,random_per_sample,-2,-0.14102740287780763,0.18530582144815672
drawer,20,ee_acceleration,baseline_full,-1,-1.0542708925902844,1.005109819764448
drawer,20,ee_acceleration,mean_over_slots,-1,-0.0073631078004837034,0.35707369008861906
drawer,20,ee_acceleration,single_slot,0,-0.02097097635269165,0.2973186694753736
drawer,20,ee_acceleration,single_slot,3,0.13549029380083083,0.28428839724986615
drawer,20,ee_acceleration,single_slot,7,0.41087554208934307,0.21607892017544675
drawer,20,ee_acceleration,prefix,0,-0.021013373136520387,0.2973562421533532
drawer,20,ee_acceleration,prefix,3,-0.6220835119485855,0.6411503276941586
drawer,20,ee_acceleration,prefix,7,-1.0542708925902844,1.005109819764448
drawer,20,ee_acceleration,reverse,-1,-1.0460007555782795,0.9937132330351548
drawer,20,ee_acceleration,random_global_perm,-1,-1.0478213272988797,0.9957392863233948
drawer,20,ee_acceleration,random_per_sample,-2,-2.2222742199897767,1.3156762814322804
drawer,20,obj_acceleration,baseline_full,-1,-1.46877863407135,0.11238034258429298
drawer,20,obj_acceleration,mean_over_slots,-1,0.08560725413262844,0.08045781403839854
drawer,20,obj_acceleration,single_slot,0,-0.021179879456758498,0.1690349214808656
drawer,20,obj_acceleration,single_slot,3,0.11483326852321625,0.06769061153510401
drawer,20,obj_acceleration,single_slot,7,0.3408670425415039,0.01954939288640877
drawer,20,obj_acceleration,prefix,0,-0.021182752400636672,0.16906383877729814
drawer,20,obj_acceleration,prefix,3,-0.630311131477356,0.13309120296533938
drawer,20,obj_acceleration,prefix,7,-1.46877863407135,0.11238034258429298
drawer,20,obj_acceleration,reverse,-1,-1.4623820304870605,0.10196927243533548
drawer,20,obj_acceleration,random_global_perm,-1,-1.4663151979446412,0.11246344295191953
drawer,20,obj_acceleration,random_per_sample,-2,-1.646340537071228,0.13209287156437202
drawer,20,contact_flag,baseline_full,-1,0.02102472707629204,0.17992626713247215
drawer,20,contact_flag,mean_over_slots,-1,0.5887479901313781,0.02569878772537728
drawer,20,contact_flag,single_slot,0,0.5240783154964447,0.08448188020549481
drawer,20,contact_flag,single_slot,3,0.5839831590652466,0.032486831125731634
drawer,20,contact_flag,single_slot,7,0.6393740773200989,0.03795594101708105
drawer,20,contact_flag,prefix,0,0.5240504503250122,0.08454906705189896
drawer,20,contact_flag,prefix,3,0.37675502300262453,0.062173483894937064
drawer,20,contact_flag,prefix,7,0.02102472707629204,0.17992626713247215
drawer,20,contact_flag,reverse,-1,0.019708894938230515,0.1783251991734413
drawer,20,contact_flag,random_global_perm,-1,0.017592835426330566,0.183242510181507
drawer,20,contact_flag,random_per_sample,-2,-0.2698450803756714,0.2774604085752874
drawer,20,contact_force_log1p_mag,baseline_full,-1,0.3846336126327515,0.06110367421057636
drawer,20,contact_force_log1p_mag,mean_over_slots,-1,0.5772508025169373,0.055195157798348514
drawer,20,contact_force_log1p_mag,single_slot,0,0.49225095510482786,0.10179248341638059
drawer,20,contact_force_log1p_mag,single_slot,3,0.5976477146148682,0.0512848731056175
drawer,20,contact_force_log1p_mag,single_slot,7,0.7268485784530639,0.029868668433256005
drawer,20,contact_force_log1p_mag,prefix,0,0.492226767539978,0.10186709114914587
drawer,20,contact_force_log1p_mag,prefix,3,0.4373021960258484,0.042230988004019115
drawer,20,contact_force_log1p_mag,prefix,7,0.3846336126327515,0.06110367421057636
drawer,20,contact_force_log1p_mag,reverse,-1,0.38054230213165285,0.06175104833486515
drawer,20,contact_force_log1p_mag,random_global_perm,-1,0.38312702178955077,0.06033413056609447
drawer,20,contact_force_log1p_mag,random_per_sample,-2,-0.17573251724243164,0.20801768198184256
drawer,22,ee_acceleration,baseline_full,-1,-1.0088977605104446,0.9161847507418642
drawer,22,ee_acceleration,mean_over_slots,-1,-0.030632902681827546,0.37126375644241877
drawer,22,ee_acceleration,single_slot,0,-0.06554402709007263,0.3636894504764531
drawer,22,ee_acceleration,single_slot,3,0.1406190399080515,0.27375758995158284
drawer,22,ee_acceleration,single_slot,7,0.4267929792404175,0.21135195485110111
drawer,22,ee_acceleration,prefix,0,-0.06561278998851776,0.3637495103348547
drawer,22,ee_acceleration,prefix,3,-0.6984996043145657,0.7149954696079573
drawer,22,ee_acceleration,prefix,7,-1.0088977605104446,0.9161847507418642
drawer,22,ee_acceleration,reverse,-1,-1.0080165684223175,0.9110428406011567
drawer,22,ee_acceleration,random_global_perm,-1,-1.0109348565340042,0.9109553835849731
drawer,22,ee_acceleration,random_per_sample,-2,-2.441975700855255,1.4321245118422972
drawer,22,obj_acceleration,baseline_full,-1,-1.2099210262298583,0.11355453560872565
drawer,22,obj_acceleration,mean_over_slots,-1,-0.05528643131256104,0.27677028840374285
drawer,22,obj_acceleration,single_slot,0,0.08778880685567855,0.1061686195081977
drawer,22,obj_acceleration,single_slot,3,0.10693195909261703,0.07111449153923229
drawer,22,obj_acceleration,single_slot,7,0.3084296196699142,0.06397125483808201
drawer,22,obj_acceleration,prefix,0,0.08777399063110351,0.10619970728930252
drawer,22,obj_acceleration,prefix,3,-0.6016821146011353,0.11263799466040093
drawer,22,obj_acceleration,prefix,7,-1.2099210262298583,0.11355453560872565
drawer,22,obj_acceleration,reverse,-1,-1.2127113342285156,0.10965605771300597
drawer,22,obj_acceleration,random_global_perm,-1,-1.2110782623291017,0.11790206496779129
drawer,22,obj_acceleration,random_per_sample,-2,-1.7396070957183838,0.2105686948104508
drawer,22,contact_flag,baseline_full,-1,-0.06682420969009399,0.46564266388380304
drawer,22,contact_flag,mean_over_slots,-1,0.580873680114746,0.042514396498878865
drawer,22,contact_flag,single_slot,0,0.5411619424819947,0.06919797062741559
drawer,22,contact_flag,single_slot,3,0.5956635236740112,0.014765015911644796
drawer,22,contact_flag,single_slot,7,0.6530434966087342,0.03260494004987438
drawer,22,contact_flag,prefix,0,0.5411649465560913,0.06918778991300079
drawer,22,contact_flag,prefix,3,0.40346660614013674,0.07448583606344283
drawer,22,contact_flag,prefix,7,-0.06682420969009399,0.46564266388380304
drawer,22,contact_flag,reverse,-1,-0.07952275276184081,0.4809889907714165
drawer,22,contact_flag,random_global_perm,-1,-0.06272693872451782,0.4555747991846648
drawer,22,contact_flag,random_per_sample,-2,-0.3229801654815674,0.22311385469916944
drawer,22,contact_force_log1p_mag,baseline_full,-1,0.2963578701019287,0.290169858306226
drawer,22,contact_force_log1p_mag,mean_over_slots,-1,0.55955730676651,0.09379014433425661
drawer,22,contact_force_log1p_mag,single_slot,0,0.5401736974716187,0.0723788457381212
drawer,22,contact_force_log1p_mag,single_slot,3,0.600615394115448,0.05328516119223026
drawer,22,contact_force_log1p_mag,single_slot,7,0.7324055075645447,0.06047586963934866
drawer,22,contact_force_log1p_mag,prefix,0,0.540168023109436,0.07238155108772622
drawer,22,contact_force_log1p_mag,prefix,3,0.46213818788528443,0.05446123347052341
drawer,22,contact_force_log1p_mag,prefix,7,0.2963578701019287,0.290169858306226
drawer,22,contact_force_log1p_mag,reverse,-1,0.28990529775619506,0.2991002186922774
drawer,22,contact_force_log1p_mag,random_global_perm,-1,0.2994192481040955,0.2839737032936971
drawer,22,contact_force_log1p_mag,random_per_sample,-2,-0.2690177321434021,0.2209829237957296
drawer,23,ee_acceleration,baseline_full,-1,-0.9765100568532944,0.8461460413314191
drawer,23,ee_acceleration,mean_over_slots,-1,-0.02213590741157532,0.39444518096408937
drawer,23,ee_acceleration,single_slot,0,-0.02272515296936035,0.31458677996728324
drawer,23,ee_acceleration,single_slot,3,0.16544506922364235,0.25374352794626365
drawer,23,ee_acceleration,single_slot,7,0.3997550383210182,0.22546744357697068
drawer,23,ee_acceleration,prefix,0,-0.022766605019569397,0.31465579047656184
drawer,23,ee_acceleration,prefix,3,-0.7537789076566697,0.8871891185387524
drawer,23,ee_acceleration,prefix,7,-0.9765100568532944,0.8461460413314191
drawer,23,ee_acceleration,reverse,-1,-0.9653781101107597,0.8326821500516386
drawer,23,ee_acceleration,random_global_perm,-1,-0.9682476952672004,0.8491948782323283
drawer,23,ee_acceleration,random_per_sample,-2,-2.4971243858337404,1.5767824466382858
drawer,23,obj_acceleration,baseline_full,-1,-1.3615322589874268,0.2758204361094534
drawer,23,obj_acceleration,mean_over_slots,-1,0.021059882640838624,0.2071483792354726
drawer,23,obj_acceleration,single_slot,0,0.07974284887313843,0.06890383509698197
drawer,23,obj_acceleration,single_slot,3,0.13499537631869316,0.05087980341431151
drawer,23,obj_acceleration,single_slot,7,0.27113949954509736,0.053760800588210464
drawer,23,obj_acceleration,prefix,0,0.07975918054580688,0.06891492938948886
drawer,23,obj_acceleration,prefix,3,-0.6022052764892578,0.12366074885151639
drawer,23,obj_acceleration,prefix,7,-1.3615322589874268,0.2758204361094534
drawer,23,obj_acceleration,reverse,-1,-1.3602318048477173,0.2698764233408925
drawer,23,obj_acceleration,random_global_perm,-1,-1.3634308576583862,0.27202265748389687
drawer,23,obj_acceleration,random_per_sample,-2,-1.9718705415725708,0.22002377256879332
drawer,23,contact_flag,baseline_full,-1,0.01543126106262207,0.23398334244800476
drawer,23,contact_flag,mean_over_slots,-1,0.6436909198760986,0.04448981435751987
drawer,23,contact_flag,single_slot,0,0.5710038900375366,0.05583112353141671
drawer,23,contact_flag,single_slot,3,0.5813621640205383,0.038406664533007985
drawer,23,contact_flag,single_slot,7,0.6669492602348328,0.0432195522677664
drawer,23,contact_flag,prefix,0,0.5710353851318359,0.055789645340806264
drawer,23,contact_flag,prefix,3,0.3988478422164917,0.06576343982762871
drawer,23,contact_flag,prefix,7,0.01543126106262207,0.23398334244800476
drawer,23,contact_flag,reverse,-1,0.010997749119997024,0.2396925146563554
drawer,23,contact_flag,random_global_perm,-1,0.02036859095096588,0.23262876051079365
drawer,23,contact_flag,random_per_sample,-2,-0.20671504735946655,0.19692960989528574
drawer,23,contact_force_log1p_mag,baseline_full,-1,0.3315216779708862,0.15094862917633103
drawer,23,contact_force_log1p_mag,mean_over_slots,-1,0.6498801350593567,0.055023487122674596
drawer,23,contact_force_log1p_mag,single_slot,0,0.5805917620658875,0.055332190047267325
drawer,23,contact_force_log1p_mag,single_slot,3,0.5976447582244873,0.052794712955874304
drawer,23,contact_force_log1p_mag,single_slot,7,0.7458014249801636,0.039813890566111405
drawer,23,contact_force_log1p_mag,prefix,0,0.5806082963943482,0.055305851497879255
drawer,23,contact_force_log1p_mag,prefix,3,0.4865924954414368,0.050162225959390114
drawer,23,contact_force_log1p_mag,prefix,7,0.3315216779708862,0.15094862917633103
drawer,23,contact_force_log1p_mag,reverse,-1,0.3315968751907349,0.1544263406273821
drawer,23,contact_force_log1p_mag,random_global_perm,-1,0.3293720245361328,0.1554470049589013
drawer,23,contact_force_log1p_mag,random_per_sample,-2,-0.10362815856933594,0.18279580617332006
