task,layer,target,condition_type,condition_value,fold,r2,n_test_windows
reach,12,ee_velocity,all,all,1,-0.6332823038101196,2820
reach,12,ee_velocity,all,all,2,-1.3291800022125244,2820
reach,12,ee_velocity,all,all,3,-1.3616074323654175,2820
reach,12,ee_velocity,all,all,4,-0.7238526344299316,2820
reach,12,ee_velocity,phase,phase=7,0,-1.5717693567276,2720
reach,12,ee_velocity,phase,phase=7,1,-1.0228251218795776,2520
reach,12,ee_velocity,phase,phase=7,2,-0.9807547926902771,2728
reach,12,ee_velocity,phase,phase=7,3,-0.921025276184082,2520
reach,12,ee_velocity,phase,phase=7,4,-1.3669480085372925,2720
reach,12,ee_velocity,phase,phase=0,0,-0.766925036907196,235
reach,12,ee_velocity,phase,phase=0,1,-4.5768585205078125,235
reach,12,ee_velocity,phase,phase=0,2,-0.10813764482736588,141
reach,12,ee_velocity,phase,phase=0,3,0.12121549248695374,141
reach,12,ee_velocity,phase,phase=0,4,-0.20597495138645172,140
reach,12,ee_acceleration,all,all,0,-0.6723495721817017,2820
reach,12,ee_acceleration,all,all,1,-0.30429425835609436,2820
reach,12,ee_acceleration,all,all,2,-0.704357385635376,2820
reach,12,ee_acceleration,all,all,3,-0.7122174501419067,2820
reach,12,ee_acceleration,all,all,4,-0.45459240674972534,2820
reach,12,ee_acceleration,phase,phase=7,0,-0.5620520114898682,2720
reach,12,ee_acceleration,phase,phase=7,1,-0.4349989593029022,2520
reach,12,ee_acceleration,phase,phase=7,2,-0.5213095545768738,2728
reach,12,ee_acceleration,phase,phase=7,3,-0.6222104430198669,2520
reach,12,ee_acceleration,phase,phase=7,4,-0.7201219201087952,2720
reach,12,ee_acceleration,phase,phase=0,0,-0.8598647117614746,235
reach,12,ee_acceleration,phase,phase=0,1,-28.474040985107422,235
reach,12,ee_acceleration,phase,phase=0,2,-16.87961196899414,141
reach,12,ee_acceleration,phase,phase=0,3,-17.884029388427734,141
reach,12,ee_acceleration,phase,phase=0,4,-15.366043090820312,140
reach,13,ee_position,all,all,0,0.7734483480453491,2820
reach,13,ee_position,all,all,1,0.8599209189414978,2820
reach,13,ee_position,all,all,2,0.8579962849617004,2820
reach,13,ee_position,all,all,3,0.8045696020126343,2820
reach,13,ee_position,all,all,4,0.8211278915405273,2820
reach,13,ee_position,phase,phase=7,0,0.8690706491470337,2720
reach,13,ee_position,phase,phase=7,1,0.8267689347267151,2520
reach,13,ee_position,phase,phase=7,2,0.8780415654182434,2728
reach,13,ee_position,phase,phase=7,3,0.8733369708061218,2520
reach,13,ee_position,phase,phase=7,4,0.7344302535057068,2720
reach,13,ee_position,phase,phase=0,0,-4.112671852111816,235
reach,13,ee_position,phase,phase=0,1,-0.7795289158821106,235
reach,13,ee_position,phase,phase=0,2,0.8265957832336426,141
reach,13,ee_position,phase,phase=0,3,0.8245624303817749,141
reach,13,ee_position,phase,phase=0,4,0.7672417163848877,140
reach,13,ee_velocity,all,all,0,-0.43897953629493713,2820
reach,13,ee_velocity,all,all,1,-0.31624120473861694,2820
reach,13,ee_velocity,all,all,2,-0.525658369064331,2820
reach,13,ee_velocity,all,all,3,-0.5720301270484924,2820
reach,13,ee_velocity,all,all,4,-0.1539711207151413,2820
reach,13,ee_velocity,phase,phase=7,0,-0.5790871381759644,2720
reach,13,ee_velocity,phase,phase=7,1,-0.3479231297969818,2520
reach,13,ee_velocity,phase,phase=7,2,-0.42359572649002075,2728
reach,13,ee_velocity,phase,phase=7,3,-0.3221100866794586,2520
reach,13,ee_velocity,phase,phase=7,4,-0.8426159620285034,2720
reach,13,ee_velocity,phase,phase=0,0,-0.6632397770881653,235
reach,13,ee_velocity,phase,phase=0,1,-6.492960453033447,235
reach,13,ee_velocity,phase,phase=0,2,-0.2496800720691681,141
reach,13,ee_velocity,phase,phase=0,3,0.3129913806915283,141
reach,13,ee_velocity,phase,phase=0,4,0.5173670649528503,140
reach,13,ee_acceleration,all,all,0,-0.43942028284072876,2820
reach,13,ee_acceleration,all,all,1,-0.2624589800834656,2820
reach,13,ee_acceleration,all,all,2,-0.6202544569969177,2820
reach,13,ee_acceleration,all,all,3,-0.3947252929210663,2820
reach,13,ee_acceleration,all,all,4,-0.3945145308971405,2820
reach,13,ee_acceleration,phase,phase=7,0,-0.35112300515174866,2720
reach,13,ee_acceleration,phase,phase=7,1,-0.5786471366882324,2520
reach,13,ee_acceleration,phase,phase=7,2,-0.4729185700416565,2728
reach,13,ee_acceleration,phase,phase=7,3,-0.36899513006210327,2520
reach,13,ee_acceleration,phase,phase=7,4,-0.7252981066703796,2720
reach,13,ee_acceleration,phase,phase=0,0,-0.3816019892692566,235
reach,13,ee_acceleration,phase,phase=0,1,-24.366540908813477,235
reach,13,ee_acceleration,phase,phase=0,2,-13.900106430053711,141
reach,13,ee_acceleration,phase,phase=0,3,-6.950052738189697,141
reach,13,ee_acceleration,phase,phase=0,4,-6.782006740570068,140
reach,14,ee_position,all,all,0,0.7665536403656006,2820
reach,14,ee_position,all,all,1,0.8471955060958862,2820
reach,14,ee_position,all,all,2,0.8547451496124268,2820
reach,14,ee_position,all,all,3,0.8567910194396973,2820
reach,14,ee_position,all,all,4,0.8501356840133667,2820
reach,14,ee_position,phase,phase=7,0,0.8820496797561646,2720
reach,14,ee_position,phase,phase=7,1,0.8324437141418457,2520
reach,14,ee_position,phase,phase=7,2,0.8505059480667114,2728
reach,14,ee_position,phase,phase=7,3,0.9055769443511963,2520
reach,14,ee_position,phase,phase=7,4,0.7917078733444214,2720
reach,14,ee_position,phase,phase=0,0,-4.781458377838135,235
reach,14,ee_position,phase,phase=0,1,-0.7586325407028198,235
reach,14,ee_position,phase,phase=0,2,0.804694414138794,141
reach,14,ee_position,phase,phase=0,3,0.8371589779853821,141
reach,14,ee_position,phase,phase=0,4,0.7314086556434631,140
reach,14,ee_velocity,all,all,0,-0.5341547131538391,2820
reach,14,ee_velocity,all,all,1,-0.20695900917053223,2820
reach,14,ee_velocity,all,all,2,-0.5359153151512146,2820
reach,14,ee_velocity,all,all,3,-0.27433517575263977,2820
reach,14,ee_velocity,all,all,4,-0.18799369037151337,2820
reach,14,ee_velocity,phase,phase=7,0,-0.6785446405410767,2720
reach,14,ee_velocity,phase,phase=7,1,-0.486025869846344,2520
reach,14,ee_velocity,phase,phase=7,2,-0.3130062520503998,2728
reach,14,ee_velocity,phase,phase=7,3,-0.15937699377536774,2520
reach,14,ee_velocity,phase,phase=7,4,-0.6003639101982117,2720
reach,14,ee_velocity,phase,phase=0,0,0.15957237780094147,235
reach,14,ee_velocity,phase,phase=0,1,-1.559883713722229,235
reach,14,ee_velocity,phase,phase=0,2,0.3359368145465851,141
reach,14,ee_velocity,phase,phase=0,3,0.4666183292865753,141
reach,14,ee_velocity,phase,phase=0,4,0.39247944951057434,140
reach,14,ee_acceleration,all,all,0,-0.55176842212677,2820
reach,14,ee_acceleration,all,all,1,-0.20193833112716675,2820
reach,14,ee_acceleration,all,all,2,-0.7458984851837158,2820
reach,14,ee_acceleration,all,all,3,-0.2725159525871277,2820
reach,14,ee_acceleration,all,all,4,-0.2525880038738251,2820
reach,14,ee_acceleration,phase,phase=7,0,-0.4033023416996002,2720
reach,14,ee_acceleration,phase,phase=7,1,-0.4263747036457062,2520
reach,14,ee_acceleration,phase,phase=7,2,-0.36260560154914856,2728
reach,14,ee_acceleration,phase,phase=7,3,-0.19417916238307953,2520
reach,14,ee_acceleration,phase,phase=7,4,-0.8327221870422363,2720
reach,14,ee_acceleration,phase,phase=0,0,-0.6444234848022461,235
reach,14,ee_acceleration,phase,phase=0,1,-4.73272705078125,235
reach,14,ee_acceleration,phase,phase=0,2,-10.025182723999023,141
reach,14,ee_acceleration,phase,phase=0,3,-6.036132335662842,141
reach,14,ee_acceleration,phase,phase=0,4,-5.466540336608887,140
reach,15,ee_position,all,all,0,0.794357419013977,2820
reach,15,ee_position,all,all,1,0.8796311616897583,2820
reach,15,ee_position,all,all,2,0.9083495140075684,2820
reach,15,ee_position,all,all,3,0.8840012550354004,2820
reach,15,ee_position,all,all,4,0.8410276770591736,2820
reach,15,ee_position,phase,phase=7,0,0.9084243178367615,2720
reach,15,ee_position,phase,phase=7,1,0.8071962594985962,2520
reach,15,ee_position,phase,phase=7,2,0.8745172023773193,2728
reach,15,ee_position,phase,phase=7,3,0.8979108929634094,2520
reach,15,ee_position,phase,phase=7,4,0.8182609677314758,2720
reach,15,ee_position,phase,phase=0,0,-1.336370825767517,235
reach,15,ee_position,phase,phase=0,1,0.04456710070371628,235
reach,15,ee_position,phase,phase=0,2,0.868664562702179,141
reach,15,ee_position,phase,phase=0,3,0.8616892099380493,141
reach,15,ee_position,phase,phase=0,4,0.7735029458999634,140
reach,15,ee_velocity,all,all,0,-0.37665945291519165,2820
reach,15,ee_velocity,all,all,1,-0.37606850266456604,2820
reach,15,ee_velocity,all,all,2,-0.4405291676521301,2820
reach,15,ee_velocity,all,all,3,-0.3435803949832916,2820
reach,15,ee_velocity,all,all,4,-0.3218934237957001,2820
reach,15,ee_velocity,phase,phase=7,0,-0.2786479890346527,2720
reach,15,ee_velocity,phase,phase=7,1,-0.803162693977356,2520
reach,15,ee_velocity,phase,phase=7,2,-0.246770977973938,2728
reach,15,ee_velocity,phase,phase=7,3,-0.5201590657234192,2520
reach,15,ee_velocity,phase,phase=7,4,-1.0150786638259888,2720
reach,15,ee_velocity,phase,phase=0,0,-0.001416960614733398,235
reach,15,ee_velocity,phase,phase=0,1,-2.546372413635254,235
reach,15,ee_velocity,phase,phase=0,2,0.43772321939468384,141
reach,15,ee_velocity,phase,phase=0,3,0.37571436166763306,141
reach,15,ee_velocity,phase,phase=0,4,0.503170907497406,140
reach,15,ee_acceleration,all,all,0,-0.567089319229126,2820
reach,15,ee_acceleration,all,all,1,-0.18528325855731964,2820
reach,15,ee_acceleration,all,all,2,-0.5210634469985962,2820
reach,15,ee_acceleration,all,all,3,-0.3794054687023163,2820
reach,15,ee_acceleration,all,all,4,-0.27642345428466797,2820
reach,15,ee_acceleration,phase,phase=7,0,-0.44897961616516113,2720
reach,15,ee_acceleration,phase,phase=7,1,-0.6466612815856934,2520
reach,15,ee_acceleration,phase,phase=7,2,-0.40949538350105286,2728
reach,15,ee_acceleration,phase,phase=7,3,-0.18546798825263977,2520
reach,15,ee_acceleration,phase,phase=7,4,-0.2646561563014984,2720
reach,15,ee_acceleration,phase,phase=0,0,-1.0456575155258179,235
reach,15,ee_acceleration,phase,phase=0,1,-5.166135311126709,235
reach,15,ee_acceleration,phase,phase=0,2,-16.9544677734375,141
reach,15,ee_acceleration,phase,phase=0,3,-7.272074222564697,141
reach,15,ee_acceleration,phase,phase=0,4,-5.538295745849609,140
reach,16,ee_position,all,all,0,0.7983599901199341,2820
reach,16,ee_position,all,all,1,0.8922988176345825,2820
reach,16,ee_position,all,all,2,0.8955296874046326,2820
reach,16,ee_position,all,all,3,0.8242202401161194,2820
reach,16,ee_position,all,all,4,0.8117860555648804,2820
reach,16,ee_position,phase,phase=7,0,0.9043034315109253,2720
reach,16,ee_position,phase,phase=7,1,0.8184285759925842,2520
reach,16,ee_position,phase,phase=7,2,0.9000069499015808,2728
reach,16,ee_position,phase,phase=7,3,0.9066635370254517,2520
reach,16,ee_position,phase,phase=7,4,0.8081690669059753,2720
reach,16,ee_position,phase,phase=0,0,-12.480602264404297,235
reach,16,ee_position,phase,phase=0,1,-0.25605112314224243,235
reach,16,ee_position,phase,phase=0,2,0.8565724492073059,141
reach,16,ee_position,phase,phase=0,3,0.8715720772743225,141
reach,16,ee_position,phase,phase=0,4,0.7930980324745178,140
reach,16,ee_velocity,all,all,0,-0.17650212347507477,2820
reach,16,ee_velocity,all,all,1,0.034121714532375336,2820
reach,16,ee_velocity,all,all,2,-0.05383971333503723,2820
reach,16,ee_velocity,all,all,3,-0.48352429270744324,2820
reach,16,ee_velocity,all,all,4,-0.15886043012142181,2820
reach,16,ee_velocity,phase,phase=7,0,-0.38443538546562195,2720
reach,16,ee_velocity,phase,phase=7,1,-0.43240126967430115,2520
reach,16,ee_velocity,phase,phase=7,2,-0.04372599348425865,2728
reach,16,ee_velocity,phase,phase=7,3,-0.1353129893541336,2520
reach,16,ee_velocity,phase,phase=7,4,0.02027803286910057,2720
reach,16,ee_velocity,phase,phase=0,0,0.1372210681438446,235
reach,16,ee_velocity,phase,phase=0,1,-3.2753844261169434,235
reach,16,ee_velocity,phase,phase=0,2,0.5846815705299377,141
reach,16,ee_velocity,phase,phase=0,3,0.6762043833732605,141
reach,16,ee_velocity,phase,phase=0,4,0.3730454742908478,140
reach,16,ee_acceleration,all,all,0,-0.38656553626060486,2820
reach,16,ee_acceleration,all,all,1,-0.10714581608772278,2820
reach,16,ee_acceleration,all,all,2,-0.282549649477005,2820
reach,16,ee_acceleration,all,all,3,-0.4924256503582001,2820
reach,16,ee_acceleration,all,all,4,-0.29656457901000977,2820
reach,16,ee_acceleration,phase,phase=7,0,-0.4914633333683014,2720
reach,16,ee_acceleration,phase,phase=7,1,-0.5526970624923706,2520
reach,16,ee_acceleration,phase,phase=7,2,-0.29513034224510193,2728
reach,16,ee_acceleration,phase,phase=7,3,-0.2598128616809845,2520
reach,16,ee_acceleration,phase,phase=7,4,-0.26625823974609375,2720
reach,16,ee_acceleration,phase,phase=0,0,-1.937947392463684,235
reach,16,ee_acceleration,phase,phase=0,1,-26.521127700805664,235
reach,16,ee_acceleration,phase,phase=0,2,-14.11176872253418,141
reach,16,ee_acceleration,phase,phase=0,3,-5.4297003746032715,141
reach,16,ee_acceleration,phase,phase=0,4,-4.383334636688232,140
reach,17,ee_position,all,all,0,0.8215916156768799,2820
reach,17,ee_position,all,all,1,0.888498842716217,2820
reach,17,ee_position,all,all,2,0.9152691960334778,2820
reach,17,ee_position,all,all,3,0.8417191505432129,2820
reach,17,ee_position,all,all,4,0.8582640886306763,2820
reach,17,ee_position,phase,phase=7,0,0.9137144684791565,2720
reach,17,ee_position,phase,phase=7,1,0.8429812788963318,2520
reach,17,ee_position,phase,phase=7,2,0.9172280430793762,2728
reach,17,ee_position,phase,phase=7,3,0.9297085404396057,2520
reach,17,ee_position,phase,phase=7,4,0.8249672055244446,2720
reach,17,ee_position,phase,phase=0,0,-13.247312545776367,235
reach,17,ee_position,phase,phase=0,1,-2.166304588317871,235
reach,17,ee_position,phase,phase=0,2,0.870082437992096,141
reach,17,ee_position,phase,phase=0,3,0.8413848876953125,141
reach,17,ee_position,phase,phase=0,4,0.7925214171409607,140
reach,17,ee_velocity,all,all,0,-0.3162318170070648,2820
reach,17,ee_velocity,all,all,1,0.01686137542128563,2820
reach,17,ee_velocity,all,all,2,-0.36846697330474854,2820
reach,17,ee_velocity,all,all,3,-0.4997883439064026,2820
reach,17,ee_velocity,all,all,4,-0.12465184181928635,2820
reach,17,ee_velocity,phase,phase=7,0,-0.21720166504383087,2720
reach,17,ee_velocity,phase,phase=7,1,-0.3022129535675049,2520
reach,17,ee_velocity,phase,phase=7,2,-0.0967007726430893,2728
reach,17,ee_velocity,phase,phase=7,3,-0.16717876493930817,2520
reach,17,ee_velocity,phase,phase=7,4,-0.3551695644855499,2720
reach,17,ee_velocity,phase,phase=0,0,-0.04910209774971008,235
reach,17,ee_velocity,phase,phase=0,1,-0.8482790589332581,235
reach,17,ee_velocity,phase,phase=0,2,0.5999301671981812,141
reach,17,ee_velocity,phase,phase=0,3,0.6200065612792969,141
reach,17,ee_velocity,phase,phase=0,4,0.7139255404472351,140
reach,17,ee_acceleration,all,all,0,-0.6575770378112793,2820
reach,17,ee_acceleration,all,all,1,-0.09432531148195267,2820
reach,17,ee_acceleration,all,all,2,-0.32423779368400574,2820
reach,17,ee_acceleration,all,all,3,-0.5758514404296875,2820
reach,17,ee_acceleration,all,all,4,-0.22583964467048645,2820
reach,17,ee_acceleration,phase,phase=7,0,-0.33030250668525696,2720
reach,17,ee_acceleration,phase,phase=7,1,-0.5393453240394592,2520
reach,17,ee_acceleration,phase,phase=7,2,-0.3709036707878113,2728
reach,17,ee_acceleration,phase,phase=7,3,-0.4256136119365692,2520
reach,17,ee_acceleration,phase,phase=7,4,-0.33208975195884705,2720
reach,17,ee_acceleration,phase,phase=0,0,-0.7118310928344727,235
reach,17,ee_acceleration,phase,phase=0,1,-13.914190292358398,235
reach,17,ee_acceleration,phase,phase=0,2,-10.003974914550781,141
reach,17,ee_acceleration,phase,phase=0,3,-5.2198333740234375,141
reach,17,ee_acceleration,phase,phase=0,4,-4.682040691375732,140
reach,18,ee_position,all,all,0,0.8513989448547363,2820
reach,18,ee_position,all,all,1,0.9071643352508545,2820
reach,18,ee_position,all,all,2,0.8995338678359985,2820
reach,18,ee_position,all,all,3,0.8646463751792908,2820
reach,18,ee_position,all,all,4,0.8515127897262573,2820
reach,18,ee_position,phase,phase=7,0,0.9173553586006165,2720
reach,18,ee_position,phase,phase=7,1,0.8337589502334595,2520
reach,18,ee_position,phase,phase=7,2,0.9230884313583374,2728
reach,18,ee_position,phase,phase=7,3,0.9185944199562073,2520
reach,18,ee_position,phase,phase=7,4,0.829505980014801,2720
reach,18,ee_position,phase,phase=0,0,-12.259596824645996,235
reach,18,ee_position,phase,phase=0,1,-0.574174165725708,235
reach,18,ee_position,phase,phase=0,2,0.8691515326499939,141
reach,18,ee_position,phase,phase=0,3,0.8656985759735107,141
reach,18,ee_position,phase,phase=0,4,0.8155972957611084,140
reach,18,ee_velocity,all,all,0,-0.31142711639404297,2820
reach,18,ee_velocity,all,all,1,-0.10137608647346497,2820
reach,18,ee_velocity,all,all,2,-0.362962007522583,2820
reach,18,ee_velocity,all,all,3,-0.39675116539001465,2820
reach,18,ee_velocity,all,all,4,-0.1890052706003189,2820
reach,18,ee_velocity,phase,phase=7,0,-0.40377920866012573,2720
reach,18,ee_velocity,phase,phase=7,1,-0.5482553839683533,2520
reach,18,ee_velocity,phase,phase=7,2,-0.2803541421890259,2728
reach,18,ee_velocity,phase,phase=7,3,-0.0659416988492012,2520
reach,18,ee_velocity,phase,phase=7,4,-0.39299529790878296,2720
reach,18,ee_velocity,phase,phase=0,0,-0.18397535383701324,235
reach,18,ee_velocity,phase,phase=0,1,-0.8801304697990417,235
reach,18,ee_velocity,phase,phase=0,2,0.5437394976615906,141
reach,18,ee_velocity,phase,phase=0,3,0.673293948173523,141
reach,18,ee_velocity,phase,phase=0,4,0.6485097408294678,140
reach,18,ee_acceleration,all,all,0,-0.2401929646730423,2820
reach,18,ee_acceleration,all,all,1,-0.2712196111679077,2820
reach,18,ee_acceleration,all,all,2,-0.3591192364692688,2820
reach,18,ee_acceleration,all,all,3,-0.310960590839386,2820
reach,18,ee_acceleration,all,all,4,-0.20627960562705994,2820
reach,18,ee_acceleration,phase,phase=7,0,-0.2585728168487549,2720
reach,18,ee_acceleration,phase,phase=7,1,-0.5887985229492188,2520
reach,18,ee_acceleration,phase,phase=7,2,-0.3816762864589691,2728
reach,18,ee_acceleration,phase,phase=7,3,-0.5722945928573608,2520
reach,18,ee_acceleration,phase,phase=7,4,-0.2403307408094406,2720
reach,18,ee_acceleration,phase,phase=0,0,-0.5243738293647766,235
reach,18,ee_acceleration,phase,phase=0,1,-4.439591884613037,235
reach,18,ee_acceleration,phase,phase=0,2,-8.973549842834473,141
reach,18,ee_acceleration,phase,phase=0,3,-7.487104415893555,141
reach,18,ee_acceleration,phase,phase=0,4,-7.100756645202637,140
reach,19,ee_position,all,all,0,0.8192177414894104,2820
reach,19,ee_position,all,all,1,0.9018076062202454,2820
reach,19,ee_position,all,all,2,0.8977466225624084,2820
reach,19,ee_position,all,all,3,0.8803667426109314,2820
reach,19,ee_position,all,all,4,0.8996264934539795,2820
reach,19,ee_position,phase,phase=7,0,0.920726478099823,2720
reach,19,ee_position,phase,phase=7,1,0.854333221912384,2520
reach,19,ee_position,phase,phase=7,2,0.9077216386795044,2728
reach,19,ee_position,phase,phase=7,3,0.9261772036552429,2520
reach,19,ee_position,phase,phase=7,4,0.8661022782325745,2720
reach,19,ee_position,phase,phase=0,0,-5.985203266143799,235
reach,19,ee_position,phase,phase=0,1,0.26802483201026917,235
reach,19,ee_position,phase,phase=0,2,0.8857134580612183,141
reach,19,ee_position,phase,phase=0,3,0.841219961643219,141
reach,19,ee_position,phase,phase=0,4,0.8565021753311157,140
reach,19,ee_velocity,all,all,0,-0.10422880947589874,2820
reach,19,ee_velocity,all,all,1,-0.12138887494802475,2820
reach,19,ee_velocity,all,all,2,-0.012820868752896786,2820
reach,19,ee_velocity,all,all,3,-0.21550783514976501,2820
