task,layer,target,condition_type,condition_value,n_windows,r2_mean,r2_std
peg_insert,20,contact_force_log1p_mag,phase,phase=7,7740,0.0867504358291626,0.06747792935309414
peg_insert,21,ee_position,all,all,7740,0.9398846745491027,0.01993308149868164
peg_insert,21,ee_position,phase,phase=7,7740,0.9398846745491027,0.01993308149868164
peg_insert,21,ee_velocity,all,all,7740,0.6450818300247192,0.07055535831999167
peg_insert,21,ee_velocity,phase,phase=7,7740,0.6450818300247192,0.07055535831999167
peg_insert,21,ee_acceleration,all,all,7740,-0.12325831465423107,0.2122044868912472
peg_insert,21,ee_acceleration,phase,phase=7,7740,-0.12325831465423107,0.2122044868912472
peg_insert,21,contact_force_log1p_mag,all,all,7740,0.13837525844573975,0.07330092264091806
peg_insert,21,contact_force_log1p_mag,phase,phase=7,7740,0.13837525844573975,0.07330092264091806
peg_insert,22,ee_position,all,all,7740,0.9310004591941834,0.025218284488392684
peg_insert,22,ee_position,phase,phase=7,7740,0.9310004591941834,0.025218284488392684
peg_insert,22,ee_velocity,all,all,7740,0.6615493059158325,0.047644408831608365
peg_insert,22,ee_velocity,phase,phase=7,7740,0.6615493059158325,0.047644408831608365
peg_insert,22,ee_acceleration,all,all,7740,-0.20757492557168006,0.20831895182769342
peg_insert,22,ee_acceleration,phase,phase=7,7740,-0.20757492557168006,0.20831895182769342
peg_insert,22,contact_force_log1p_mag,all,all,7740,0.14667873382568358,0.06403446406382786
peg_insert,22,contact_force_log1p_mag,phase,phase=7,7740,0.14667873382568358,0.06403446406382786
peg_insert,23,ee_position,all,all,7740,0.93130521774292,0.02990649718532388
peg_insert,23,ee_position,phase,phase=7,7740,0.93130521774292,0.02990649718532388
peg_insert,23,ee_velocity,all,all,7740,0.6469327449798584,0.04376367957589291
peg_insert,23,ee_velocity,phase,phase=7,7740,0.6469327449798584,0.04376367957589291
peg_insert,23,ee_acceleration,all,all,7740,-0.21817080546170473,0.2692683575334728
peg_insert,23,ee_acceleration,phase,phase=7,7740,-0.21817080546170473,0.2692683575334728
peg_insert,23,contact_force_log1p_mag,all,all,7740,0.08745301961898803,0.09122387858990642
peg_insert,23,contact_force_log1p_mag,phase,phase=7,7740,0.08745301961898803,0.09122387858990642
nut_thread,0,ee_position,all,all,7740,0.21321601569652557,0.11677373063355559
nut_thread,0,ee_position,phase,phase=7,7740,0.21321601569652557,0.11677373063355559
nut_thread,0,ee_velocity,all,all,7740,-0.5058393478393555,0.1399441919504561
nut_thread,0,ee_velocity,phase,phase=7,7740,-0.5058393478393555,0.1399441919504561
nut_thread,0,ee_acceleration,all,all,7740,-0.11303538829088211,0.03408965500159182
nut_thread,0,ee_acceleration,phase,phase=7,7740,-0.11303538829088211,0.03408965500159182
nut_thread,0,contact_force_log1p_mag,all,all,7740,-0.2916297912597656,0.1058619823284422
nut_thread,0,contact_force_log1p_mag,phase,phase=7,7740,-0.2916297912597656,0.1058619823284422
nut_thread,1,ee_position,all,all,7740,0.716651725769043,0.08428483444116876
nut_thread,1,ee_position,phase,phase=7,7740,0.716651725769043,0.08428483444116876
nut_thread,1,ee_velocity,all,all,7740,-2.587848114967346,0.6542235902185108
nut_thread,1,ee_velocity,phase,phase=7,7740,-2.587848114967346,0.6542235902185108
nut_thread,1,ee_acceleration,all,all,7740,-1.0348935842514038,0.3238738041294179
nut_thread,1,ee_acceleration,phase,phase=7,7740,-1.0348935842514038,0.3238738041294179
nut_thread,1,contact_force_log1p_mag,all,all,7740,-1.0851531028747559,0.32516490321830105
nut_thread,1,contact_force_log1p_mag,phase,phase=7,7740,-1.0851531028747559,0.32516490321830105
nut_thread,2,ee_position,all,all,7740,0.7224924802780152,0.06669433642786837
nut_thread,2,ee_position,phase,phase=7,7740,0.7224924802780152,0.06669433642786837
nut_thread,2,ee_velocity,all,all,7740,-3.2291978359222413,0.7253024098888452
nut_thread,2,ee_velocity,phase,phase=7,7740,-3.2291978359222413,0.7253024098888452
nut_thread,2,ee_acceleration,all,all,7740,-1.9802809834480286,0.8339704109547803
nut_thread,2,ee_acceleration,phase,phase=7,7740,-1.9802809834480286,0.8339704109547803
nut_thread,2,contact_force_log1p_mag,all,all,7740,-1.7285626173019408,0.7850586488758563
nut_thread,2,contact_force_log1p_mag,phase,phase=7,7740,-1.7285626173019408,0.7850586488758563
nut_thread,3,ee_position,all,all,7740,0.7524943470954895,0.05638794793729419
nut_thread,3,ee_position,phase,phase=7,7740,0.7524943470954895,0.05638794793729419
nut_thread,3,ee_velocity,all,all,7740,-4.161503791809082,1.237387811383876
nut_thread,3,ee_velocity,phase,phase=7,7740,-4.161503791809082,1.237387811383876
nut_thread,3,ee_acceleration,all,all,7740,-2.3810521364212036,0.8455577165458067
nut_thread,3,ee_acceleration,phase,phase=7,7740,-2.3810521364212036,0.8455577165458067
nut_thread,3,contact_force_log1p_mag,all,all,7740,-2.2714993476867678,0.6343085865893856
nut_thread,3,contact_force_log1p_mag,phase,phase=7,7740,-2.2714993476867678,0.6343085865893856
nut_thread,4,ee_position,all,all,7740,0.8013224840164185,0.0516533601182805
nut_thread,4,ee_position,phase,phase=7,7740,0.8013224840164185,0.0516533601182805
nut_thread,4,ee_velocity,all,all,7740,-3.0026125431060793,0.5693855076457106
nut_thread,4,ee_velocity,phase,phase=7,7740,-3.0026125431060793,0.5693855076457106
nut_thread,4,ee_acceleration,all,all,7740,-1.717231321334839,0.4303530962821675
nut_thread,4,ee_acceleration,phase,phase=7,7740,-1.717231321334839,0.4303530962821675
nut_thread,4,contact_force_log1p_mag,all,all,7740,-1.4393068313598634,0.4169798218202817
nut_thread,4,contact_force_log1p_mag,phase,phase=7,7740,-1.4393068313598634,0.4169798218202817
nut_thread,5,ee_position,all,all,7740,0.8468057751655579,0.03904199106719124
nut_thread,5,ee_position,phase,phase=7,7740,0.8468057751655579,0.03904199106719124
nut_thread,5,ee_velocity,all,all,7740,-2.1389191150665283,0.6923815798953267
nut_thread,5,ee_velocity,phase,phase=7,7740,-2.1389191150665283,0.6923815798953267
nut_thread,5,ee_acceleration,all,all,7740,-1.3888095378875733,0.20035579080573185
nut_thread,5,ee_acceleration,phase,phase=7,7740,-1.3888095378875733,0.20035579080573185
nut_thread,5,contact_force_log1p_mag,all,all,7740,-1.337736678123474,0.3564231558090687
nut_thread,5,contact_force_log1p_mag,phase,phase=7,7740,-1.337736678123474,0.3564231558090687
nut_thread,6,ee_position,all,all,7740,0.8660300254821778,0.03392171359970065
nut_thread,6,ee_position,phase,phase=7,7740,0.8660300254821778,0.03392171359970065
nut_thread,6,ee_velocity,all,all,7740,-1.5787994742393494,0.4334105985736924
nut_thread,6,ee_velocity,phase,phase=7,7740,-1.5787994742393494,0.4334105985736924
nut_thread,6,ee_acceleration,all,all,7740,-1.1475810050964355,0.22604099960204357
nut_thread,6,ee_acceleration,phase,phase=7,7740,-1.1475810050964355,0.22604099960204357
nut_thread,6,contact_force_log1p_mag,all,all,7740,-1.1973705768585206,0.277591734761949
nut_thread,6,contact_force_log1p_mag,phase,phase=7,7740,-1.1973705768585206,0.277591734761949
nut_thread,7,ee_position,all,all,7740,0.8972324848175048,0.026566160655054186
nut_thread,7,ee_position,phase,phase=7,7740,0.8972324848175048,0.026566160655054186
nut_thread,7,ee_velocity,all,all,7740,-1.0354777574539185,0.2835157445799654
nut_thread,7,ee_velocity,phase,phase=7,7740,-1.0354777574539185,0.2835157445799654
nut_thread,7,ee_acceleration,all,all,7740,-0.9756125569343567,0.16772386732003672
nut_thread,7,ee_acceleration,phase,phase=7,7740,-0.9756125569343567,0.16772386732003672
nut_thread,7,contact_force_log1p_mag,all,all,7740,-1.132824921607971,0.34149208698809513
nut_thread,7,contact_force_log1p_mag,phase,phase=7,7740,-1.132824921607971,0.34149208698809513
nut_thread,8,ee_position,all,all,7740,0.9073880791664124,0.020050334556684226
nut_thread,8,ee_position,phase,phase=7,7740,0.9073880791664124,0.020050334556684226
nut_thread,8,ee_velocity,all,all,7740,-1.0017750263214111,0.33667485855328555
nut_thread,8,ee_velocity,phase,phase=7,7740,-1.0017750263214111,0.33667485855328555
nut_thread,8,ee_acceleration,all,all,7740,-0.8255620121955871,0.14668942322323975
nut_thread,8,ee_acceleration,phase,phase=7,7740,-0.8255620121955871,0.14668942322323975
nut_thread,8,contact_force_log1p_mag,all,all,7740,-0.742048716545105,0.12505475390086032
nut_thread,8,contact_force_log1p_mag,phase,phase=7,7740,-0.742048716545105,0.12505475390086032
nut_thread,9,ee_position,all,all,7740,0.9103694319725036,0.02291535187618008
nut_thread,9,ee_position,phase,phase=7,7740,0.9103694319725036,0.02291535187618008
nut_thread,9,ee_velocity,all,all,7740,-0.7347657203674316,0.1718107092857072
nut_thread,9,ee_velocity,phase,phase=7,7740,-0.7347657203674316,0.1718107092857072
nut_thread,9,ee_acceleration,all,all,7740,-0.7640085458755493,0.1631627799375608
nut_thread,9,ee_acceleration,phase,phase=7,7740,-0.7640085458755493,0.1631627799375608
nut_thread,9,contact_force_log1p_mag,all,all,7740,-0.5929864168167114,0.17388404208349179
nut_thread,9,contact_force_log1p_mag,phase,phase=7,7740,-0.5929864168167114,0.17388404208349179
nut_thread,10,ee_position,all,all,7740,0.9210873603820801,0.02135239398788912
nut_thread,10,ee_position,phase,phase=7,7740,0.9210873603820801,0.02135239398788912
nut_thread,10,ee_velocity,all,all,7740,-0.6862704694271088,0.1827358699112189
nut_thread,10,ee_velocity,phase,phase=7,7740,-0.6862704694271088,0.1827358699112189
nut_thread,10,ee_acceleration,all,all,7740,-0.6707101464271545,0.09668489844142088
nut_thread,10,ee_acceleration,phase,phase=7,7740,-0.6707101464271545,0.09668489844142088
nut_thread,10,contact_force_log1p_mag,all,all,7740,-0.5115697622299195,0.22004667047661824
nut_thread,10,contact_force_log1p_mag,phase,phase=7,7740,-0.5115697622299195,0.22004667047661824
nut_thread,11,ee_position,all,all,7740,0.9338152647018433,0.014956918140885542
nut_thread,11,ee_position,phase,phase=7,7740,0.9338152647018433,0.014956918140885542
nut_thread,11,ee_velocity,all,all,7740,-0.5328275024890899,0.13710720668311457
nut_thread,11,ee_velocity,phase,phase=7,7740,-0.5328275024890899,0.13710720668311457
nut_thread,11,ee_acceleration,all,all,7740,-0.619836151599884,0.13336765560033237
nut_thread,11,ee_acceleration,phase,phase=7,7740,-0.619836151599884,0.13336765560033237
nut_thread,11,contact_force_log1p_mag,all,all,7740,-0.5637456178665161,0.14792814906828217
nut_thread,11,contact_force_log1p_mag,phase,phase=7,7740,-0.5637456178665161,0.14792814906828217
nut_thread,12,ee_position,all,all,7740,0.9360112309455871,0.020876740438252075
nut_thread,12,ee_position,phase,phase=7,7740,0.9360112309455871,0.020876740438252075
nut_thread,12,ee_velocity,all,all,7740,-0.5468035757541656,0.15477511989601803
nut_thread,12,ee_velocity,phase,phase=7,7740,-0.5468035757541656,0.15477511989601803
nut_thread,12,ee_acceleration,all,all,7740,-0.5974704027175903,0.15162883267820487
nut_thread,12,ee_acceleration,phase,phase=7,7740,-0.5974704027175903,0.15162883267820487
nut_thread,12,contact_force_log1p_mag,all,all,7740,-0.5100746393203736,0.11341283202953435
nut_thread,12,contact_force_log1p_mag,phase,phase=7,7740,-0.5100746393203736,0.11341283202953435
nut_thread,13,ee_position,all,all,7740,0.9374622941017151,0.017893270745715062
nut_thread,13,ee_position,phase,phase=7,7740,0.9374622941017151,0.017893270745715062
nut_thread,13,ee_velocity,all,all,7740,-0.5955291509628295,0.2504719150652784
nut_thread,13,ee_velocity,phase,phase=7,7740,-0.5955291509628295,0.2504719150652784
nut_thread,13,ee_acceleration,all,all,7740,-0.576186192035675,0.1357044606402457
nut_thread,13,ee_acceleration,phase,phase=7,7740,-0.576186192035675,0.1357044606402457
nut_thread,13,contact_force_log1p_mag,all,all,7740,-0.632937240600586,0.17230802016538577
nut_thread,13,contact_force_log1p_mag,phase,phase=7,7740,-0.632937240600586,0.17230802016538577
nut_thread,14,ee_position,all,all,7740,0.9321363568305969,0.025303852036848307
nut_thread,14,ee_position,phase,phase=7,7740,0.9321363568305969,0.025303852036848307
nut_thread,14,ee_velocity,all,all,7740,-0.4799993336200714,0.18788016105652608
nut_thread,14,ee_velocity,phase,phase=7,7740,-0.4799993336200714,0.18788016105652608
nut_thread,14,ee_acceleration,all,all,7740,-0.49386937022209165,0.10140772383750302
nut_thread,14,ee_acceleration,phase,phase=7,7740,-0.49386937022209165,0.10140772383750302
nut_thread,14,contact_force_log1p_mag,all,all,7740,-0.46280267238616946,0.11203581715442926
nut_thread,14,contact_force_log1p_mag,phase,phase=7,7740,-0.46280267238616946,0.11203581715442926
nut_thread,15,ee_position,all,all,7740,0.9416918277740478,0.0223045701337998
nut_thread,15,ee_position,phase,phase=7,7740,0.9416918277740478,0.0223045701337998
nut_thread,15,ee_velocity,all,all,7740,-0.4436805874109268,0.15091083056555446
nut_thread,15,ee_velocity,phase,phase=7,7740,-0.4436805874109268,0.15091083056555446
nut_thread,15,ee_acceleration,all,all,7740,-0.4650910019874573,0.07097246084561665
nut_thread,15,ee_acceleration,phase,phase=7,7740,-0.4650910019874573,0.07097246084561665
nut_thread,15,contact_force_log1p_mag,all,all,7740,-0.4409659385681152,0.09522446707505257
nut_thread,15,contact_force_log1p_mag,phase,phase=7,7740,-0.4409659385681152,0.09522446707505257
nut_thread,16,ee_position,all,all,7740,0.9442314267158508,0.01616503985177634
nut_thread,16,ee_position,phase,phase=7,7740,0.9442314267158508,0.01616503985177634
nut_thread,16,ee_velocity,all,all,7740,-0.3246909469366074,0.13484459867826265
nut_thread,16,ee_velocity,phase,phase=7,7740,-0.3246909469366074,0.13484459867826265
nut_thread,16,ee_acceleration,all,all,7740,-0.44867353439331054,0.11508952035406936
nut_thread,16,ee_acceleration,phase,phase=7,7740,-0.44867353439331054,0.11508952035406936
nut_thread,16,contact_force_log1p_mag,all,all,7740,-0.44565036296844485,0.2080102327275912
nut_thread,16,contact_force_log1p_mag,phase,phase=7,7740,-0.44565036296844485,0.2080102327275912
nut_thread,17,ee_position,all,all,7740,0.9512288093566894,0.017214380373978724
nut_thread,17,ee_position,phase,phase=7,7740,0.9512288093566894,0.017214380373978724
nut_thread,17,ee_velocity,all,all,7740,-0.31158953309059145,0.14471741052385015
nut_thread,17,ee_velocity,phase,phase=7,7740,-0.31158953309059145,0.14471741052385015
nut_thread,17,ee_acceleration,all,all,7740,-0.4114998817443848,0.08212236436393767
nut_thread,17,ee_acceleration,phase,phase=7,7740,-0.4114998817443848,0.08212236436393767
nut_thread,17,contact_force_log1p_mag,all,all,7740,-0.3853160381317139,0.09263103895879572
nut_thread,17,contact_force_log1p_mag,phase,phase=7,7740,-0.3853160381317139,0.09263103895879572
nut_thread,18,ee_position,all,all,7740,0.948326313495636,0.01247426757818516
nut_thread,18,ee_position,phase,phase=7,7740,0.948326313495636,0.01247426757818516
nut_thread,18,ee_velocity,all,all,7740,-0.27172648161649704,0.15146088700045837
nut_thread,18,ee_velocity,phase,phase=7,7740,-0.27172648161649704,0.15146088700045837
nut_thread,18,ee_acceleration,all,all,7740,-0.3771117091178894,0.06499723813729591
nut_thread,18,ee_acceleration,phase,phase=7,7740,-0.3771117091178894,0.06499723813729591
nut_thread,18,contact_force_log1p_mag,all,all,7740,-0.375211238861084,0.09947705395635642
nut_thread,18,contact_force_log1p_mag,phase,phase=7,7740,-0.375211238861084,0.09947705395635642
nut_thread,19,ee_position,all,all,7740,0.9516347050666809,0.013102743769407035
nut_thread,19,ee_position,phase,phase=7,7740,0.9516347050666809,0.013102743769407035
nut_thread,19,ee_velocity,all,all,7740,-0.26072548404335977,0.15012674909213597
nut_thread,19,ee_velocity,phase,phase=7,7740,-0.26072548404335977,0.15012674909213597
nut_thread,19,ee_acceleration,all,all,7740,-0.3852470815181732,0.0860607972238847
nut_thread,19,ee_acceleration,phase,phase=7,7740,-0.3852470815181732,0.0860607972238847
nut_thread,19,contact_force_log1p_mag,all,all,7740,-0.34475710391998293,0.11461558603016979
nut_thread,19,contact_force_log1p_mag,phase,phase=7,7740,-0.34475710391998293,0.11461558603016979
nut_thread,20,ee_position,all,all,7740,0.9542016863822937,0.012723133816173448
nut_thread,20,ee_position,phase,phase=7,7740,0.9542016863822937,0.012723133816173448
nut_thread,20,ee_velocity,all,all,7740,-0.2820956551935524,0.1555193339519226
nut_thread,20,ee_velocity,phase,phase=7,7740,-0.2820956551935524,0.1555193339519226
nut_thread,20,ee_acceleration,all,all,7740,-0.3128536581993103,0.06099211940068694
nut_thread,20,ee_acceleration,phase,phase=7,7740,-0.3128536581993103,0.06099211940068694
nut_thread,20,contact_force_log1p_mag,all,all,7740,-0.29229438304901123,0.05405067198445863
nut_thread,20,contact_force_log1p_mag,phase,phase=7,7740,-0.29229438304901123,0.05405067198445863
nut_thread,21,ee_position,all,all,7740,0.960528290271759,0.00886334647725257
nut_thread,21,ee_position,phase,phase=7,7740,0.960528290271759,0.00886334647725257
nut_thread,21,ee_velocity,all,all,7740,-0.25750536303967236,0.13870082795169247
nut_thread,21,ee_velocity,phase,phase=7,7740,-0.25750536303967236,0.13870082795169247
nut_thread,21,ee_acceleration,all,all,7740,-0.310139936208725,0.0610768735438405
nut_thread,21,ee_acceleration,phase,phase=7,7740,-0.310139936208725,0.0610768735438405
nut_thread,21,contact_force_log1p_mag,all,all,7740,-0.2847994565963745,0.061823168541647835
nut_thread,21,contact_force_log1p_mag,phase,phase=7,7740,-0.2847994565963745,0.061823168541647835
nut_thread,22,ee_position,all,all,7740,0.9599854469299316,0.0068488365415679785
nut_thread,22,ee_position,phase,phase=7,7740,0.9599854469299316,0.0068488365415679785
