task,layer,variable,var_type,r2_mean,r2_std,n_samples
drawer,5,drawer_handle_mass,static,0.0,0.0,2000
drawer,5,drawer_joint_damping,static,-0.015865,0.014438,2000
drawer,5,handle_static_friction,static,0.0,0.0,2000
drawer,5,handle_dynamic_friction,static,0.0,0.0,2000
drawer,5,ee_velocity,dynamic,0.993632,0.000558,2000
drawer,5,handle_velocity,dynamic,0.0,0.0,2000
drawer,5,drawer_joint_pos,dynamic,0.997922,0.000228,2000
drawer,5,drawer_joint_vel,dynamic,0.881169,0.012015,2000
drawer,5,drawer_opening_extent,dynamic,0.99776,0.000255,2000
drawer,5,contact_flag,dynamic,0.0,0.0,2000
drawer,5,contact_force,dynamic,0.0,0.0,2000
drawer,6,drawer_handle_mass,static,0.0,0.0,2000
drawer,6,drawer_joint_damping,static,-0.012162,0.014178,2000
drawer,6,handle_static_friction,static,0.0,0.0,2000
drawer,6,handle_dynamic_friction,static,0.0,0.0,2000
drawer,6,ee_velocity,dynamic,0.993433,0.000444,2000
drawer,6,handle_velocity,dynamic,0.0,0.0,2000
drawer,6,drawer_joint_pos,dynamic,0.997883,0.000303,2000
drawer,6,drawer_joint_vel,dynamic,0.875621,0.011241,2000
drawer,6,drawer_opening_extent,dynamic,0.997691,0.000352,2000
drawer,6,contact_flag,dynamic,0.0,0.0,2000
drawer,6,contact_force,dynamic,0.0,0.0,2000
drawer,7,drawer_handle_mass,static,0.0,0.0,2000
drawer,7,drawer_joint_damping,static,-0.009273,0.014178,2000
drawer,7,handle_static_friction,static,0.0,0.0,2000
drawer,7,handle_dynamic_friction,static,0.0,0.0,2000
drawer,7,ee_velocity,dynamic,0.99327,0.000467,2000
drawer,7,handle_velocity,dynamic,0.0,0.0,2000
drawer,7,drawer_joint_pos,dynamic,0.99815,0.000298,2000
drawer,7,drawer_joint_vel,dynamic,0.882221,0.008679,2000
drawer,7,drawer_opening_extent,dynamic,0.998037,0.000314,2000
drawer,7,contact_flag,dynamic,0.0,0.0,2000
drawer,7,contact_force,dynamic,0.0,0.0,2000
drawer,8,drawer_handle_mass,static,0.0,0.0,2000
drawer,8,drawer_joint_damping,static,-0.008993,0.011868,2000
drawer,8,handle_static_friction,static,0.0,0.0,2000
drawer,8,handle_dynamic_friction,static,0.0,0.0,2000
drawer,8,ee_velocity,dynamic,0.993419,0.000362,2000
drawer,8,handle_velocity,dynamic,0.0,0.0,2000
drawer,8,drawer_joint_pos,dynamic,0.998287,0.000293,2000
drawer,8,drawer_joint_vel,dynamic,0.887381,0.011854,2000
drawer,8,drawer_opening_extent,dynamic,0.998174,0.000329,2000
drawer,8,contact_flag,dynamic,0.0,0.0,2000
drawer,8,contact_force,dynamic,0.0,0.0,2000
drawer,9,drawer_handle_mass,static,0.0,0.0,2000
drawer,9,drawer_joint_damping,static,-0.010215,0.014585,2000
drawer,9,handle_static_friction,static,0.0,0.0,2000
drawer,9,handle_dynamic_friction,static,0.0,0.0,2000
drawer,9,ee_velocity,dynamic,0.993661,0.00041,2000
drawer,9,handle_velocity,dynamic,0.0,0.0,2000
drawer,9,drawer_joint_pos,dynamic,0.998441,0.000243,2000
drawer,9,drawer_joint_vel,dynamic,0.886947,0.012527,2000
drawer,9,drawer_opening_extent,dynamic,0.998351,0.000277,2000
drawer,9,contact_flag,dynamic,0.0,0.0,2000
drawer,9,contact_force,dynamic,0.0,0.0,2000
drawer,10,drawer_handle_mass,static,0.0,0.0,2000
drawer,10,drawer_joint_damping,static,-0.01323,0.014739,2000
drawer,10,handle_static_friction,static,0.0,0.0,2000
drawer,10,handle_dynamic_friction,static,0.0,0.0,2000
drawer,10,ee_velocity,dynamic,0.993418,0.000298,2000
drawer,10,handle_velocity,dynamic,0.0,0.0,2000
drawer,10,drawer_joint_pos,dynamic,0.998457,0.000267,2000
drawer,10,drawer_joint_vel,dynamic,0.890996,0.013201,2000
drawer,10,drawer_opening_extent,dynamic,0.998389,0.000288,2000
drawer,10,contact_flag,dynamic,0.0,0.0,2000
drawer,10,contact_force,dynamic,0.0,0.0,2000
drawer,11,drawer_handle_mass,static,0.0,0.0,2000
drawer,11,drawer_joint_damping,static,-0.013502,0.010946,2000
drawer,11,handle_static_friction,static,0.0,0.0,2000
drawer,11,handle_dynamic_friction,static,0.0,0.0,2000
drawer,11,ee_velocity,dynamic,0.993945,0.000332,2000
drawer,11,handle_velocity,dynamic,0.0,0.0,2000
drawer,11,drawer_joint_pos,dynamic,0.998592,0.000191,2000
drawer,11,drawer_joint_vel,dynamic,0.895646,0.011868,2000
drawer,11,drawer_opening_extent,dynamic,0.998494,0.000215,2000
drawer,11,contact_flag,dynamic,0.0,0.0,2000
drawer,11,contact_force,dynamic,0.0,0.0,2000
drawer,12,drawer_handle_mass,static,0.0,0.0,2000
drawer,12,drawer_joint_damping,static,-0.017183,0.010954,2000
drawer,12,handle_static_friction,static,0.0,0.0,2000
drawer,12,handle_dynamic_friction,static,0.0,0.0,2000
drawer,12,ee_velocity,dynamic,0.99439,0.000545,2000
drawer,12,handle_velocity,dynamic,0.0,0.0,2000
drawer,12,drawer_joint_pos,dynamic,0.9987,0.000176,2000
drawer,12,drawer_joint_vel,dynamic,0.896224,0.012587,2000
drawer,12,drawer_opening_extent,dynamic,0.998596,0.000195,2000
drawer,12,contact_flag,dynamic,0.0,0.0,2000
drawer,12,contact_force,dynamic,0.0,0.0,2000
drawer,13,drawer_handle_mass,static,0.0,0.0,2000
drawer,13,drawer_joint_damping,static,-0.015856,0.009962,2000
drawer,13,handle_static_friction,static,0.0,0.0,2000
drawer,13,handle_dynamic_friction,static,0.0,0.0,2000
drawer,13,ee_velocity,dynamic,0.994553,0.000292,2000
drawer,13,handle_velocity,dynamic,0.0,0.0,2000
drawer,13,drawer_joint_pos,dynamic,0.998751,0.000218,2000
drawer,13,drawer_joint_vel,dynamic,0.900232,0.013155,2000
drawer,13,drawer_opening_extent,dynamic,0.99865,0.000234,2000
drawer,13,contact_flag,dynamic,0.0,0.0,2000
drawer,13,contact_force,dynamic,0.0,0.0,2000
drawer,14,drawer_handle_mass,static,0.0,0.0,2000
drawer,14,drawer_joint_damping,static,-0.015038,0.013814,2000
drawer,14,handle_static_friction,static,0.0,0.0,2000
drawer,14,handle_dynamic_friction,static,0.0,0.0,2000
drawer,14,ee_velocity,dynamic,0.994824,0.000578,2000
drawer,14,handle_velocity,dynamic,0.0,0.0,2000
drawer,14,drawer_joint_pos,dynamic,0.998869,0.000175,2000
drawer,14,drawer_joint_vel,dynamic,0.903236,0.014655,2000
drawer,14,drawer_opening_extent,dynamic,0.998772,0.000198,2000
drawer,14,contact_flag,dynamic,0.0,0.0,2000
drawer,14,contact_force,dynamic,0.0,0.0,2000
drawer,15,drawer_handle_mass,static,0.0,0.0,2000
drawer,15,drawer_joint_damping,static,-0.015562,0.013762,2000
drawer,15,handle_static_friction,static,0.0,0.0,2000
drawer,15,handle_dynamic_friction,static,0.0,0.0,2000
drawer,15,ee_velocity,dynamic,0.99488,0.000524,2000
drawer,15,handle_velocity,dynamic,0.0,0.0,2000
drawer,15,drawer_joint_pos,dynamic,0.998913,0.000186,2000
drawer,15,drawer_joint_vel,dynamic,0.90284,0.0161,2000
drawer,15,drawer_opening_extent,dynamic,0.998827,0.000204,2000
drawer,15,contact_flag,dynamic,0.0,0.0,2000
drawer,15,contact_force,dynamic,0.0,0.0,2000
drawer,16,drawer_handle_mass,static,0.0,0.0,2000
drawer,16,drawer_joint_damping,static,-0.015874,0.017369,2000
drawer,16,handle_static_friction,static,0.0,0.0,2000
drawer,16,handle_dynamic_friction,static,0.0,0.0,2000
drawer,16,ee_velocity,dynamic,0.995122,0.000384,2000
drawer,16,handle_velocity,dynamic,0.0,0.0,2000
drawer,16,drawer_joint_pos,dynamic,0.99903,0.000179,2000
drawer,16,drawer_joint_vel,dynamic,0.898552,0.016013,2000
drawer,16,drawer_opening_extent,dynamic,0.998959,0.0002,2000
drawer,16,contact_flag,dynamic,0.0,0.0,2000
drawer,16,contact_force,dynamic,0.0,0.0,2000
drawer,17,drawer_handle_mass,static,0.0,0.0,2000
drawer,17,drawer_joint_damping,static,-0.017232,0.015037,2000
drawer,17,handle_static_friction,static,0.0,0.0,2000
drawer,17,handle_dynamic_friction,static,0.0,0.0,2000
drawer,17,ee_velocity,dynamic,0.99505,0.000588,2000
drawer,17,handle_velocity,dynamic,0.0,0.0,2000
drawer,17,drawer_joint_pos,dynamic,0.999009,0.000167,2000
drawer,17,drawer_joint_vel,dynamic,0.898294,0.01597,2000
drawer,17,drawer_opening_extent,dynamic,0.998916,0.000187,2000
drawer,17,contact_flag,dynamic,0.0,0.0,2000
drawer,17,contact_force,dynamic,0.0,0.0,2000
drawer,18,drawer_handle_mass,static,0.0,0.0,2000
drawer,18,drawer_joint_damping,static,-0.017335,0.015689,2000
drawer,18,handle_static_friction,static,0.0,0.0,2000
drawer,18,handle_dynamic_friction,static,0.0,0.0,2000
drawer,18,ee_velocity,dynamic,0.995068,0.000446,2000
drawer,18,handle_velocity,dynamic,0.0,0.0,2000
drawer,18,drawer_joint_pos,dynamic,0.999088,0.000171,2000
drawer,18,drawer_joint_vel,dynamic,0.902217,0.015387,2000
drawer,18,drawer_opening_extent,dynamic,0.999,0.000187,2000
drawer,18,contact_flag,dynamic,0.0,0.0,2000
drawer,18,contact_force,dynamic,0.0,0.0,2000
drawer,19,drawer_handle_mass,static,0.0,0.0,2000
drawer,19,drawer_joint_damping,static,-0.019099,0.013616,2000
drawer,19,handle_static_friction,static,0.0,0.0,2000
drawer,19,handle_dynamic_friction,static,0.0,0.0,2000
drawer,19,ee_velocity,dynamic,0.994991,0.000419,2000
drawer,19,handle_velocity,dynamic,0.0,0.0,2000
drawer,19,drawer_joint_pos,dynamic,0.999065,0.000149,2000
drawer,19,drawer_joint_vel,dynamic,0.899477,0.014625,2000
drawer,19,drawer_opening_extent,dynamic,0.998978,0.000154,2000
drawer,19,contact_flag,dynamic,0.0,0.0,2000
drawer,19,contact_force,dynamic,0.0,0.0,2000
drawer,20,drawer_handle_mass,static,0.0,0.0,2000
drawer,20,drawer_joint_damping,static,-0.01785,0.014462,2000
drawer,20,handle_static_friction,static,0.0,0.0,2000
drawer,20,handle_dynamic_friction,static,0.0,0.0,2000
drawer,20,ee_velocity,dynamic,0.995193,0.000374,2000
drawer,20,handle_velocity,dynamic,0.0,0.0,2000
drawer,20,drawer_joint_pos,dynamic,0.999099,0.000206,2000
drawer,20,drawer_joint_vel,dynamic,0.902109,0.01702,2000
drawer,20,drawer_opening_extent,dynamic,0.999024,0.000217,2000
drawer,20,contact_flag,dynamic,0.0,0.0,2000
drawer,20,contact_force,dynamic,0.0,0.0,2000
drawer,21,drawer_handle_mass,static,0.0,0.0,2000
drawer,21,drawer_joint_damping,static,-0.019644,0.017806,2000
drawer,21,handle_static_friction,static,0.0,0.0,2000
drawer,21,handle_dynamic_friction,static,0.0,0.0,2000
drawer,21,ee_velocity,dynamic,0.99522,0.000307,2000
drawer,21,handle_velocity,dynamic,0.0,0.0,2000
drawer,21,drawer_joint_pos,dynamic,0.999109,0.000155,2000
drawer,21,drawer_joint_vel,dynamic,0.903026,0.015537,2000
drawer,21,drawer_opening_extent,dynamic,0.999024,0.000174,2000
drawer,21,contact_flag,dynamic,0.0,0.0,2000
drawer,21,contact_force,dynamic,0.0,0.0,2000
drawer,22,drawer_handle_mass,static,0.0,0.0,2000
drawer,22,drawer_joint_damping,static,-0.025913,0.017761,2000
drawer,22,handle_static_friction,static,0.0,0.0,2000
drawer,22,handle_dynamic_friction,static,0.0,0.0,2000
drawer,22,ee_velocity,dynamic,0.995021,0.00025,2000
drawer,22,handle_velocity,dynamic,0.0,0.0,2000
drawer,22,drawer_joint_pos,dynamic,0.999076,0.000159,2000
drawer,22,drawer_joint_vel,dynamic,0.902453,0.013883,2000
drawer,22,drawer_opening_extent,dynamic,0.998986,0.000199,2000
drawer,22,contact_flag,dynamic,0.0,0.0,2000
drawer,22,contact_force,dynamic,0.0,0.0,2000
drawer,23,drawer_handle_mass,static,0.0,0.0,2000
drawer,23,drawer_joint_damping,static,-0.034021,0.017961,2000
drawer,23,handle_static_friction,static,0.0,0.0,2000
drawer,23,handle_dynamic_friction,static,0.0,0.0,2000
drawer,23,ee_velocity,dynamic,0.994898,0.000323,2000
drawer,23,handle_velocity,dynamic,0.0,0.0,2000
drawer,23,drawer_joint_pos,dynamic,0.999038,0.000127,2000
drawer,23,drawer_joint_vel,dynamic,0.902887,0.014038,2000
drawer,23,drawer_opening_extent,dynamic,0.998955,0.000155,2000
drawer,23,contact_flag,dynamic,0.0,0.0,2000
drawer,23,contact_force,dynamic,0.0,0.0,2000
reach,0,ee_velocity,dynamic,0.754814,0.03366,600
reach,0,ee_acceleration,dynamic,0.808338,0.028145,600
reach,0,ee_to_target_distance,dynamic,0.435273,0.1084,600
reach,0,phase,dynamic,-0.21742,0.604401,600
reach,1,ee_velocity,dynamic,0.812207,0.028319,600
reach,1,ee_acceleration,dynamic,0.843171,0.026189,600
reach,1,ee_to_target_distance,dynamic,0.499421,0.07486,600
reach,1,phase,dynamic,-0.151421,0.62895,600
reach,2,ee_velocity,dynamic,0.826854,0.03586,600
reach,2,ee_acceleration,dynamic,0.84884,0.026868,600
reach,2,ee_to_target_distance,dynamic,0.533814,0.062496,600
reach,2,phase,dynamic,-0.101633,0.545075,600
reach,3,ee_velocity,dynamic,0.858453,0.039821,600
reach,3,ee_acceleration,dynamic,0.871833,0.031304,600
reach,3,ee_to_target_distance,dynamic,0.672304,0.043187,600
reach,3,phase,dynamic,-0.039764,0.816402,600
reach,4,ee_velocity,dynamic,0.868615,0.042183,600
reach,4,ee_acceleration,dynamic,0.879568,0.027628,600
reach,4,ee_to_target_distance,dynamic,0.680794,0.039513,600
reach,4,phase,dynamic,0.025188,0.701848,600
reach,5,ee_velocity,dynamic,0.891743,0.041251,600
reach,5,ee_acceleration,dynamic,0.90174,0.024309,600
reach,5,ee_to_target_distance,dynamic,0.695791,0.027188,600
reach,5,phase,dynamic,0.057594,0.624127,600
reach,6,ee_velocity,dynamic,0.883158,0.044568,600
reach,6,ee_acceleration,dynamic,0.898604,0.030601,600
reach,6,ee_to_target_distance,dynamic,0.669889,0.034086,600
reach,6,phase,dynamic,0.029275,0.676401,600
reach,7,ee_velocity,dynamic,0.882443,0.036884,600
reach,7,ee_acceleration,dynamic,0.891351,0.028504,600
reach,7,ee_to_target_distance,dynamic,0.69799,0.020886,600
reach,7,phase,dynamic,0.023919,0.733084,600
reach,8,ee_velocity,dynamic,0.866322,0.036119,600
reach,8,ee_acceleration,dynamic,0.887044,0.023055,600
reach,8,ee_to_target_distance,dynamic,0.698702,0.029081,600
reach,8,phase,dynamic,-0.024713,0.891715,600
reach,9,ee_velocity,dynamic,0.865589,0.041096,600
reach,9,ee_acceleration,dynamic,0.890652,0.025443,600
reach,9,ee_to_target_distance,dynamic,0.702604,0.020259,600
reach,9,phase,dynamic,-0.01651,0.91212,600
reach,10,ee_velocity,dynamic,0.865696,0.03743,600
reach,10,ee_acceleration,dynamic,0.896812,0.022889,600
reach,10,ee_to_target_distance,dynamic,0.705932,0.023107,600
reach,10,phase,dynamic,-0.042577,0.922244,600
reach,11,ee_velocity,dynamic,0.872134,0.036644,600
reach,11,ee_acceleration,dynamic,0.903605,0.025574,600
reach,11,ee_to_target_distance,dynamic,0.736257,0.01702,600
reach,11,phase,dynamic,-0.014854,0.993336,600
reach,12,ee_velocity,dynamic,0.871705,0.034924,600
reach,12,ee_acceleration,dynamic,0.908333,0.024435,600
reach,12,ee_to_target_distance,dynamic,0.742723,0.012906,600
reach,12,phase,dynamic,-0.106963,1.166668,600
reach,13,ee_velocity,dynamic,0.891716,0.022884,600
reach,13,ee_acceleration,dynamic,0.91775,0.015001,600
reach,13,ee_to_target_distance,dynamic,0.730852,0.031886,600
reach,13,phase,dynamic,-0.082907,1.048178,600
reach,14,ee_velocity,dynamic,0.90318,0.01817,600
reach,14,ee_acceleration,dynamic,0.920391,0.015226,600
reach,14,ee_to_target_distance,dynamic,0.763182,0.02276,600
reach,14,phase,dynamic,-0.074868,1.035481,600
reach,15,ee_velocity,dynamic,0.902771,0.023124,600
reach,15,ee_acceleration,dynamic,0.919654,0.013746,600
reach,15,ee_to_target_distance,dynamic,0.779245,0.01919,600
reach,15,phase,dynamic,-0.10534,1.131161,600
reach,16,ee_velocity,dynamic,0.917811,0.01278,600
reach,16,ee_acceleration,dynamic,0.927032,0.016589,600
reach,16,ee_to_target_distance,dynamic,0.788042,0.012765,600
reach,16,phase,dynamic,-0.033569,1.021212,600
reach,17,ee_velocity,dynamic,0.916367,0.02335,600
reach,17,ee_acceleration,dynamic,0.922792,0.022426,600
reach,17,ee_to_target_distance,dynamic,0.803407,0.017102,600
reach,17,phase,dynamic,-0.003541,0.966306,600
reach,18,ee_velocity,dynamic,0.92414,0.020221,600
reach,18,ee_acceleration,dynamic,0.926739,0.015226,600
reach,18,ee_to_target_distance,dynamic,0.795828,0.023065,600
reach,18,phase,dynamic,0.005374,0.951737,600
reach,19,ee_velocity,dynamic,0.921775,0.019044,600
reach,19,ee_acceleration,dynamic,0.929655,0.011141,600
reach,19,ee_to_target_distance,dynamic,0.798718,0.022739,600
reach,19,phase,dynamic,-0.055616,1.078799,600
reach,20,ee_velocity,dynamic,0.921562,0.021161,600
reach,20,ee_acceleration,dynamic,0.928397,0.015374,600
reach,20,ee_to_target_distance,dynamic,0.81689,0.036475,600
reach,20,phase,dynamic,0.079675,0.949339,600
reach,21,ee_velocity,dynamic,0.928056,0.014828,600
reach,21,ee_acceleration,dynamic,0.937166,0.009557,600
reach,21,ee_to_target_distance,dynamic,0.805456,0.027097,600
reach,21,phase,dynamic,-0.007828,1.077251,600
reach,22,ee_velocity,dynamic,0.920053,0.015568,600
reach,22,ee_acceleration,dynamic,0.936177,0.008205,600
reach,22,ee_to_target_distance,dynamic,0.797038,0.029069,600
reach,22,phase,dynamic,-0.071528,1.263109,600
reach,23,ee_velocity,dynamic,0.915449,0.020573,600
reach,23,ee_acceleration,dynamic,0.933092,0.014168,600
reach,23,ee_to_target_distance,dynamic,0.793777,0.032124,600
reach,23,phase,dynamic,-0.091984,1.308883,600
