bin,layer,target,fold,r2,n_train_episodes,n_test_episodes,n_test_windows
low,17,contact_flag,3,0.5963385701179504,397,99,22277
low,17,contact_flag,4,0.6785966157913208,396,100,22320
low,17,contact_force_log1p_mag,0,0.7519207000732422,397,99,22330
low,17,contact_force_log1p_mag,1,0.6596256494522095,397,99,22317
low,17,contact_force_log1p_mag,2,0.698034405708313,397,99,22329
low,17,contact_force_log1p_mag,3,0.5594701766967773,397,99,22277
low,17,contact_force_log1p_mag,4,0.7116773128509521,396,100,22320
low,18,ee_velocity,0,0.9422345161437988,397,99,22330
low,18,ee_velocity,1,0.9347021579742432,397,99,22317
low,18,ee_velocity,2,0.9446963667869568,397,99,22329
low,18,ee_velocity,3,0.9444463849067688,397,99,22277
low,18,ee_velocity,4,0.9441684484481812,396,100,22320
low,18,ee_acceleration,0,0.29119694232940674,397,99,22330
low,18,ee_acceleration,1,0.24434620141983032,397,99,22317
low,18,ee_acceleration,2,0.27137675881385803,397,99,22329
low,18,ee_acceleration,3,0.2907645106315613,397,99,22277
low,18,ee_acceleration,4,0.2868826389312744,396,100,22320
low,18,contact_flag,0,0.6911209225654602,397,99,22330
low,18,contact_flag,1,0.6532557010650635,397,99,22317
low,18,contact_flag,2,0.6657336950302124,397,99,22329
low,18,contact_flag,3,0.5958415269851685,397,99,22277
low,18,contact_flag,4,0.6805059313774109,396,100,22320
low,18,contact_force_log1p_mag,0,0.7571419477462769,397,99,22330
low,18,contact_force_log1p_mag,1,0.6681573987007141,397,99,22317
low,18,contact_force_log1p_mag,2,0.6948972344398499,397,99,22329
low,18,contact_force_log1p_mag,3,0.5515934228897095,397,99,22277
low,18,contact_force_log1p_mag,4,0.7207998633384705,396,100,22320
low,19,ee_velocity,0,0.9437141418457031,397,99,22330
low,19,ee_velocity,1,0.935770571231842,397,99,22317
low,19,ee_velocity,2,0.9464009404182434,397,99,22329
low,19,ee_velocity,3,0.9456186294555664,397,99,22277
low,19,ee_velocity,4,0.9442427754402161,396,100,22320
low,19,ee_acceleration,0,0.2887164354324341,397,99,22330
low,19,ee_acceleration,1,0.2303135246038437,397,99,22317
low,19,ee_acceleration,2,0.2636415660381317,397,99,22329
low,19,ee_acceleration,3,0.28960973024368286,397,99,22277
low,19,ee_acceleration,4,0.28127652406692505,396,100,22320
low,19,contact_flag,0,0.6944072246551514,397,99,22330
low,19,contact_flag,1,0.6608578562736511,397,99,22317
low,19,contact_flag,2,0.6695111989974976,397,99,22329
low,19,contact_flag,3,0.5910615921020508,397,99,22277
low,19,contact_flag,4,0.688679575920105,396,100,22320
low,19,contact_force_log1p_mag,0,0.7568560242652893,397,99,22330
low,19,contact_force_log1p_mag,1,0.6852796077728271,397,99,22317
low,19,contact_force_log1p_mag,2,0.7027722597122192,397,99,22329
low,19,contact_force_log1p_mag,3,0.5585136413574219,397,99,22277
low,19,contact_force_log1p_mag,4,0.7380399703979492,396,100,22320
low,20,ee_velocity,0,0.9446184039115906,397,99,22330
low,20,ee_velocity,1,0.9367567896842957,397,99,22317
low,20,ee_velocity,2,0.9466069340705872,397,99,22329
low,20,ee_velocity,3,0.945597767829895,397,99,22277
low,20,ee_velocity,4,0.9448153376579285,396,100,22320
low,20,ee_acceleration,0,0.279590904712677,397,99,22330
low,20,ee_acceleration,1,0.22651776671409607,397,99,22317
low,20,ee_acceleration,2,0.255248486995697,397,99,22329
low,20,ee_acceleration,3,0.2775937616825104,397,99,22277
low,20,ee_acceleration,4,0.26454365253448486,396,100,22320
low,20,contact_flag,0,0.6884375810623169,397,99,22330
low,20,contact_flag,1,0.653701901435852,397,99,22317
low,20,contact_flag,2,0.6756705045700073,397,99,22329
low,20,contact_flag,3,0.5988409519195557,397,99,22277
low,20,contact_flag,4,0.689759373664856,396,100,22320
low,20,contact_force_log1p_mag,0,0.7526540756225586,397,99,22330
low,20,contact_force_log1p_mag,1,0.6752082109451294,397,99,22317
low,20,contact_force_log1p_mag,2,0.7139683961868286,397,99,22329
low,20,contact_force_log1p_mag,3,0.557457685470581,397,99,22277
low,20,contact_force_log1p_mag,4,0.7474848628044128,396,100,22320
low,21,ee_velocity,0,0.9474784135818481,397,99,22330
low,21,ee_velocity,1,0.9384028911590576,397,99,22317
low,21,ee_velocity,2,0.9485155940055847,397,99,22329
low,21,ee_velocity,3,0.948318362236023,397,99,22277
low,21,ee_velocity,4,0.9479866027832031,396,100,22320
low,21,ee_acceleration,0,0.27313315868377686,397,99,22330
low,21,ee_acceleration,1,0.22117289900779724,397,99,22317
low,21,ee_acceleration,2,0.25002801418304443,397,99,22329
low,21,ee_acceleration,3,0.27059292793273926,397,99,22277
low,21,ee_acceleration,4,0.25728487968444824,396,100,22320
low,21,contact_flag,0,0.6935189366340637,397,99,22330
low,21,contact_flag,1,0.6459465026855469,397,99,22317
low,21,contact_flag,2,0.6718434691429138,397,99,22329
low,21,contact_flag,3,0.5967164635658264,397,99,22277
low,21,contact_flag,4,0.6869111061096191,396,100,22320
low,21,contact_force_log1p_mag,0,0.762522280216217,397,99,22330
low,21,contact_force_log1p_mag,1,0.6739541292190552,397,99,22317
low,21,contact_force_log1p_mag,2,0.7040354609489441,397,99,22329
low,21,contact_force_log1p_mag,3,0.549507737159729,397,99,22277
low,21,contact_force_log1p_mag,4,0.7468961477279663,396,100,22320
low,22,ee_velocity,0,0.9503623843193054,397,99,22330
low,22,ee_velocity,1,0.9401971101760864,397,99,22317
low,22,ee_velocity,2,0.9519240260124207,397,99,22329
low,22,ee_velocity,3,0.9512037634849548,397,99,22277
low,22,ee_velocity,4,0.950892984867096,396,100,22320
low,22,ee_acceleration,0,0.2687149941921234,397,99,22330
low,22,ee_acceleration,1,0.2171461284160614,397,99,22317
low,22,ee_acceleration,2,0.24711273610591888,397,99,22329
low,22,ee_acceleration,3,0.2705693542957306,397,99,22277
low,22,ee_acceleration,4,0.2621498703956604,396,100,22320
low,22,contact_flag,0,0.6921462416648865,397,99,22330
low,22,contact_flag,1,0.6583760976791382,397,99,22317
low,22,contact_flag,2,0.6770740747451782,397,99,22329
low,22,contact_flag,3,0.5939174890518188,397,99,22277
low,22,contact_flag,4,0.6916841268539429,396,100,22320
low,22,contact_force_log1p_mag,0,0.7711349725723267,397,99,22330
low,22,contact_force_log1p_mag,1,0.6888253688812256,397,99,22317
low,22,contact_force_log1p_mag,2,0.7120440006256104,397,99,22329
