bin,layer,target,r2_mean,r2_std,n_episodes_in_bin,n_windows_in_bin,q33,q67
high,6,ee_acceleration,0.30166867971420286,0.006958549214089756,909,162568,0.7843,1.1551
high,6,contact_flag,0.7891642212867737,0.008966360935477946,909,162568,0.7843,1.1551
high,6,contact_force_log1p_mag,0.7851059198379516,0.007802600195547563,909,162568,0.7843,1.1551
high,7,ee_velocity,0.9087378978729248,0.001496980853570966,909,162568,0.7843,1.1551
high,7,ee_acceleration,0.328498387336731,0.0031694524995873963,909,162568,0.7843,1.1551
high,7,contact_flag,0.8018730401992797,0.007079180373820072,909,162568,0.7843,1.1551
high,7,contact_force_log1p_mag,0.7977453589439392,0.008648500416859783,909,162568,0.7843,1.1551
high,8,ee_velocity,0.9029007434844971,0.0021433157723980225,909,162568,0.7843,1.1551
high,8,ee_acceleration,0.3265714406967163,0.004048295186071458,909,162568,0.7843,1.1551
high,8,contact_flag,0.8032060146331788,0.008735626195028191,909,162568,0.7843,1.1551
high,8,contact_force_log1p_mag,0.8034059286117554,0.0084119631787693,909,162568,0.7843,1.1551
high,9,ee_velocity,0.9050748467445373,0.002105236056301899,909,162568,0.7843,1.1551
high,9,ee_acceleration,0.3324515104293823,0.005418282740997002,909,162568,0.7843,1.1551
high,9,contact_flag,0.8118021607398986,0.007209925330868892,909,162568,0.7843,1.1551
high,9,contact_force_log1p_mag,0.8124321460723877,0.00576979414708229,909,162568,0.7843,1.1551
high,10,ee_velocity,0.9126665472984314,0.0012315319216659134,909,162568,0.7843,1.1551
high,10,ee_acceleration,0.3533030867576599,0.003764087315994726,909,162568,0.7843,1.1551
high,10,contact_flag,0.8205658435821533,0.007980661031512608,909,162568,0.7843,1.1551
high,10,contact_force_log1p_mag,0.8208653926849365,0.007883029669399308,909,162568,0.7843,1.1551
high,11,ee_velocity,0.9146665930747986,0.001320922666328529,909,162568,0.7843,1.1551
high,11,ee_acceleration,0.35428804755210874,0.005103065637036527,909,162568,0.7843,1.1551
high,11,contact_flag,0.8200902938842773,0.009731150613969113,909,162568,0.7843,1.1551
high,11,contact_force_log1p_mag,0.8190667986869812,0.009706855313956842,909,162568,0.7843,1.1551
high,12,ee_velocity,0.9157747983932495,0.0022359300170229903,909,162568,0.7843,1.1551
high,12,ee_acceleration,0.36641334891319277,0.006585107772223201,909,162568,0.7843,1.1551
high,12,contact_flag,0.8290907144546509,0.007429475565613595,909,162568,0.7843,1.1551
high,12,contact_force_log1p_mag,0.8320289611816406,0.007406547716987469,909,162568,0.7843,1.1551
high,13,ee_velocity,0.9255576848983764,0.0011909948283003252,909,162568,0.7843,1.1551
high,13,ee_acceleration,0.4029842972755432,0.00702467744617262,909,162568,0.7843,1.1551
high,13,contact_flag,0.8365644931793212,0.007663412999247187,909,162568,0.7843,1.1551
high,13,contact_force_log1p_mag,0.8368530869483948,0.009495367836729045,909,162568,0.7843,1.1551
high,14,ee_velocity,0.9259078145027161,0.0012956464328519365,909,162568,0.7843,1.1551
high,14,ee_acceleration,0.4112094044685364,0.004118217309283941,909,162568,0.7843,1.1551
high,14,contact_flag,0.8413675427436829,0.009056597974700282,909,162568,0.7843,1.1551
high,14,contact_force_log1p_mag,0.8401820421218872,0.00891501185588134,909,162568,0.7843,1.1551
high,15,ee_velocity,0.9379001498222351,0.0017954711154950214,909,162568,0.7843,1.1551
high,15,ee_acceleration,0.4457300126552582,0.00434889419935514,909,162568,0.7843,1.1551
high,15,contact_flag,0.8458017945289612,0.00874940416807573,909,162568,0.7843,1.1551
high,15,contact_force_log1p_mag,0.8449307084083557,0.008065193501011461,909,162568,0.7843,1.1551
high,16,ee_velocity,0.9481994867324829,0.0015470905912033095,909,162568,0.7843,1.1551
high,16,ee_acceleration,0.4770480334758759,0.005499096996339811,909,162568,0.7843,1.1551
high,16,contact_flag,0.8537974715232849,0.006652220389885505,909,162568,0.7843,1.1551
high,16,contact_force_log1p_mag,0.8496786594390869,0.007357887904131979,909,162568,0.7843,1.1551
high,17,ee_velocity,0.9527066230773926,0.0016950058578759242,909,162568,0.7843,1.1551
high,17,ee_acceleration,0.481399792432785,0.0046696518191303915,909,162568,0.7843,1.1551
high,17,contact_flag,0.8584312081336976,0.006654554835518259,909,162568,0.7843,1.1551
high,17,contact_force_log1p_mag,0.8566214680671692,0.006153918537579908,909,162568,0.7843,1.1551
high,18,ee_velocity,0.9557440280914307,0.0012189289928135115,909,162568,0.7843,1.1551
high,18,ee_acceleration,0.4815447509288788,0.004787857068094575,909,162568,0.7843,1.1551
high,18,contact_flag,0.8610538840293884,0.006965018502171511,909,162568,0.7843,1.1551
high,18,contact_force_log1p_mag,0.8592807650566101,0.007342095536966671,909,162568,0.7843,1.1551
high,19,ee_velocity,0.9568720936775208,0.0015319645397278737,909,162568,0.7843,1.1551
high,19,ee_acceleration,0.4797594606876373,0.003874154202203962,909,162568,0.7843,1.1551
