bin,layer,target,fold,r2,n_train_episodes,n_test_episodes,n_test_windows
low,20,ee_acceleration,2,0.27967241406440735,426,106,24086
low,20,ee_acceleration,3,0.30115464329719543,425,107,24119
low,20,ee_acceleration,4,0.22981813549995422,425,107,24109
low,20,contact_flag,0,0.7017279267311096,426,106,24088
low,20,contact_flag,1,0.7272757291793823,426,106,24086
low,20,contact_flag,2,0.7536695003509521,426,106,24086
low,20,contact_flag,3,0.7072175145149231,425,107,24119
low,20,contact_flag,4,0.7088907957077026,425,107,24109
low,20,contact_force_log1p_mag,0,0.7112302780151367,426,106,24088
low,20,contact_force_log1p_mag,1,0.728138267993927,426,106,24086
low,20,contact_force_log1p_mag,2,0.7404272556304932,426,106,24086
low,20,contact_force_log1p_mag,3,0.6703065633773804,425,107,24119
low,20,contact_force_log1p_mag,4,0.7046473026275635,425,107,24109
low,21,ee_velocity,0,0.9502473473548889,426,106,24088
low,21,ee_velocity,1,0.9622888565063477,426,106,24086
low,21,ee_velocity,2,0.9543374180793762,426,106,24086
low,21,ee_velocity,3,0.9572200775146484,425,107,24119
low,21,ee_velocity,4,0.9351995587348938,425,107,24109
low,21,ee_acceleration,0,0.2443789541721344,426,106,24088
low,21,ee_acceleration,1,0.31007903814315796,426,106,24086
low,21,ee_acceleration,2,0.274550199508667,426,106,24086
low,21,ee_acceleration,3,0.2940709590911865,425,107,24119
low,21,ee_acceleration,4,0.2343677282333374,425,107,24109
low,21,contact_flag,0,0.7030055522918701,426,106,24088
low,21,contact_flag,1,0.7340733408927917,426,106,24086
low,21,contact_flag,2,0.7539387941360474,426,106,24086
low,21,contact_flag,3,0.7187114953994751,425,107,24119
low,21,contact_flag,4,0.72331702709198,425,107,24109
low,21,contact_force_log1p_mag,0,0.721601128578186,426,106,24088
low,21,contact_force_log1p_mag,1,0.7267197370529175,426,106,24086
low,21,contact_force_log1p_mag,2,0.7431069016456604,426,106,24086
low,21,contact_force_log1p_mag,3,0.6836882829666138,425,107,24119
low,21,contact_force_log1p_mag,4,0.7152806520462036,425,107,24109
low,22,ee_velocity,0,0.9524887204170227,426,106,24088
low,22,ee_velocity,1,0.9649831652641296,426,106,24086
low,22,ee_velocity,2,0.957432210445404,426,106,24086
low,22,ee_velocity,3,0.9612517356872559,425,107,24119
low,22,ee_velocity,4,0.938816487789154,425,107,24109
low,22,ee_acceleration,0,0.24243853986263275,426,106,24088
low,22,ee_acceleration,1,0.31363165378570557,426,106,24086
low,22,ee_acceleration,2,0.2747727334499359,426,106,24086
low,22,ee_acceleration,3,0.299198716878891,425,107,24119
low,22,ee_acceleration,4,0.22932733595371246,425,107,24109
low,22,contact_flag,0,0.700893759727478,426,106,24088
low,22,contact_flag,1,0.7320332527160645,426,106,24086
low,22,contact_flag,2,0.7516188621520996,426,106,24086
low,22,contact_flag,3,0.6934756636619568,425,107,24119
low,22,contact_flag,4,0.7125743627548218,425,107,24109
low,22,contact_force_log1p_mag,0,0.712239146232605,426,106,24088
low,22,contact_force_log1p_mag,1,0.7308199405670166,426,106,24086
