bin,layer,target,fold,r2,n_train_episodes,n_test_episodes,n_test_windows
low,18,contact_force_log1p_mag,0,0.47913259267807007,655,164,21156
low,18,contact_force_log1p_mag,1,0.45283210277557373,655,164,21156
low,18,contact_force_log1p_mag,2,0.46003180742263794,655,164,21156
low,18,contact_force_log1p_mag,3,0.47392737865448,655,164,21156
low,18,contact_force_log1p_mag,4,0.5105129480361938,656,163,21027
low,19,ee_velocity,0,0.8277691006660461,655,164,21156
low,19,ee_velocity,1,0.8222728371620178,655,164,21156
low,19,ee_velocity,2,0.8470658659934998,655,164,21156
low,19,ee_velocity,3,0.8345872759819031,655,164,21156
low,19,ee_velocity,4,0.8290937542915344,656,163,21027
low,19,ee_acceleration,0,0.37151017785072327,655,164,21156
low,19,ee_acceleration,1,0.3922245502471924,655,164,21156
low,19,ee_acceleration,2,0.3992707431316376,655,164,21156
low,19,ee_acceleration,3,0.4102053642272949,655,164,21156
low,19,ee_acceleration,4,0.38174793124198914,656,163,21027
low,19,contact_flag,0,1.0,655,164,21156
low,19,contact_flag,1,1.0,655,164,21156
low,19,contact_flag,2,1.0,655,164,21156
low,19,contact_flag,3,1.0,655,164,21156
low,19,contact_flag,4,1.0,656,163,21027
low,19,contact_force_log1p_mag,0,0.4865655303001404,655,164,21156
low,19,contact_force_log1p_mag,1,0.45367103815078735,655,164,21156
low,19,contact_force_log1p_mag,2,0.47053343057632446,655,164,21156
low,19,contact_force_log1p_mag,3,0.48103249073028564,655,164,21156
low,19,contact_force_log1p_mag,4,0.5148367881774902,656,163,21027
low,20,ee_velocity,0,0.8281116485595703,655,164,21156
low,20,ee_velocity,1,0.8195277452468872,655,164,21156
low,20,ee_velocity,2,0.8452847599983215,655,164,21156
low,20,ee_velocity,3,0.8313676714897156,655,164,21156
low,20,ee_velocity,4,0.8269371390342712,656,163,21027
low,20,ee_acceleration,0,0.35462504625320435,655,164,21156
low,20,ee_acceleration,1,0.3731541037559509,655,164,21156
low,20,ee_acceleration,2,0.3780650496482849,655,164,21156
low,20,ee_acceleration,3,0.3832175135612488,655,164,21156
low,20,ee_acceleration,4,0.3625636398792267,656,163,21027
low,20,contact_flag,0,1.0,655,164,21156
low,20,contact_flag,1,1.0,655,164,21156
low,20,contact_flag,2,1.0,655,164,21156
low,20,contact_flag,3,1.0,655,164,21156
low,20,contact_flag,4,1.0,656,163,21027
low,20,contact_force_log1p_mag,0,0.48614656925201416,655,164,21156
low,20,contact_force_log1p_mag,1,0.45549917221069336,655,164,21156
low,20,contact_force_log1p_mag,2,0.46698540449142456,655,164,21156
low,20,contact_force_log1p_mag,3,0.4801573157310486,655,164,21156
low,20,contact_force_log1p_mag,4,0.5040507316589355,656,163,21027
low,21,ee_velocity,0,0.8273994326591492,655,164,21156
low,21,ee_velocity,1,0.8161974549293518,655,164,21156
low,21,ee_velocity,2,0.8419345021247864,655,164,21156
low,21,ee_velocity,3,0.8256536722183228,655,164,21156
low,21,ee_velocity,4,0.825985848903656,656,163,21027
low,21,ee_acceleration,0,0.3380441665649414,655,164,21156
low,21,ee_acceleration,1,0.35847869515419006,655,164,21156
low,21,ee_acceleration,2,0.3584417998790741,655,164,21156
low,21,ee_acceleration,3,0.3682277500629425,655,164,21156
low,21,ee_acceleration,4,0.34473928809165955,656,163,21027
low,21,contact_flag,0,1.0,655,164,21156
low,21,contact_flag,1,1.0,655,164,21156
low,21,contact_flag,2,1.0,655,164,21156
low,21,contact_flag,3,1.0,655,164,21156
low,21,contact_flag,4,1.0,656,163,21027
low,21,contact_force_log1p_mag,0,0.48576509952545166,655,164,21156
low,21,contact_force_log1p_mag,1,0.457658052444458,655,164,21156
low,21,contact_force_log1p_mag,2,0.4712071418762207,655,164,21156
low,21,contact_force_log1p_mag,3,0.47219938039779663,655,164,21156
low,21,contact_force_log1p_mag,4,0.5057079792022705,656,163,21027
low,22,ee_velocity,0,0.8239408135414124,655,164,21156
low,22,ee_velocity,1,0.813888669013977,655,164,21156
low,22,ee_velocity,2,0.8405747413635254,655,164,21156
low,22,ee_velocity,3,0.821818470954895,655,164,21156
low,22,ee_velocity,4,0.8252308964729309,656,163,21027
low,22,ee_acceleration,0,0.33828914165496826,655,164,21156
low,22,ee_acceleration,1,0.3618469536304474,655,164,21156
low,22,ee_acceleration,2,0.35382169485092163,655,164,21156
low,22,ee_acceleration,3,0.3641800284385681,655,164,21156
low,22,ee_acceleration,4,0.3407445251941681,656,163,21027
low,22,contact_flag,0,1.0,655,164,21156
low,22,contact_flag,1,1.0,655,164,21156
low,22,contact_flag,2,1.0,655,164,21156
low,22,contact_flag,3,1.0,655,164,21156
low,22,contact_flag,4,1.0,656,163,21027
low,22,contact_force_log1p_mag,0,0.48657792806625366,655,164,21156
low,22,contact_force_log1p_mag,1,0.4555932283401489,655,164,21156
low,22,contact_force_log1p_mag,2,0.46610528230667114,655,164,21156
low,22,contact_force_log1p_mag,3,0.46540170907974243,655,164,21156
low,22,contact_force_log1p_mag,4,0.5100040435791016,656,163,21027
low,23,ee_velocity,0,0.8208600878715515,655,164,21156
low,23,ee_velocity,1,0.8085264563560486,655,164,21156
low,23,ee_velocity,2,0.8348194360733032,655,164,21156
low,23,ee_velocity,3,0.8189980387687683,655,164,21156
low,23,ee_velocity,4,0.821088433265686,656,163,21027
low,23,ee_acceleration,0,0.33145108819007874,655,164,21156
low,23,ee_acceleration,1,0.365477055311203,655,164,21156
low,23,ee_acceleration,2,0.34733641147613525,655,164,21156
low,23,ee_acceleration,3,0.3685608208179474,655,164,21156
low,23,ee_acceleration,4,0.33865320682525635,656,163,21027
low,23,contact_flag,0,1.0,655,164,21156
low,23,contact_flag,1,1.0,655,164,21156
low,23,contact_flag,2,1.0,655,164,21156
low,23,contact_flag,3,1.0,655,164,21156
low,23,contact_flag,4,1.0,656,163,21027
low,23,contact_force_log1p_mag,0,0.48652422428131104,655,164,21156
low,23,contact_force_log1p_mag,1,0.452103853225708,655,164,21156
