task,layer,variable,var_type,r2_mean,r2_std,n_samples
nut_thread,11,bolt_static_friction,static,-0.035108,0.018564,2500
nut_thread,11,bolt_dynamic_friction,static,-0.035108,0.018564,2500
nut_thread,11,ee_velocity,dynamic,0.442574,0.032661,2500
nut_thread,11,nut_velocity,dynamic,0.044029,0.015359,2500
nut_thread,11,axial_progress,dynamic,0.460629,0.051945,2500
nut_thread,11,nut_bolt_relative_angle,dynamic,0.254675,0.047496,2500
nut_thread,11,contact_flag,dynamic,0.0,0.0,2500
nut_thread,11,contact_force,dynamic,0.0,0.0,2500
nut_thread,11,phase,dynamic,0.0,0.0,2500
nut_thread,12,nut_mass,static,-0.032262,0.01282,2500
nut_thread,12,nut_static_friction,static,-0.027219,0.01269,2500
nut_thread,12,nut_dynamic_friction,static,-0.027219,0.01269,2500
nut_thread,12,bolt_static_friction,static,-0.031096,0.019488,2500
nut_thread,12,bolt_dynamic_friction,static,-0.031096,0.019488,2500
nut_thread,12,ee_velocity,dynamic,0.442677,0.019982,2500
nut_thread,12,nut_velocity,dynamic,0.04428,0.015934,2500
nut_thread,12,axial_progress,dynamic,0.472309,0.052168,2500
nut_thread,12,nut_bolt_relative_angle,dynamic,0.257359,0.054009,2500
nut_thread,12,contact_flag,dynamic,0.0,0.0,2500
nut_thread,12,contact_force,dynamic,0.0,0.0,2500
nut_thread,12,phase,dynamic,0.0,0.0,2500
nut_thread,13,nut_mass,static,-0.035174,0.0135,2500
nut_thread,13,nut_static_friction,static,-0.033337,0.010193,2500
nut_thread,13,nut_dynamic_friction,static,-0.033337,0.010193,2500
nut_thread,13,bolt_static_friction,static,-0.038008,0.028186,2500
nut_thread,13,bolt_dynamic_friction,static,-0.038008,0.028186,2500
nut_thread,13,ee_velocity,dynamic,0.42023,0.024187,2500
nut_thread,13,nut_velocity,dynamic,0.053531,0.01406,2500
nut_thread,13,axial_progress,dynamic,0.474663,0.045751,2500
nut_thread,13,nut_bolt_relative_angle,dynamic,0.271514,0.049186,2500
nut_thread,13,contact_flag,dynamic,0.0,0.0,2500
nut_thread,13,contact_force,dynamic,0.0,0.0,2500
nut_thread,13,phase,dynamic,0.0,0.0,2500
nut_thread,14,nut_mass,static,-0.04195,0.011014,2500
nut_thread,14,nut_static_friction,static,-0.039691,0.012598,2500
nut_thread,14,nut_dynamic_friction,static,-0.039691,0.012598,2500
nut_thread,14,bolt_static_friction,static,-0.035704,0.02929,2500
nut_thread,14,bolt_dynamic_friction,static,-0.035704,0.02929,2500
nut_thread,14,ee_velocity,dynamic,0.396905,0.023145,2500
nut_thread,14,nut_velocity,dynamic,0.05407,0.016723,2500
nut_thread,14,axial_progress,dynamic,0.456907,0.046991,2500
nut_thread,14,nut_bolt_relative_angle,dynamic,0.28793,0.053486,2500
nut_thread,14,contact_flag,dynamic,0.0,0.0,2500
nut_thread,14,contact_force,dynamic,0.0,0.0,2500
nut_thread,14,phase,dynamic,0.0,0.0,2500
nut_thread,15,nut_mass,static,-0.049164,0.010832,2500
nut_thread,15,nut_static_friction,static,-0.049627,0.013447,2500
nut_thread,15,nut_dynamic_friction,static,-0.049627,0.013447,2500
nut_thread,15,bolt_static_friction,static,-0.040893,0.02731,2500
nut_thread,15,bolt_dynamic_friction,static,-0.040893,0.02731,2500
nut_thread,15,ee_velocity,dynamic,0.407321,0.020512,2500
nut_thread,15,nut_velocity,dynamic,0.066062,0.022783,2500
nut_thread,15,axial_progress,dynamic,0.492998,0.041086,2500
nut_thread,15,nut_bolt_relative_angle,dynamic,0.303113,0.057142,2500
nut_thread,15,contact_flag,dynamic,0.0,0.0,2500
nut_thread,15,contact_force,dynamic,0.0,0.0,2500
nut_thread,15,phase,dynamic,0.0,0.0,2500
nut_thread,16,nut_mass,static,-0.057166,0.005053,2500
nut_thread,16,nut_static_friction,static,-0.045836,0.011228,2500
nut_thread,16,nut_dynamic_friction,static,-0.045836,0.011228,2500
nut_thread,16,bolt_static_friction,static,-0.047159,0.027587,2500
nut_thread,16,bolt_dynamic_friction,static,-0.047159,0.027587,2500
nut_thread,16,ee_velocity,dynamic,0.414069,0.021699,2500
nut_thread,16,nut_velocity,dynamic,0.080932,0.038393,2500
nut_thread,16,axial_progress,dynamic,0.493449,0.052736,2500
nut_thread,16,nut_bolt_relative_angle,dynamic,0.324141,0.051126,2500
nut_thread,16,contact_flag,dynamic,0.0,0.0,2500
nut_thread,16,contact_force,dynamic,0.0,0.0,2500
nut_thread,16,phase,dynamic,0.0,0.0,2500
nut_thread,17,nut_mass,static,-0.064146,0.008702,2500
nut_thread,17,nut_static_friction,static,-0.05261,0.012986,2500
nut_thread,17,nut_dynamic_friction,static,-0.05261,0.012986,2500
nut_thread,17,bolt_static_friction,static,-0.051518,0.024295,2500
nut_thread,17,bolt_dynamic_friction,static,-0.051518,0.024295,2500
nut_thread,17,ee_velocity,dynamic,0.421984,0.026023,2500
nut_thread,17,nut_velocity,dynamic,0.087093,0.04031,2500
nut_thread,17,axial_progress,dynamic,0.50366,0.040762,2500
nut_thread,17,nut_bolt_relative_angle,dynamic,0.35434,0.062147,2500
nut_thread,17,contact_flag,dynamic,0.0,0.0,2500
nut_thread,17,contact_force,dynamic,0.0,0.0,2500
nut_thread,17,phase,dynamic,0.0,0.0,2500
nut_thread,18,nut_mass,static,-0.06164,0.016846,2500
nut_thread,18,nut_static_friction,static,-0.062486,0.012431,2500
nut_thread,18,nut_dynamic_friction,static,-0.062486,0.012431,2500
nut_thread,18,bolt_static_friction,static,-0.058988,0.017301,2500
nut_thread,18,bolt_dynamic_friction,static,-0.058988,0.017301,2500
nut_thread,18,ee_velocity,dynamic,0.43298,0.026878,2500
nut_thread,18,nut_velocity,dynamic,0.09558,0.027024,2500
nut_thread,18,axial_progress,dynamic,0.50716,0.047017,2500
nut_thread,18,nut_bolt_relative_angle,dynamic,0.352654,0.062834,2500
nut_thread,18,contact_flag,dynamic,0.0,0.0,2500
nut_thread,18,contact_force,dynamic,0.0,0.0,2500
nut_thread,18,phase,dynamic,0.0,0.0,2500
nut_thread,19,nut_mass,static,-0.066163,0.020594,2500
nut_thread,19,nut_static_friction,static,-0.062084,0.011481,2500
nut_thread,19,nut_dynamic_friction,static,-0.062084,0.011481,2500
nut_thread,19,bolt_static_friction,static,-0.058521,0.014804,2500
nut_thread,19,bolt_dynamic_friction,static,-0.058521,0.014804,2500
nut_thread,19,ee_velocity,dynamic,0.416969,0.034416,2500
nut_thread,19,nut_velocity,dynamic,0.103613,0.026565,2500
nut_thread,19,axial_progress,dynamic,0.503646,0.042907,2500
nut_thread,19,nut_bolt_relative_angle,dynamic,0.355185,0.079,2500
nut_thread,19,contact_flag,dynamic,0.0,0.0,2500
nut_thread,19,contact_force,dynamic,0.0,0.0,2500
nut_thread,19,phase,dynamic,0.0,0.0,2500
nut_thread,20,nut_mass,static,-0.064693,0.02426,2500
nut_thread,20,nut_static_friction,static,-0.059188,0.018446,2500
nut_thread,20,nut_dynamic_friction,static,-0.059188,0.018446,2500
nut_thread,20,bolt_static_friction,static,-0.051503,0.014378,2500
nut_thread,20,bolt_dynamic_friction,static,-0.051503,0.014378,2500
nut_thread,20,ee_velocity,dynamic,0.438768,0.033923,2500
nut_thread,20,nut_velocity,dynamic,0.124169,0.029036,2500
nut_thread,20,axial_progress,dynamic,0.519412,0.037831,2500
nut_thread,20,nut_bolt_relative_angle,dynamic,0.360573,0.070303,2500
nut_thread,20,contact_flag,dynamic,0.0,0.0,2500
nut_thread,20,contact_force,dynamic,0.0,0.0,2500
nut_thread,20,phase,dynamic,0.0,0.0,2500
nut_thread,21,nut_mass,static,-0.072019,0.024551,2500
nut_thread,21,nut_static_friction,static,-0.061441,0.010508,2500
nut_thread,21,nut_dynamic_friction,static,-0.061441,0.010508,2500
nut_thread,21,bolt_static_friction,static,-0.045655,0.015778,2500
nut_thread,21,bolt_dynamic_friction,static,-0.045655,0.015778,2500
nut_thread,21,ee_velocity,dynamic,0.436006,0.040749,2500
nut_thread,21,nut_velocity,dynamic,0.128922,0.025069,2500
nut_thread,21,axial_progress,dynamic,0.542734,0.038692,2500
nut_thread,21,nut_bolt_relative_angle,dynamic,0.367287,0.065334,2500
nut_thread,21,contact_flag,dynamic,0.0,0.0,2500
nut_thread,21,contact_force,dynamic,0.0,0.0,2500
nut_thread,21,phase,dynamic,0.0,0.0,2500
nut_thread,22,nut_mass,static,-0.071847,0.029597,2500
nut_thread,22,nut_static_friction,static,-0.054657,0.025115,2500
nut_thread,22,nut_dynamic_friction,static,-0.054657,0.025115,2500
nut_thread,22,bolt_static_friction,static,-0.047783,0.013971,2500
nut_thread,22,bolt_dynamic_friction,static,-0.047783,0.013971,2500
nut_thread,22,ee_velocity,dynamic,0.44292,0.034721,2500
nut_thread,22,nut_velocity,dynamic,0.112045,0.022531,2500
nut_thread,22,axial_progress,dynamic,0.541014,0.038539,2500
nut_thread,22,nut_bolt_relative_angle,dynamic,0.374178,0.063883,2500
nut_thread,22,contact_flag,dynamic,0.0,0.0,2500
nut_thread,22,contact_force,dynamic,0.0,0.0,2500
nut_thread,22,phase,dynamic,0.0,0.0,2500
nut_thread,23,nut_mass,static,-0.064777,0.036277,2500
nut_thread,23,nut_static_friction,static,-0.052779,0.026324,2500
nut_thread,23,nut_dynamic_friction,static,-0.052779,0.026324,2500
nut_thread,23,bolt_static_friction,static,-0.046113,0.016657,2500
nut_thread,23,bolt_dynamic_friction,static,-0.046113,0.016657,2500
nut_thread,23,ee_velocity,dynamic,0.43931,0.034795,2500
nut_thread,23,nut_velocity,dynamic,0.126544,0.028836,2500
nut_thread,23,axial_progress,dynamic,0.527765,0.042989,2500
nut_thread,23,nut_bolt_relative_angle,dynamic,0.377998,0.065729,2500
nut_thread,23,contact_flag,dynamic,0.0,0.0,2500
nut_thread,23,contact_force,dynamic,0.0,0.0,2500
nut_thread,23,phase,dynamic,0.0,0.0,2500
nut_thread,24,nut_mass,static,-0.054369,0.026472,2500
nut_thread,24,nut_static_friction,static,-0.047822,0.019009,2500
nut_thread,24,nut_dynamic_friction,static,-0.047822,0.019009,2500
nut_thread,24,bolt_static_friction,static,-0.047182,0.017811,2500
nut_thread,24,bolt_dynamic_friction,static,-0.047182,0.017811,2500
nut_thread,24,ee_velocity,dynamic,0.458601,0.027872,2500
nut_thread,24,nut_velocity,dynamic,0.165826,0.041585,2500
nut_thread,24,axial_progress,dynamic,0.568404,0.043374,2500
nut_thread,24,nut_bolt_relative_angle,dynamic,0.3969,0.064232,2500
nut_thread,24,contact_flag,dynamic,0.0,0.0,2500
nut_thread,24,contact_force,dynamic,0.0,0.0,2500
nut_thread,24,phase,dynamic,0.0,0.0,2500
nut_thread,25,nut_mass,static,-0.063517,0.025962,2500
nut_thread,25,nut_static_friction,static,-0.048855,0.018712,2500
nut_thread,25,nut_dynamic_friction,static,-0.048855,0.018712,2500
nut_thread,25,bolt_static_friction,static,-0.047858,0.022312,2500
nut_thread,25,bolt_dynamic_friction,static,-0.047858,0.022312,2500
nut_thread,25,ee_velocity,dynamic,0.468902,0.028138,2500
nut_thread,25,nut_velocity,dynamic,0.182871,0.050119,2500
nut_thread,25,axial_progress,dynamic,0.596034,0.043219,2500
nut_thread,25,nut_bolt_relative_angle,dynamic,0.409658,0.049184,2500
nut_thread,25,contact_flag,dynamic,0.0,0.0,2500
nut_thread,25,contact_force,dynamic,0.0,0.0,2500
nut_thread,25,phase,dynamic,0.0,0.0,2500
nut_thread,26,nut_mass,static,-0.065211,0.027583,2500
nut_thread,26,nut_static_friction,static,-0.047712,0.0242,2500
nut_thread,26,nut_dynamic_friction,static,-0.047712,0.0242,2500
nut_thread,26,bolt_static_friction,static,-0.049017,0.01648,2500
nut_thread,26,bolt_dynamic_friction,static,-0.049017,0.01648,2500
nut_thread,26,ee_velocity,dynamic,0.476466,0.023981,2500
nut_thread,26,nut_velocity,dynamic,0.212631,0.041761,2500
nut_thread,26,axial_progress,dynamic,0.603235,0.038578,2500
nut_thread,26,nut_bolt_relative_angle,dynamic,0.416187,0.051172,2500
nut_thread,26,contact_flag,dynamic,0.0,0.0,2500
nut_thread,26,contact_force,dynamic,0.0,0.0,2500
nut_thread,26,phase,dynamic,0.0,0.0,2500
nut_thread,27,nut_mass,static,-0.053705,0.026784,2500
nut_thread,27,nut_static_friction,static,-0.047598,0.02412,2500
nut_thread,27,nut_dynamic_friction,static,-0.047598,0.02412,2500
nut_thread,27,bolt_static_friction,static,-0.038336,0.016564,2500
nut_thread,27,bolt_dynamic_friction,static,-0.038336,0.016564,2500
nut_thread,27,ee_velocity,dynamic,0.488625,0.030907,2500
nut_thread,27,nut_velocity,dynamic,0.217226,0.039501,2500
nut_thread,27,axial_progress,dynamic,0.641201,0.038466,2500
nut_thread,27,nut_bolt_relative_angle,dynamic,0.418348,0.046257,2500
nut_thread,27,contact_flag,dynamic,0.0,0.0,2500
nut_thread,27,contact_force,dynamic,0.0,0.0,2500
nut_thread,27,phase,dynamic,0.0,0.0,2500
nut_thread,28,nut_mass,static,-0.053413,0.023969,2500
nut_thread,28,nut_static_friction,static,-0.047137,0.020349,2500
nut_thread,28,nut_dynamic_friction,static,-0.047137,0.020349,2500
nut_thread,28,bolt_static_friction,static,-0.043807,0.011134,2500
nut_thread,28,bolt_dynamic_friction,static,-0.043807,0.011134,2500
nut_thread,28,ee_velocity,dynamic,0.499908,0.035723,2500
nut_thread,28,nut_velocity,dynamic,0.243442,0.021936,2500
nut_thread,28,axial_progress,dynamic,0.650498,0.038827,2500
nut_thread,28,nut_bolt_relative_angle,dynamic,0.426171,0.040855,2500
nut_thread,28,contact_flag,dynamic,0.0,0.0,2500
nut_thread,28,contact_force,dynamic,0.0,0.0,2500
nut_thread,28,phase,dynamic,0.0,0.0,2500
nut_thread,29,nut_mass,static,-0.051938,0.023132,2500
nut_thread,29,nut_static_friction,static,-0.038393,0.023117,2500
nut_thread,29,nut_dynamic_friction,static,-0.038393,0.023117,2500
nut_thread,29,bolt_static_friction,static,-0.044708,0.010242,2500
nut_thread,29,bolt_dynamic_friction,static,-0.044708,0.010242,2500
nut_thread,29,ee_velocity,dynamic,0.508516,0.027038,2500
nut_thread,29,nut_velocity,dynamic,0.248917,0.033761,2500
nut_thread,29,axial_progress,dynamic,0.670067,0.025705,2500
nut_thread,29,nut_bolt_relative_angle,dynamic,0.439991,0.036079,2500
nut_thread,29,contact_flag,dynamic,0.0,0.0,2500
nut_thread,29,contact_force,dynamic,0.0,0.0,2500
nut_thread,29,phase,dynamic,0.0,0.0,2500
nut_thread,30,nut_mass,static,-0.057691,0.024058,2500
nut_thread,30,nut_static_friction,static,-0.044606,0.019716,2500
nut_thread,30,nut_dynamic_friction,static,-0.044606,0.019716,2500
nut_thread,30,bolt_static_friction,static,-0.044487,0.019348,2500
nut_thread,30,bolt_dynamic_friction,static,-0.044487,0.019348,2500
nut_thread,30,ee_velocity,dynamic,0.549386,0.031819,2500
nut_thread,30,nut_velocity,dynamic,0.251778,0.035641,2500
nut_thread,30,axial_progress,dynamic,0.704178,0.025234,2500
nut_thread,30,nut_bolt_relative_angle,dynamic,0.436548,0.041575,2500
nut_thread,30,contact_flag,dynamic,0.0,0.0,2500
nut_thread,30,contact_force,dynamic,0.0,0.0,2500
nut_thread,30,phase,dynamic,0.0,0.0,2500
nut_thread,31,nut_mass,static,-0.053355,0.025204,2500
nut_thread,31,nut_static_friction,static,-0.054595,0.023548,2500
nut_thread,31,nut_dynamic_friction,static,-0.054595,0.023548,2500
nut_thread,31,bolt_static_friction,static,-0.03984,0.020537,2500
nut_thread,31,bolt_dynamic_friction,static,-0.03984,0.020537,2500
nut_thread,31,ee_velocity,dynamic,0.561034,0.026457,2500
nut_thread,31,nut_velocity,dynamic,0.273592,0.041144,2500
nut_thread,31,axial_progress,dynamic,0.729509,0.020712,2500
nut_thread,31,nut_bolt_relative_angle,dynamic,0.441185,0.038864,2500
nut_thread,31,contact_flag,dynamic,0.0,0.0,2500
nut_thread,31,contact_force,dynamic,0.0,0.0,2500
nut_thread,31,phase,dynamic,0.0,0.0,2500
nut_thread,32,nut_mass,static,-0.058306,0.025683,2500
nut_thread,32,nut_static_friction,static,-0.055812,0.021402,2500
nut_thread,32,nut_dynamic_friction,static,-0.055812,0.021402,2500
nut_thread,32,bolt_static_friction,static,-0.042207,0.024248,2500
nut_thread,32,bolt_dynamic_friction,static,-0.042207,0.024248,2500
nut_thread,32,ee_velocity,dynamic,0.572909,0.02714,2500
nut_thread,32,nut_velocity,dynamic,0.285398,0.029659,2500
nut_thread,32,axial_progress,dynamic,0.73791,0.021988,2500
nut_thread,32,nut_bolt_relative_angle,dynamic,0.445602,0.043861,2500
nut_thread,32,contact_flag,dynamic,0.0,0.0,2500
nut_thread,32,contact_force,dynamic,0.0,0.0,2500
nut_thread,32,phase,dynamic,0.0,0.0,2500
nut_thread,33,nut_mass,static,-0.062204,0.034652,2500
nut_thread,33,nut_static_friction,static,-0.059121,0.023435,2500
nut_thread,33,nut_dynamic_friction,static,-0.059121,0.023435,2500
nut_thread,33,bolt_static_friction,static,-0.052366,0.027098,2500
nut_thread,33,bolt_dynamic_friction,static,-0.052366,0.027098,2500
nut_thread,33,ee_velocity,dynamic,0.574363,0.028702,2500
nut_thread,33,nut_velocity,dynamic,0.28097,0.028307,2500
nut_thread,33,axial_progress,dynamic,0.739865,0.027394,2500
nut_thread,33,nut_bolt_relative_angle,dynamic,0.447897,0.042914,2500
nut_thread,33,contact_flag,dynamic,0.0,0.0,2500
nut_thread,33,contact_force,dynamic,0.0,0.0,2500
nut_thread,33,phase,dynamic,0.0,0.0,2500
nut_thread,34,nut_mass,static,-0.068547,0.029514,2500
nut_thread,34,nut_static_friction,static,-0.059668,0.023159,2500
nut_thread,34,nut_dynamic_friction,static,-0.059668,0.023159,2500
nut_thread,34,bolt_static_friction,static,-0.055102,0.027234,2500
nut_thread,34,bolt_dynamic_friction,static,-0.055102,0.027234,2500
nut_thread,34,ee_velocity,dynamic,0.586332,0.027085,2500
nut_thread,34,nut_velocity,dynamic,0.305154,0.022565,2500
nut_thread,34,axial_progress,dynamic,0.749003,0.025209,2500
nut_thread,34,nut_bolt_relative_angle,dynamic,0.444294,0.045038,2500
nut_thread,34,contact_flag,dynamic,0.0,0.0,2500
nut_thread,34,contact_force,dynamic,0.0,0.0,2500
nut_thread,34,phase,dynamic,0.0,0.0,2500
nut_thread,35,nut_mass,static,-0.081785,0.030866,2500
nut_thread,35,nut_static_friction,static,-0.07132,0.019686,2500
nut_thread,35,nut_dynamic_friction,static,-0.07132,0.019686,2500
nut_thread,35,bolt_static_friction,static,-0.067191,0.032724,2500
nut_thread,35,bolt_dynamic_friction,static,-0.067191,0.032724,2500
nut_thread,35,ee_velocity,dynamic,0.579067,0.02744,2500
nut_thread,35,nut_velocity,dynamic,0.30993,0.028097,2500
nut_thread,35,axial_progress,dynamic,0.76614,0.020508,2500
nut_thread,35,nut_bolt_relative_angle,dynamic,0.45169,0.044328,2500
nut_thread,35,contact_flag,dynamic,0.0,0.0,2500
nut_thread,35,contact_force,dynamic,0.0,0.0,2500
nut_thread,35,phase,dynamic,0.0,0.0,2500
nut_thread,36,nut_mass,static,-0.099177,0.033349,2500
nut_thread,36,nut_static_friction,static,-0.090418,0.030323,2500
nut_thread,36,nut_dynamic_friction,static,-0.090418,0.030323,2500
nut_thread,36,bolt_static_friction,static,-0.087356,0.038003,2500
nut_thread,36,bolt_dynamic_friction,static,-0.087356,0.038003,2500
nut_thread,36,ee_velocity,dynamic,0.575421,0.028308,2500
nut_thread,36,nut_velocity,dynamic,0.316447,0.032855,2500
nut_thread,36,axial_progress,dynamic,0.765064,0.032877,2500
nut_thread,36,nut_bolt_relative_angle,dynamic,0.45438,0.039792,2500
nut_thread,36,contact_flag,dynamic,0.0,0.0,2500
nut_thread,36,contact_force,dynamic,0.0,0.0,2500
nut_thread,36,phase,dynamic,0.0,0.0,2500
nut_thread,37,nut_mass,static,-0.104627,0.03704,2500
nut_thread,37,nut_static_friction,static,-0.096938,0.03305,2500
nut_thread,37,nut_dynamic_friction,static,-0.096938,0.03305,2500
nut_thread,37,bolt_static_friction,static,-0.078889,0.045368,2500
nut_thread,37,bolt_dynamic_friction,static,-0.078889,0.045368,2500
nut_thread,37,ee_velocity,dynamic,0.579053,0.028267,2500
nut_thread,37,nut_velocity,dynamic,0.321128,0.03304,2500
nut_thread,37,axial_progress,dynamic,0.76844,0.037338,2500
nut_thread,37,nut_bolt_relative_angle,dynamic,0.449796,0.047333,2500
nut_thread,37,contact_flag,dynamic,0.0,0.0,2500
nut_thread,37,contact_force,dynamic,0.0,0.0,2500
nut_thread,37,phase,dynamic,0.0,0.0,2500
nut_thread,38,nut_mass,static,-0.116942,0.029449,2500
nut_thread,38,nut_static_friction,static,-0.115172,0.0294,2500
nut_thread,38,nut_dynamic_friction,static,-0.115172,0.0294,2500
nut_thread,38,bolt_static_friction,static,-0.094928,0.041847,2500
nut_thread,38,bolt_dynamic_friction,static,-0.094928,0.041847,2500
nut_thread,38,ee_velocity,dynamic,0.580512,0.030276,2500
nut_thread,38,nut_velocity,dynamic,0.311569,0.038714,2500
nut_thread,38,axial_progress,dynamic,0.763595,0.035995,2500
nut_thread,38,nut_bolt_relative_angle,dynamic,0.4461,0.052294,2500
nut_thread,38,contact_flag,dynamic,0.0,0.0,2500
nut_thread,38,contact_force,dynamic,0.0,0.0,2500
nut_thread,38,phase,dynamic,0.0,0.0,2500
nut_thread,39,nut_mass,static,-0.138578,0.030497,2500
nut_thread,39,nut_static_friction,static,-0.11523,0.03178,2500
nut_thread,39,nut_dynamic_friction,static,-0.11523,0.03178,2500
nut_thread,39,bolt_static_friction,static,-0.103108,0.046375,2500
nut_thread,39,bolt_dynamic_friction,static,-0.103108,0.046375,2500
nut_thread,39,ee_velocity,dynamic,0.579497,0.028266,2500
nut_thread,39,nut_velocity,dynamic,0.309528,0.042247,2500
nut_thread,39,axial_progress,dynamic,0.758693,0.036698,2500
nut_thread,39,nut_bolt_relative_angle,dynamic,0.447328,0.054295,2500
nut_thread,39,contact_flag,dynamic,0.0,0.0,2500
nut_thread,39,contact_force,dynamic,0.0,0.0,2500
nut_thread,39,phase,dynamic,0.0,0.0,2500
