claim,task,target,layer,src_task,tgt_task,param,n_episodes_or_folds,mean,ci_lo,ci_hi,p_value,method
F4A_high_minus_low,peg_insert,ee_velocity,23,,,hole_dynamic_friction,5,0.0016149044036865234,-0.007446143329143524,0.010684913396835315,0.38961038961038963,bootstrap_diff_paired_over_folds
F4A_high_minus_low,peg_insert,contact_force_log1p_mag,0,,,hole_static_friction,5,0.001333999633789057,-0.03471593856811524,0.05002552270889281,0.5104895104895105,bootstrap_diff_paired_over_folds
F4A_high_minus_low,peg_insert,contact_force_log1p_mag,1,,,hole_static_friction,5,-0.006537449359893821,-0.039083111286163374,0.025834954679012246,0.6713286713286714,bootstrap_diff_paired_over_folds
F4A_high_minus_low,peg_insert,contact_force_log1p_mag,2,,,hole_static_friction,5,-0.005171573162078868,-0.03947117328643799,0.03322840422391886,0.6363636363636364,bootstrap_diff_paired_over_folds
F4A_high_minus_low,peg_insert,contact_force_log1p_mag,3,,,hole_static_friction,5,-0.009001505374908436,-0.040074869096279116,0.02900497913360598,0.7262737262737263,bootstrap_diff_paired_over_folds
F4A_high_minus_low,peg_insert,contact_force_log1p_mag,4,,,hole_static_friction,5,-0.0044630885124206324,-0.03448457717895507,0.031118571758270264,0.6103896103896104,bootstrap_diff_paired_over_folds
F4A_high_minus_low,peg_insert,contact_force_log1p_mag,5,,,hole_static_friction,5,-0.004713284969329834,-0.035322889685630784,0.03209928274154662,0.6403596403596403,bootstrap_diff_paired_over_folds
F4A_high_minus_low,peg_insert,contact_force_log1p_mag,6,,,hole_static_friction,5,-0.00286487340927124,-0.03698070377111435,0.041027569770813024,0.5854145854145855,bootstrap_diff_paired_over_folds
F4A_high_minus_low,peg_insert,contact_force_log1p_mag,7,,,hole_static_friction,5,-0.00350857973098756,-0.0350295662879944,0.03539339303970336,0.5944055944055944,bootstrap_diff_paired_over_folds
F4A_high_minus_low,peg_insert,contact_force_log1p_mag,8,,,hole_static_friction,5,0.0021926403045654077,-0.023175193965435062,0.0316782236099243,0.43656343656343655,bootstrap_diff_paired_over_folds
F4A_high_minus_low,peg_insert,contact_force_log1p_mag,9,,,hole_static_friction,5,-0.008284687995910645,-0.03535765290260315,0.02313104867935183,0.7652347652347652,bootstrap_diff_paired_over_folds
F4A_high_minus_low,peg_insert,contact_force_log1p_mag,10,,,hole_static_friction,5,-0.0067236661911010635,-0.031174420118331898,0.01896833181381231,0.7262737262737263,bootstrap_diff_paired_over_folds
F4A_high_minus_low,peg_insert,contact_force_log1p_mag,11,,,hole_static_friction,5,-0.011981594562530517,-0.03852461576461792,0.013023555278778054,0.8161838161838162,bootstrap_diff_paired_over_folds
F4A_high_minus_low,peg_insert,contact_force_log1p_mag,12,,,hole_static_friction,5,-0.0099626302719116,-0.033623394668102206,0.011835098266601573,0.8071928071928072,bootstrap_diff_paired_over_folds
F4A_high_minus_low,peg_insert,contact_force_log1p_mag,13,,,hole_static_friction,5,-0.004081213474273648,-0.02460691839456554,0.013160920143127466,0.6743256743256744,bootstrap_diff_paired_over_folds
F4A_high_minus_low,peg_insert,contact_force_log1p_mag,14,,,hole_static_friction,5,-0.003341960906982422,-0.02195405244827267,0.011402730941772438,0.6313686313686314,bootstrap_diff_paired_over_folds
F4A_high_minus_low,peg_insert,contact_force_log1p_mag,15,,,hole_static_friction,5,-0.0057947397232055884,-0.025311589837074277,0.010438930988311723,0.6883116883116883,bootstrap_diff_paired_over_folds
F4A_high_minus_low,peg_insert,contact_force_log1p_mag,16,,,hole_static_friction,5,-0.004810667037963856,-0.02559386909008026,0.016085350513458285,0.6733266733266733,bootstrap_diff_paired_over_folds
F4A_high_minus_low,peg_insert,contact_force_log1p_mag,17,,,hole_static_friction,5,-0.005351948738098111,-0.02970064878463744,0.015610325336456343,0.6503496503496503,bootstrap_diff_paired_over_folds
F4A_high_minus_low,peg_insert,contact_force_log1p_mag,18,,,hole_static_friction,5,-0.0010708332061767577,-0.02598787784576418,0.01704256772994996,0.5624375624375625,bootstrap_diff_paired_over_folds
F4A_high_minus_low,peg_insert,contact_force_log1p_mag,19,,,hole_static_friction,5,-0.0034024953842162974,-0.02517099380493164,0.012591528892517112,0.6243756243756243,bootstrap_diff_paired_over_folds
F4A_high_minus_low,peg_insert,contact_force_log1p_mag,20,,,hole_static_friction,5,-0.005410420894622814,-0.023888981044292493,0.0075229883193969616,0.6933066933066933,bootstrap_diff_paired_over_folds
F4A_high_minus_low,peg_insert,contact_force_log1p_mag,21,,,hole_static_friction,5,-0.006437277793884266,-0.026553750038146973,0.011998713016510043,0.7412587412587412,bootstrap_diff_paired_over_folds
F4A_high_minus_low,peg_insert,contact_force_log1p_mag,22,,,hole_static_friction,5,-0.004765665531158425,-0.027842557430267333,0.015240368247032184,0.6793206793206793,bootstrap_diff_paired_over_folds
F4A_high_minus_low,peg_insert,contact_force_log1p_mag,23,,,hole_static_friction,5,-0.004378509521484386,-0.027531933784484854,0.017808576226234416,0.6373626373626373,bootstrap_diff_paired_over_folds
F4A_high_minus_low,peg_insert,ee_acceleration,0,,,hole_static_friction,5,0.00313941389322282,-0.0011562630534172197,0.00743509083986286,0.08591408591408592,bootstrap_diff_paired_over_folds
F4A_high_minus_low,peg_insert,ee_acceleration,1,,,hole_static_friction,5,0.0037930741906166384,-0.0030953809618949613,0.0091805994510651,0.1048951048951049,bootstrap_diff_paired_over_folds
F4A_high_minus_low,peg_insert,ee_acceleration,2,,,hole_static_friction,5,-0.00022427886724472323,-0.005940400063991541,0.004746288061141973,0.5074925074925075,bootstrap_diff_paired_over_folds
F4A_high_minus_low,peg_insert,ee_acceleration,3,,,hole_static_friction,5,0.010781177878379806,-0.005856364965438898,0.0218546062707901,0.07392607392607392,bootstrap_diff_paired_over_folds
F4A_high_minus_low,peg_insert,ee_acceleration,4,,,hole_static_friction,5,0.012555631995201133,0.0007118970155716387,0.02082739770412445,0.012987012987012988,bootstrap_diff_paired_over_folds
F4A_high_minus_low,peg_insert,ee_acceleration,5,,,hole_static_friction,5,0.011995464563369756,-0.006045863032340981,0.024320703744888296,0.06993006993006994,bootstrap_diff_paired_over_folds
F4A_high_minus_low,peg_insert,ee_acceleration,6,,,hole_static_friction,5,0.009997579455375688,-0.0071671277284622355,0.01956205070018773,0.061938061938061936,bootstrap_diff_paired_over_folds
F4A_high_minus_low,peg_insert,ee_acceleration,7,,,hole_static_friction,5,0.009927901625633251,-0.005207177996635415,0.02029176354408264,0.07892107892107893,bootstrap_diff_paired_over_folds
F4A_high_minus_low,peg_insert,ee_acceleration,8,,,hole_static_friction,5,0.0053729891777038906,-0.009202057123184148,0.015758311748504693,0.21878121878121878,bootstrap_diff_paired_over_folds
F4A_high_minus_low,peg_insert,ee_acceleration,9,,,hole_static_friction,5,0.00656741261482241,-0.0058266937732696315,0.018806356191635166,0.12887112887112886,bootstrap_diff_paired_over_folds
F4A_high_minus_low,peg_insert,ee_acceleration,10,,,hole_static_friction,5,0.009060478210449219,-0.0011688709259033204,0.016411209106445314,0.03196803196803197,bootstrap_diff_paired_over_folds
F4A_high_minus_low,peg_insert,ee_acceleration,11,,,hole_static_friction,5,0.0076597571372986175,-0.004785043001174905,0.01672192215919499,0.0959040959040959,bootstrap_diff_paired_over_folds
F4A_high_minus_low,peg_insert,ee_acceleration,12,,,hole_static_friction,5,0.007803159952163708,-0.009218860417604446,0.020756840705871592,0.16983016983016982,bootstrap_diff_paired_over_folds
F4A_high_minus_low,peg_insert,ee_acceleration,13,,,hole_static_friction,5,0.012018740177154541,-0.005830240249633778,0.028024369478225685,0.07792207792207792,bootstrap_diff_paired_over_folds
F4A_high_minus_low,peg_insert,ee_acceleration,14,,,hole_static_friction,5,0.0137994945049286,-0.004390050470829008,0.029346448183059703,0.053946053946053944,bootstrap_diff_paired_over_folds
F4A_high_minus_low,peg_insert,ee_acceleration,15,,,hole_static_friction,5,0.014924752712249745,-0.0008042633533477783,0.025872981548309304,0.04695304695304695,bootstrap_diff_paired_over_folds
F4A_high_minus_low,peg_insert,ee_acceleration,16,,,hole_static_friction,5,0.015254485607147216,-0.0007505595684051513,0.027971392869949308,0.03396603396603397,bootstrap_diff_paired_over_folds
F4A_high_minus_low,peg_insert,ee_acceleration,17,,,hole_static_friction,5,0.015496891736984254,-0.0026493370532989836,0.031342881917953515,0.052947052947052944,bootstrap_diff_paired_over_folds
F4A_high_minus_low,peg_insert,ee_acceleration,18,,,hole_static_friction,5,0.008904266357421874,-0.006007438898086526,0.020972293615341187,0.1068931068931069,bootstrap_diff_paired_over_folds
F4A_high_minus_low,peg_insert,ee_acceleration,19,,,hole_static_friction,5,0.010906434059143067,-0.007852135747671138,0.022890913486480712,0.08691308691308691,bootstrap_diff_paired_over_folds
F4A_high_minus_low,peg_insert,ee_acceleration,20,,,hole_static_friction,5,0.013887333869934048,0.0009434640407562034,0.024402999877929654,0.01898101898101898,bootstrap_diff_paired_over_folds
F4A_high_minus_low,peg_insert,ee_acceleration,21,,,hole_static_friction,5,0.0166428804397583,0.0017070722579955618,0.027583765983581577,0.01098901098901099,bootstrap_diff_paired_over_folds
F4A_high_minus_low,peg_insert,ee_acceleration,22,,,hole_static_friction,5,0.011596220731735229,-0.0017024874687194714,0.019462293386459363,0.061938061938061936,bootstrap_diff_paired_over_folds
F4A_high_minus_low,peg_insert,ee_acceleration,23,,,hole_static_friction,5,0.015190851688384988,-0.003394424468278929,0.029439383745193483,0.052947052947052944,bootstrap_diff_paired_over_folds
F4A_high_minus_low,peg_insert,ee_velocity,0,,,hole_static_friction,5,0.009335881471633879,-0.005813395977020302,0.02655492149293417,0.16083916083916083,bootstrap_diff_paired_over_folds
F4A_high_minus_low,peg_insert,ee_velocity,1,,,hole_static_friction,5,0.025078848004341146,-0.00022933185100552645,0.05588924877345552,0.03396603396603397,bootstrap_diff_paired_over_folds
F4A_high_minus_low,peg_insert,ee_velocity,2,,,hole_static_friction,5,0.02191573083400729,-0.00039891600608822354,0.04694903790950777,0.03196803196803197,bootstrap_diff_paired_over_folds
F4A_high_minus_low,peg_insert,ee_velocity,3,,,hole_static_friction,5,0.0022936165332794077,-0.014155375957489058,0.015931534767150868,0.4075924075924076,bootstrap_diff_paired_over_folds
F4A_high_minus_low,peg_insert,ee_velocity,4,,,hole_static_friction,5,0.0010395407676696776,-0.017058932781219484,0.02121121883392334,0.46653346653346656,bootstrap_diff_paired_over_folds
F4A_high_minus_low,peg_insert,ee_velocity,5,,,hole_static_friction,5,-0.0063577771186828615,-0.01565419316291809,0.00312727689743042,0.8821178821178821,bootstrap_diff_paired_over_folds
F4A_high_minus_low,peg_insert,ee_velocity,6,,,hole_static_friction,5,0.00048607587814331055,-0.015333926677703858,0.012844693660736085,0.45054945054945056,bootstrap_diff_paired_over_folds
F4A_high_minus_low,peg_insert,ee_velocity,7,,,hole_static_friction,5,-0.004118037223815918,-0.019095460176467894,0.010847556591033935,0.6773226773226774,bootstrap_diff_paired_over_folds
F4A_high_minus_low,peg_insert,ee_velocity,8,,,hole_static_friction,5,-0.0006301522254943848,-0.01203608512878418,0.012854540348052978,0.6073926073926074,bootstrap_diff_paired_over_folds
F4A_high_minus_low,peg_insert,ee_velocity,9,,,hole_static_friction,5,-0.0008437275886535644,-0.014101123809814453,0.012505865097045899,0.6333666333666333,bootstrap_diff_paired_over_folds
F4A_high_minus_low,peg_insert,ee_velocity,10,,,hole_static_friction,5,0.00018068552017211915,-0.014179670810699463,0.012281077504158014,0.46853146853146854,bootstrap_diff_paired_over_folds
F4A_high_minus_low,peg_insert,ee_velocity,11,,,hole_static_friction,5,-0.0004775762557983398,-0.011485517024993896,0.010530364513397217,0.5744255744255744,bootstrap_diff_paired_over_folds
F4A_high_minus_low,peg_insert,ee_velocity,12,,,hole_static_friction,5,-0.0019113659858703614,-0.014699852466583252,0.00768505334854126,0.6183816183816184,bootstrap_diff_paired_over_folds
F4A_high_minus_low,peg_insert,ee_velocity,13,,,hole_static_friction,5,0.0008036732673645019,-0.010441851615905762,0.01207144707441328,0.4435564435564436,bootstrap_diff_paired_over_folds
F4A_high_minus_low,peg_insert,ee_velocity,14,,,hole_static_friction,5,-0.00086517333984375,-0.013595867156982421,0.011515175700187676,0.5564435564435565,bootstrap_diff_paired_over_folds
F4A_high_minus_low,peg_insert,ee_velocity,15,,,hole_static_friction,5,0.0037111639976501465,-0.005755472183227539,0.01356614738702772,0.2547452547452547,bootstrap_diff_paired_over_folds
F4A_high_minus_low,peg_insert,ee_velocity,16,,,hole_static_friction,5,0.003511154651641846,-0.007100901305675506,0.014215449988842006,0.2727272727272727,bootstrap_diff_paired_over_folds
F4A_high_minus_low,peg_insert,ee_velocity,17,,,hole_static_friction,5,0.0021961331367492676,-0.0068405866622924805,0.011240161955356591,0.3386613386613387,bootstrap_diff_paired_over_folds
F4A_high_minus_low,peg_insert,ee_velocity,18,,,hole_static_friction,5,0.0010704755783081054,-0.007070033252239227,0.010439419746398925,0.4255744255744256,bootstrap_diff_paired_over_folds
F4A_high_minus_low,peg_insert,ee_velocity,19,,,hole_static_friction,5,0.0013708710670471192,-0.006863278448581696,0.011042380332946777,0.3946053946053946,bootstrap_diff_paired_over_folds
F4A_high_minus_low,peg_insert,ee_velocity,20,,,hole_static_friction,5,0.0015260577201843262,-0.00713881254196167,0.010113686919212331,0.3756243756243756,bootstrap_diff_paired_over_folds
F4A_high_minus_low,peg_insert,ee_velocity,21,,,hole_static_friction,5,0.0013732433319091797,-0.00750807523727417,0.009908651113510124,0.41358641358641357,bootstrap_diff_paired_over_folds
F4A_high_minus_low,peg_insert,ee_velocity,22,,,hole_static_friction,5,0.0012437939643859864,-0.00927283763885498,0.011243227422237394,0.4225774225774226,bootstrap_diff_paired_over_folds
F4A_high_minus_low,peg_insert,ee_velocity,23,,,hole_static_friction,5,0.0016149044036865234,-0.007446143329143524,0.010684913396835315,0.38961038961038963,bootstrap_diff_paired_over_folds
F4A_high_minus_low,peg_insert,contact_force_log1p_mag,0,,,peg_dynamic_friction,5,0.0022575020790100153,-0.028715133666992233,0.028610384464263967,0.4015984015984016,bootstrap_diff_paired_over_folds
F4A_high_minus_low,peg_insert,contact_force_log1p_mag,1,,,peg_dynamic_friction,5,0.0023605585098266492,-0.007341265678405773,0.012460458278655995,0.3176823176823177,bootstrap_diff_paired_over_folds
F4A_high_minus_low,peg_insert,contact_force_log1p_mag,2,,,peg_dynamic_friction,5,0.003882157802581776,-0.014110815525054932,0.02022728919982906,0.32367632367632365,bootstrap_diff_paired_over_folds
F4A_high_minus_low,peg_insert,contact_force_log1p_mag,3,,,peg_dynamic_friction,5,0.0059904336929321065,-0.019383752346038785,0.027653717994689898,0.2987012987012987,bootstrap_diff_paired_over_folds
F4A_high_minus_low,peg_insert,contact_force_log1p_mag,4,,,peg_dynamic_friction,5,0.0012853026390075794,-0.021205735206604025,0.01748578548431399,0.4035964035964036,bootstrap_diff_paired_over_folds
F4A_high_minus_low,peg_insert,contact_force_log1p_mag,5,,,peg_dynamic_friction,5,0.005710589885711636,-0.004952752590179454,0.016373932361602728,0.2097902097902098,bootstrap_diff_paired_over_folds
F4A_high_minus_low,peg_insert,contact_force_log1p_mag,6,,,peg_dynamic_friction,5,0.008520257472991954,-0.0065413832664489744,0.021685254573822067,0.12887112887112886,bootstrap_diff_paired_over_folds
F4A_high_minus_low,peg_insert,contact_force_log1p_mag,7,,,peg_dynamic_friction,5,0.006744170188903798,-0.0033979773521423118,0.015546786785125676,0.08691308691308691,bootstrap_diff_paired_over_folds
F4A_high_minus_low,peg_insert,contact_force_log1p_mag,8,,,peg_dynamic_friction,5,0.006408822536468494,-0.005894243717193648,0.01670551300048827,0.13386613386613386,bootstrap_diff_paired_over_folds
F4A_high_minus_low,peg_insert,contact_force_log1p_mag,9,,,peg_dynamic_friction,5,0.0020363807678222432,-0.014477038383483931,0.016010010242462135,0.3676323676323676,bootstrap_diff_paired_over_folds
F4A_high_minus_low,peg_insert,contact_force_log1p_mag,10,,,peg_dynamic_friction,5,0.011534965038299583,-0.01130774021148676,0.031272733211517335,0.13386613386613386,bootstrap_diff_paired_over_folds
F4A_high_minus_low,peg_insert,contact_force_log1p_mag,11,,,peg_dynamic_friction,5,0.0038802504539489748,-0.013310229778289806,0.018944358825683627,0.3076923076923077,bootstrap_diff_paired_over_folds
F4A_high_minus_low,peg_insert,contact_force_log1p_mag,12,,,peg_dynamic_friction,5,0.0011466503143310435,-0.01731216907501224,0.016130352020263673,0.42657342657342656,bootstrap_diff_paired_over_folds
F4A_high_minus_low,peg_insert,contact_force_log1p_mag,13,,,peg_dynamic_friction,5,0.0035645127296447645,-0.012196862697601351,0.015120625495910645,0.25274725274725274,bootstrap_diff_paired_over_folds
F4A_high_minus_low,peg_insert,contact_force_log1p_mag,14,,,peg_dynamic_friction,5,0.004187369346618652,-0.010147762298583985,0.01807823181152344,0.27972027972027974,bootstrap_diff_paired_over_folds
F4A_high_minus_low,peg_insert,contact_force_log1p_mag,15,,,peg_dynamic_friction,5,0.006751906871795677,-0.009848797321319536,0.022151696681976318,0.19880119880119881,bootstrap_diff_paired_over_folds
F4A_high_minus_low,peg_insert,contact_force_log1p_mag,16,,,peg_dynamic_friction,5,0.0058257341384887916,-0.012778854370117143,0.022965276241302502,0.23376623376623376,bootstrap_diff_paired_over_folds
F4A_high_minus_low,peg_insert,contact_force_log1p_mag,17,,,peg_dynamic_friction,5,0.007245504856109608,-0.007860243320465088,0.023744547367095914,0.16483516483516483,bootstrap_diff_paired_over_folds
