representation,model,layer,probe_seed,split,episode_id,n_windows,r2
videomae_best,videomae_large,23,42,ood,574,68,0.9271552266338721
videomae_best,videomae_large,23,42,ood,577,68,0.9602827477718227
videomae_best,videomae_large,23,42,ood,578,68,0.8327011940916652
videomae_best,videomae_large,23,42,ood,580,68,0.9005761892509577
videomae_best,videomae_large,23,42,ood,581,68,0.9662649813051328
videomae_best,videomae_large,23,42,ood,584,68,0.8350364883965009
videomae_best,videomae_large,23,42,ood,589,68,0.8633394419375324
videomae_best,videomae_large,23,42,ood,592,68,0.9486944619398209
videomae_best,videomae_large,23,42,ood,594,68,0.9599658186213942
videomae_best,videomae_large,23,42,ood,595,68,0.9388251831657913
videomae_best,videomae_large,23,42,ood,597,68,0.9063389128555003
videomae_best,videomae_large,23,42,ood,599,68,0.8671592771665664
videomae_best,videomae_large,23,42,ood,601,68,0.9253492114079634
videomae_best,videomae_large,23,42,ood,603,68,0.923246898391056
videomae_best,videomae_large,23,42,ood,608,68,0.9174356627270758
videomae_best,videomae_large,23,42,ood,613,68,0.9655881479709261
videomae_best,videomae_large,23,42,ood,615,68,0.8670787299492204
videomae_best,videomae_large,23,42,ood,616,68,0.7633359366713721
videomae_best,videomae_large,23,42,ood,617,68,0.9332243826708768
videomae_best,videomae_large,23,42,ood,618,68,0.9651188784257256
videomae_best,videomae_large,23,42,ood,619,68,0.9177179464650316
videomae_best,videomae_large,23,42,ood,620,68,0.927723729840893
videomae_best,videomae_large,23,42,ood,621,68,0.9570962364766075
videomae_best,videomae_large,23,42,ood,626,68,0.9173813162612371
videomae_best,videomae_large,23,42,ood,627,68,0.9626166931856225
videomae_best,videomae_large,23,42,ood,628,68,0.8132545358743642
videomae_best,videomae_large,23,42,ood,631,68,0.8379505080448242
videomae_best,videomae_large,23,42,ood,634,68,0.8854194521426711
videomae_best,videomae_large,23,42,ood,637,68,0.9085571600609662
videomae_best,videomae_large,23,42,ood,639,68,0.9264274233222042
videomae_best,videomae_large,23,42,ood,641,68,0.9099969954606081
videomae_best,videomae_large,23,42,ood,642,68,0.8991727011090662
videomae_best,videomae_large,23,42,ood,644,68,0.9405176868705869
videomae_best,videomae_large,23,42,ood,653,68,0.6028251220621903
videomae_best,videomae_large,23,42,ood,658,68,0.8477264415173088
videomae_best,videomae_large,23,42,ood,659,68,0.9160317370475636
videomae_best,videomae_large,23,42,ood,660,68,0.9100086399682399
videomae_best,videomae_large,23,42,ood,661,68,0.8845433449498599
videomae_best,videomae_large,23,42,ood,666,68,0.9572359930368949
videomae_best,videomae_large,23,42,ood,668,68,0.9606714061522718
videomae_best,videomae_large,23,42,ood,670,68,0.9340360456037674
videomae_best,videomae_large,23,42,ood,677,68,0.9433415930899224
videomae_best,videomae_large,23,42,ood,680,68,0.963031677329902
videomae_best,videomae_large,23,42,ood,683,68,0.6911539525989181
videomae_best,videomae_large,23,42,ood,691,68,0.9083667014638215
videomae_best,videomae_large,23,42,ood,692,68,0.9583810604730088
videomae_best,videomae_large,23,42,ood,694,68,0.9080318900499946
videomae_best,videomae_large,23,42,ood,695,68,0.9640085026615453
videomae_best,videomae_large,23,42,ood,701,68,0.810597939191185
videomae_best,videomae_large,23,42,ood,705,68,0.9558013332311721
videomae_best,videomae_large,23,42,ood,713,68,0.9173368578849882
videomae_best,videomae_large,23,42,ood,716,68,0.93996328445461
videomae_best,videomae_large,23,42,ood,717,68,0.9442670590755325
videomae_best,videomae_large,23,42,ood,718,68,0.9714959221404494
videomae_best,videomae_large,23,42,ood,721,68,0.9563137445468748
videomae_best,videomae_large,23,42,ood,727,68,0.9496828122885815
videomae_best,videomae_large,23,42,ood,728,68,0.9675503670525153
videomae_best,videomae_large,23,42,ood,729,68,0.8322735776548631
videomae_best,videomae_large,23,42,ood,737,68,0.9113557593627752
videomae_best,videomae_large,23,42,ood,741,68,0.8823286552233415
videomae_best,videomae_large,23,42,ood,749,68,0.8890633435642026
videomae_best,videomae_large,23,42,ood,751,68,0.9420088083778028
videomae_best,videomae_large,23,42,ood,753,68,0.8804939123897823
videomae_best,videomae_large,23,42,ood,755,68,0.8816375111422163
videomae_best,videomae_large,23,42,ood,756,68,0.8714397224667856
videomae_best,videomae_large,23,42,ood,757,68,0.9197615313708511
videomae_best,videomae_large,23,42,ood,761,68,0.8602823566370186
videomae_best,videomae_large,23,42,ood,762,68,0.8559365297928898
videomae_best,videomae_large,23,42,ood,763,68,0.9503246649925304
videomae_best,videomae_large,23,42,ood,771,68,0.9101266914182532
videomae_best,videomae_large,23,42,ood,774,68,0.9642226897997441
videomae_best,videomae_large,23,42,ood,778,68,0.9265988564563954
videomae_best,videomae_large,23,42,ood,781,68,0.9334946416618224
videomae_best,videomae_large,23,42,ood,788,68,0.7933267513675852
videomae_best,videomae_large,23,42,ood,790,68,0.8966339286033359
videomae_best,videomae_large,23,42,ood,794,68,0.9246950395054182
videomae_best,videomae_large,23,42,ood,795,68,0.8185424722098498
videomae_best,videomae_large,23,42,ood,796,68,0.9358292506676096
videomae_best,videomae_large,23,42,ood,805,68,0.7585625865792166
videomae_best,videomae_large,23,42,ood,808,68,0.9275469970868109
videomae_best,videomae_large,23,42,ood,809,68,0.9137324363728594
videomae_best,videomae_large,23,42,ood,817,68,0.9504684739185966
videomae_best,videomae_large,23,42,ood,818,68,0.7159757634516003
videomae_best,videomae_large,23,42,ood,819,68,0.9506539537992547
videomae_best,videomae_large,23,42,ood,823,68,0.8170966715660288
videomae_best,videomae_large,23,42,ood,825,68,0.9600143985568778
videomae_best,videomae_large,23,42,ood,826,68,0.8601346971588972
videomae_best,videomae_large,23,42,ood,828,68,0.622641046736233
videomae_best,videomae_large,23,42,ood,833,68,0.8383974707038085
videomae_best,videomae_large,23,42,ood,838,68,0.9649628800126269
videomae_best,videomae_large,23,42,ood,839,68,0.9594263182952649
videomae_best,videomae_large,23,42,ood,842,68,0.9629194098675882
videomae_best,videomae_large,23,42,ood,843,68,0.9292849061044081
videomae_best,videomae_large,23,42,ood,844,68,0.927433824164378
videomae_best,videomae_large,23,42,ood,849,68,0.9474174291254998
videomae_best,videomae_large,23,42,ood,852,68,0.5006158422986475
videomae_best,videomae_large,23,42,ood,853,68,0.9339108998281741
videomae_best,videomae_large,23,42,ood,854,68,0.9423583907595218
videomae_best,videomae_large,23,42,ood,855,68,0.8773163991721522
videomae_best,videomae_large,23,42,ood,858,68,0.9207760406601474
videomae_best,videomae_large,23,42,ood,859,68,0.9653872554587579
videomae_best,videomae_large,23,42,ood,860,68,0.9575229756787641
videomae_best,videomae_large,23,42,ood,866,68,0.9145006535775135
videomae_best,videomae_large,23,42,ood,870,68,0.8519557350518566
videomae_best,videomae_large,23,42,ood,880,68,0.9250471428237802
videomae_best,videomae_large,23,42,ood,885,68,0.9660827927499218
videomae_best,videomae_large,23,42,ood,886,68,0.9199616312504749
videomae_best,videomae_large,23,42,ood,890,68,0.8617962350930863
