representation,model,layer,probe_seed,split,episode_id,n_windows,r2
dino_best,dinov2_large,15,42,ood,599,68,0.7840925840467547
dino_best,dinov2_large,15,42,ood,601,68,0.882243948246169
dino_best,dinov2_large,15,42,ood,603,68,0.8844327733815642
dino_best,dinov2_large,15,42,ood,608,68,0.881172688815258
dino_best,dinov2_large,15,42,ood,613,68,0.9373843102169691
dino_best,dinov2_large,15,42,ood,615,68,0.8036667731212166
dino_best,dinov2_large,15,42,ood,616,68,0.738036048214448
dino_best,dinov2_large,15,42,ood,617,68,0.9103991105169363
dino_best,dinov2_large,15,42,ood,618,68,0.9294368014782358
dino_best,dinov2_large,15,42,ood,619,68,0.8964444049631415
dino_best,dinov2_large,15,42,ood,620,68,0.8752759054660156
dino_best,dinov2_large,15,42,ood,621,68,0.9324463455888794
dino_best,dinov2_large,15,42,ood,626,68,0.8716329589078009
dino_best,dinov2_large,15,42,ood,627,68,0.935437319117698
dino_best,dinov2_large,15,42,ood,628,68,0.7388611323315155
dino_best,dinov2_large,15,42,ood,631,68,0.7593822482885815
dino_best,dinov2_large,15,42,ood,634,68,0.8349545986093199
dino_best,dinov2_large,15,42,ood,637,68,0.8735797473424185
dino_best,dinov2_large,15,42,ood,639,68,0.9142998303795152
dino_best,dinov2_large,15,42,ood,641,68,0.8535476483186768
dino_best,dinov2_large,15,42,ood,642,68,0.8503655682470502
dino_best,dinov2_large,15,42,ood,644,68,0.9272812381613953
dino_best,dinov2_large,15,42,ood,653,68,0.49648099187063555
dino_best,dinov2_large,15,42,ood,658,68,0.7614439952107711
dino_best,dinov2_large,15,42,ood,659,68,0.8868780953143509
dino_best,dinov2_large,15,42,ood,660,68,0.8774667973281169
dino_best,dinov2_large,15,42,ood,661,68,0.895614490963356
dino_best,dinov2_large,15,42,ood,666,68,0.9411943387640913
dino_best,dinov2_large,15,42,ood,668,68,0.9444089932463321
dino_best,dinov2_large,15,42,ood,670,68,0.8829493544901564
dino_best,dinov2_large,15,42,ood,677,68,0.9168359384382058
dino_best,dinov2_large,15,42,ood,680,68,0.948491249043939
dino_best,dinov2_large,15,42,ood,683,68,0.6198185521174068
dino_best,dinov2_large,15,42,ood,691,68,0.8599208588579768
dino_best,dinov2_large,15,42,ood,692,68,0.9214000385674357
dino_best,dinov2_large,15,42,ood,694,68,0.8724850042944515
dino_best,dinov2_large,15,42,ood,695,68,0.9486193816552101
dino_best,dinov2_large,15,42,ood,701,68,0.748554500404268
dino_best,dinov2_large,15,42,ood,705,68,0.9407554275814602
dino_best,dinov2_large,15,42,ood,713,68,0.9177157390890494
dino_best,dinov2_large,15,42,ood,716,68,0.8968511351308778
dino_best,dinov2_large,15,42,ood,717,68,0.9229686517677219
dino_best,dinov2_large,15,42,ood,718,68,0.9552665833900603
dino_best,dinov2_large,15,42,ood,721,68,0.9362630778817963
dino_best,dinov2_large,15,42,ood,727,68,0.9314205551647334
dino_best,dinov2_large,15,42,ood,728,68,0.949732974987678
dino_best,dinov2_large,15,42,ood,729,68,0.7314110356064114
dino_best,dinov2_large,15,42,ood,737,68,0.8413731941161897
dino_best,dinov2_large,15,42,ood,741,68,0.8289403207876755
dino_best,dinov2_large,15,42,ood,749,68,0.821376701679519
dino_best,dinov2_large,15,42,ood,751,68,0.8862959458333747
dino_best,dinov2_large,15,42,ood,753,68,0.8122069940375348
dino_best,dinov2_large,15,42,ood,755,68,0.8062184466168594
dino_best,dinov2_large,15,42,ood,756,68,0.8536922368470629
dino_best,dinov2_large,15,42,ood,757,68,0.8844860141894595
dino_best,dinov2_large,15,42,ood,761,68,0.830393596805303
dino_best,dinov2_large,15,42,ood,762,68,0.7748163800117149
dino_best,dinov2_large,15,42,ood,763,68,0.9219447052952978
dino_best,dinov2_large,15,42,ood,771,68,0.8898683227603841
dino_best,dinov2_large,15,42,ood,774,68,0.9318126853115835
dino_best,dinov2_large,15,42,ood,778,68,0.9109855937323623
dino_best,dinov2_large,15,42,ood,781,68,0.9118877121306609
dino_best,dinov2_large,15,42,ood,788,68,0.7498699245638969
dino_best,dinov2_large,15,42,ood,790,68,0.8481508957892838
dino_best,dinov2_large,15,42,ood,794,68,0.8801593552917183
dino_best,dinov2_large,15,42,ood,795,68,0.7586249439814691
dino_best,dinov2_large,15,42,ood,796,68,0.9212806998764516
dino_best,dinov2_large,15,42,ood,805,68,0.7391437586725436
dino_best,dinov2_large,15,42,ood,808,68,0.904794144032306
dino_best,dinov2_large,15,42,ood,809,68,0.8846692610505004
dino_best,dinov2_large,15,42,ood,817,68,0.9306524300770566
dino_best,dinov2_large,15,42,ood,818,68,0.5939898400885921
dino_best,dinov2_large,15,42,ood,819,68,0.9230638485016651
dino_best,dinov2_large,15,42,ood,823,68,0.7447024885736893
dino_best,dinov2_large,15,42,ood,825,68,0.9333683599641363
dino_best,dinov2_large,15,42,ood,826,68,0.8180986571939965
dino_best,dinov2_large,15,42,ood,828,68,0.5596872714365349
dino_best,dinov2_large,15,42,ood,833,68,0.7660445795151114
dino_best,dinov2_large,15,42,ood,838,68,0.9404839229817884
dino_best,dinov2_large,15,42,ood,839,68,0.9471524725331488
dino_best,dinov2_large,15,42,ood,842,68,0.9232798375883166
dino_best,dinov2_large,15,42,ood,843,68,0.9186414422574144
dino_best,dinov2_large,15,42,ood,844,68,0.8781830744112274
dino_best,dinov2_large,15,42,ood,849,68,0.9195636866503356
dino_best,dinov2_large,15,42,ood,852,68,0.37667703289231613
dino_best,dinov2_large,15,42,ood,853,68,0.9267212405374776
dino_best,dinov2_large,15,42,ood,854,68,0.9214010953959896
dino_best,dinov2_large,15,42,ood,855,68,0.8162854547056925
dino_best,dinov2_large,15,42,ood,858,68,0.898506294706221
dino_best,dinov2_large,15,42,ood,859,68,0.9363829071843047
